step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.616387843814057,29.794564624450096,1.9863043082966731,15.4,1.0266666666666666,0,0.0,0.37833834489163604,0,0.0
10.0,2,0.0,0.0,9.738072215703093,61.697355546281784,2.9379693117277044,23.396000000000004,1.114095238095238,1,0.0,0.7521024539771827,1,0.0
15.0,1,1.0,0.03333333333333333,7.586951059422601,112.36379342295858,3.745459780765286,29.706000000000007,0.9902000000000001,1,1.0,0.38022990177854865,1,1.0
20.0,9,36.0,0.9473684210526315,8.099216319818668,186.50511883416453,4.908029443004329,44.281,1.1652894736842105,9,36.0,0.4108232768557512,9,36.0
25.0,14,83.0,1.8043478260869565,6.873688039408772,275.4109644376406,5.987194879079144,56.416000000000004,1.2264347826086957,12,83.0,0.23301926742707016,12,83.0
30.0,18,155.0,3.0392156862745097,6.457052162343846,373.42156449423175,7.321991460671211,63.14300000000001,1.2380980392156864,17,155.0,0.2524704344836117,17,155.0
35.0,18,238.0,4.25,5.89286158496473,490.89370886296825,8.765959086838722,85.49599999999998,1.526714285714286,18,238.0,0.20519339997859973,18,238.0
40.0,28,344.0,5.830508474576271,5.047710486773528,605.896559396112,10.269433210103594,99.90199999999999,1.6932542372881354,25,344.0,0.18743777524033642,25,344.0
45.0,32,478.0,7.709677419354839,4.238789208569045,779.2592844438443,12.568698136191035,113.06699999999998,1.8236612903225808,31,478.0,0.17261909342727755,31,478.0
50.0,18,269.0,4.075757575757576,5.287813152027644,953.5868150614933,14.448285076689299,120.99399999999999,1.8332424242424243,17,369.0,0.18699810434352296,17,369.0
55.0,24,368.0,4.972972972972973,6.423582856371935,1139.2512744951578,15.395287493177804,150.98099999999997,2.040283783783784,22,376.0,0.2164478109176428,22,376.0
60.0,27,491.0,6.376623376623376,6.6918688128865425,1265.671087978091,16.437286856858325,147.15999999999997,1.911168831168831,26,491.0,0.1408508849784894,26,491.0
65.0,31,632.0,8.901408450704226,5.4910220751126895,1082.442209812803,15.245664926940893,167.80399999999995,2.3634366197183097,31,632.0,0.1195166167907233,31,632.0
