step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,4.3864690044955,29.74382239876539,1.982921493251026,15.4,1.0266666666666666,0,0.0,0.35129591538116994,0,0.0
10.0,2,0.0,0.0,9.724045637208215,58.56837852550618,2.788970405976485,23.396000000000004,1.114095238095238,1,0.0,0.8105191989950302,1,0.0
15.0,1,2.0,0.06666666666666667,7.669096143869501,102.8474457664451,3.4282481922148373,29.706000000000007,0.9902000000000001,1,2.0,0.3915969437560448,1,2.0
20.0,9,35.0,0.9210526315789473,7.916662060355111,172.8122886308717,4.54769180607557,44.281,1.1652894736842105,9,35.0,0.42181954579836045,9,35.0
25.0,14,84.0,1.826086956521739,6.8070259949557785,258.5921365084039,5.621568184965303,60.416000000000004,1.3133913043478262,12,84.0,0.2671391336936751,12,84.0
30.0,20,158.0,3.0384615384615383,5.685011330342311,361.17429918913786,6.945659599791115,64.343,1.2373653846153845,19,158.0,0.24061155442121485,19,158.0
35.0,21,253.0,4.685185185185185,5.440709916908143,478.67937345824924,8.864432841819431,80.17299999999999,1.4846851851851852,21,253.0,0.22658121698451572,21,253.0
40.0,26,252.0,4.064516129032258,4.924820587872884,634.5767264931021,10.23510849182423,99.50199999999998,1.6048709677419355,23,282.0,0.20447710923015247,23,282.0
45.0,29,362.0,5.569230769230769,5.599180152360644,796.5542476473278,12.254680733035814,107.43799999999997,1.6528923076923074,28,366.0,0.20302818635716843,28,366.0
50.0,31,498.0,7.014084507042254,5.533676816256779,974.7019136426048,13.728195966797252,126.74899999999997,1.7851971830985915,29,497.0,0.15571085823334618,29,497.0
55.0,38,667.0,8.893333333333333,4.677015533619368,1090.083686536402,14.534449153818693,142.92999999999995,1.9057333333333335,34,657.0,0.15112150829036083,34,657.0
60.0,45,876.0,10.95,3.714728020567274,1269.1436958805048,15.864296198506315,172.813,2.1601624999999998,38,839.0,0.10738923894035897,38,839.0
65.0,49,1081.0,13.182926829268293,3.66331748392115,1483.9374715039373,18.096798432974847,209.718,2.5575365853658534,44,1046.0,0.1046825702361855,44,1046.0
70.0,50,1269.0,14.755813953488373,3.218034467580203,1725.6563694714434,20.065771738040038,215.64399999999998,2.5074883720930234,45,1267.0,0.10159611703631585,45,1267.0
75.0,53,1524.0,16.747252747252748,3.4508429412290944,2026.922885033222,22.273877857507937,253.11099999999996,2.7814395604395603,53,1524.0,0.1002568477462538,53,1524.0
80.0,56,1793.0,18.873684210526317,3.342848513403513,2283.98524203204,24.041949916126736,278.19800000000004,2.9284000000000003,55,1793.0,0.08745861620030727,55,1793.0
85.0,68,2098.0,21.628865979381445,2.7671416080859785,2584.3966416890694,26.643264347309987,286.572,2.9543505154639176,65,2096.0,0.0768025994847353,65,2096.0
90.0,45,1154.0,11.656565656565656,3.593049752938921,2917.95508353838,29.474293773114955,298.447,3.0146161616161615,45,1721.0,0.09399669536836652,45,1721.0
95.0,40,1106.0,10.950495049504951,4.9680906335310775,3204.283254720579,31.72557677941169,299.15900000000005,2.961970297029703,37,1474.0,0.1922374459440239,37,1474.0
100.0,43,1295.0,12.102803738317757,5.251052917716236,3502.358982977965,32.73232694371932,314.57300000000004,2.939934579439252,38,1369.0,0.15362652604027427,38,1369.0
105.0,48,1482.0,14.25,4.482153776073557,3231.860057981033,31.075577480586865,336.974,3.240134615384616,47,1571.0,0.10831700635175705,47,1571.0
110.0,55,1728.0,17.454545454545453,3.7318277531295374,3048.7572197139343,30.795527471857923,346.131,3.496272727272727,55,1825.0,0.07118302847227412,55,1825.0
115.0,43,717.0,7.46875,4.192069292241476,3076.6047621584316,32.04796627248366,367.32499999999993,3.8263020833333337,42,1503.0,0.11193171994619625,42,1503.0
120.0,38,627.0,6.3979591836734695,5.497313841306768,3121.793060772439,31.855031232371825,325.1559999999999,3.317918367346939,36,1045.0,0.11409910875479179,36,1045.0
125.0,39,606.0,6.183673469387755,5.5859328664646455,3037.8852746056764,30.99882933271097,381.6909999999999,3.8948061224489794,38,1231.0,0.13400894590929213,38,1231.0
130.0,51,833.0,8.5,3.8808363688724765,2778.6953579274796,28.354034264566124,479.96399999999994,4.897591836734694,48,1448.0,0.05287795490843098,48,1448.0
135.0,49,724.0,7.702127659574468,3.596796272615634,2470.361389493706,26.280440313762828,535.886,5.700914893617022,48,1519.0,0.10475218624521422,48,1519.0
140.0,51,853.0,8.885416666666666,3.788820616404711,2710.4312005101237,28.23365833864712,556.7649999999999,5.799635416666667,50,1621.0,0.10344128977481362,50,1621.0
145.0,59,1099.0,10.77450980392157,4.1132787327605635,3025.418048319301,29.660961258032366,598.1759999999999,5.864470588235295,56,1768.0,0.08394811836494366,56,1768.0
150.0,60,1390.0,13.627450980392156,4.271159161855603,3154.7021084032426,30.928452043169045,603.137,5.913107843137254,58,2023.0,0.13227111597703575,58,2023.0
155.0,67,1702.0,16.524271844660195,3.2434718183850424,3347.4023463991316,32.49905190678768,675.0609999999999,6.553990291262135,63,2309.0,0.06082811144503337,63,2309.0
160.0,79,2062.0,18.91743119266055,2.711487348770395,3608.7992403845146,33.10824991178455,756.6249999999999,6.941513761467889,71,2642.0,0.04919404648596718,71,2642.0
165.0,55,1205.0,11.055045871559633,3.363493083114739,3920.647193333859,35.96924030581521,794.8479999999998,7.292183486238533,51,2299.0,0.1058202181396848,51,2299.0
170.0,42,1044.0,9.238938053097344,4.710018535567946,4190.694027028222,37.08578784980728,819.159,7.249194690265486,41,2066.0,0.13974788975326347,41,2066.0
175.0,44,1240.0,11.17117117117117,4.910011954673878,4163.538117586914,37.50935241069293,764.3620000000001,6.8861441441441436,40,1951.0,0.1733337053544987,40,1951.0
180.0,51,1459.0,13.144144144144144,4.503577628309801,4215.92652507068,37.981320045681805,805.0259999999998,7.252486486486487,49,2168.0,0.11161314045783464,49,2168.0
185.0,62,1729.0,16.78640776699029,3.5679923086102217,3890.3887216319995,37.77076428768932,756.1050000000001,7.340825242718446,61,2446.0,0.059976275969974256,61,2446.0
190.0,47,942.0,9.515151515151516,4.603771999967693,3803.789871475138,38.42211991389029,760.276,7.679555555555555,46,1843.0,0.10408832455891326,46,1843.0
195.0,43,840.0,8.484848484848484,5.557136893716896,3783.385872190527,38.216018911015425,687.4169999999999,6.943606060606061,42,1705.0,0.11085932121549712,42,1705.0
200.0,44,829.0,7.971153846153846,5.706607332741025,3852.671334017449,37.044916673244714,743.8739999999998,7.152634615384615,42,1533.0,0.13412916693532595,42,1533.0
205.0,51,1061.0,10.717171717171718,4.302316604229952,3299.3961541197386,33.32723387999736,930.004,9.393979797979798,46,1751.0,0.12678222625648025,46,1751.0
210.0,65,1346.0,13.73469387755102,2.8235400772402537,3204.9604853393116,32.70367842182972,1159.425,11.830867346938774,56,2007.0,0.08490056519360918,56,2007.0
