step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.966622704927189,0,0.0,0.39036726505857217,0,0.0
10.0,2,0.0,0.0,10.01755710289987,1,0.0,0.7759060734187558,1,0.0
15.0,1,1.0,0.045454545454545456,6.531189881316258,1,1.0,0.37015675007005855,1,1.0
20.0,12,41.0,1.5769230769230769,4.506897748033637,12,41.0,0.17257774907136367,12,41.0
25.0,17,115.0,4.2592592592592595,4.030506131759015,17,115.0,0.137921080267224,17,115.0
30.0,15,159.0,6.36,1.9117560703854508,15,159.0,0.014202216250234536,15,159.0
35.0,17,215.0,7.413793103448276,3.2503566424447268,16,214.0,0.07093760240084278,16,214.0
40.0,18,303.0,9.774193548387096,4.120998133211908,17,297.0,0.10495930030365122,17,297.0
45.0,20,387.0,12.09375,3.683457415514998,20,387.0,0.016882319712110364,20,387.0
50.0,20,397.0,12.806451612903226,1.8869664835398157,19,395.0,0.06725119921993156,19,395.0
55.0,20,332.0,9.764705882352942,2.8697809153125218,18,419.0,0.07498884970229021,18,419.0
60.0,23,438.0,12.514285714285714,2.750336068493803,20,480.0,0.07560122846721365,20,480.0
65.0,28,554.0,14.205128205128204,2.3394193527908183,24,588.0,0.04641017581555722,24,588.0
70.0,24,533.0,13.666666666666666,2.6400383324664634,19,549.0,0.081993178302605,19,549.0
75.0,22,521.0,13.35897435897436,3.9625865865985306,14,529.0,0.15265124102107308,14,529.0
80.0,24,623.0,14.488372093023257,4.963613905553885,17,583.0,0.00019762780618865825,17,583.0
85.0,23,733.0,17.878048780487806,4.758027356200155,16,663.0,0.16551645147782398,16,663.0
90.0,21,685.0,20.147058823529413,3.1360767629534774,15,585.0,0.11538793777799962,15,585.0
95.0,15,399.0,11.735294117647058,3.879403845226123,9,519.0,0.1504617451448941,9,519.0
100.0,16,294.0,8.166666666666666,4.605363107638915,10,367.0,0.24519721792107704,10,367.0
105.0,16,260.0,7.027027027027027,4.184887260348519,14,551.0,0.1304887352980077,14,551.0
110.0,15,290.0,8.285714285714286,4.021558118170538,15,613.0,0.07773252665531596,15,613.0
115.0,16,343.0,9.026315789473685,4.000091231700928,16,698.0,0.10526192795416604,16,698.0
120.0,23,443.0,11.35897435897436,3.775274237890651,17,782.0,0.09388472792969735,17,782.0
125.0,25,553.0,14.945945945945946,2.457384995007689,18,871.0,0.02971335655271786,18,871.0
130.0,25,561.0,15.583333333333334,1.9895189703957605,18,849.0,0.10521981637998033,18,849.0
135.0,27,659.0,17.342105263157894,2.888160466201805,18,916.0,0.13500687914630907,18,916.0
140.0,24,778.0,20.473684210526315,3.7251476840110898,18,1006.0,0.0823855232211772,18,1006.0
145.0,27,908.0,24.54054054054054,2.4046640397112546,21,1106.0,0.06801511482595021,21,1106.0
150.0,29,825.0,22.2972972972973,1.4771713578824037,21,930.0,4.945566575366975e-06,21,930.0
155.0,21,685.0,18.513513513513512,2.9307211432778293,15,866.0,0.06080508186577897,15,866.0
160.0,23,795.0,19.875,4.05544067341288,17,840.0,0.09160315466277402,17,840.0
165.0,28,915.0,22.317073170731707,3.55405137970393,20,930.0,0.08701946531008285,20,930.0
170.0,23,878.0,23.105263157894736,1.996978948258519,16,863.0,0.07726128918013629,16,863.0
175.0,21,857.0,21.974358974358974,3.873868902641627,12,835.0,0.1728099652916864,12,835.0
180.0,22,955.0,23.29268292682927,5.775742554405093,13,874.0,0.12002078203827098,13,874.0
185.0,21,1048.0,28.324324324324323,4.714798882293954,15,943.0,0.07910358565243203,15,943.0
190.0,19,1062.0,34.25806451612903,2.475572525850263,13,927.0,0.09503585457910228,13,927.0
195.0,19,1112.0,34.75,3.7508346686502736,11,946.0,0.07565658675749538,11,946.0
200.0,20,1207.0,35.5,3.835796027678768,13,1006.0,0.06228494049426049,13,1006.0
205.0,20,1301.0,37.17142857142857,3.7900989624128703,14,1076.0,0.14003663515140735,14,1076.0
210.0,20,1346.0,39.588235294117645,2.581092223020195,13,1091.0,0.1490825393497094,13,1091.0
215.0,20,1426.0,43.21212121212121,3.8711736801733863,13,1140.0,0.13929322783729592,13,1140.0
220.0,20,1525.0,44.85294117647059,4.472196728684483,14,1210.0,0.03941803224173782,14,1210.0
225.0,22,1632.0,48.0,3.361627214592269,16,1287.0,3.0342263668878445e-06,16,1287.0
230.0,19,1587.0,51.193548387096776,2.971778210247888,13,1160.0,0.08806812583616719,13,1160.0
235.0,15,1056.0,35.2,3.553600858643688,9,1039.0,0.1885961926103011,9,1039.0
240.0,14,521.0,15.323529411764707,4.0604143871398986,10,741.0,0.12974626045792653,10,741.0
245.0,14,341.0,10.029411764705882,4.553100060993906,13,1039.0,0.12596933558710136,13,1039.0
250.0,13,222.0,6.3428571428571425,3.8677349046120217,13,1039.0,0.1146262359733469,13,1039.0
255.0,18,158.0,4.051282051282051,2.705162273189443,15,1187.0,0.04072572182774322,15,1187.0
260.0,23,261.0,6.6923076923076925,2.841880155255636,19,1235.0,0.015965713681692757,19,1235.0
265.0,24,360.0,8.571428571428571,3.402501537545117,18,1283.0,0.1272211049257401,18,1283.0
270.0,30,488.0,11.090909090909092,3.5137844253140185,23,1361.0,0.10917401190696868,23,1361.0
275.0,32,637.0,15.166666666666666,2.6703320792529004,26,1480.0,0.0004572136683037498,26,1480.0
280.0,32,797.0,18.976190476190474,1.911448192832407,26,1610.0,0.048915462976804276,26,1610.0
285.0,35,965.0,21.931818181818183,1.5350414335800138,29,1748.0,0.06218419621182483,29,1748.0
290.0,32,893.0,20.767441860465116,1.4410351674290378,26,1646.0,0.04577758459004022,26,1646.0
295.0,23,790.0,17.954545454545453,3.4921956975565873,16,1570.0,0.11406128857106354,16,1570.0
300.0,26,918.0,19.53191489361702,5.2179205698165925,19,1607.0,1.7642308698065478e-06,19,1607.0
305.0,24,1025.0,22.77777777777778,5.2259874294096935,18,1688.0,0.003352086704558798,18,1688.0
310.0,21,921.0,24.89189189189189,3.2660447477676215,15,1554.0,0.08052229780336337,15,1554.0
