step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.008969872238647,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,10.55319752674027,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.383333830494985,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,11.091314420582986,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,10.393546781090532,0,0.0,0.7935329330563052,0,0.0
30.0,5,7.0,0.175,8.070317686261669,3,7.0,0.1952397196864167,3,7.0
35.0,12,44.0,0.9777777777777777,7.991914592446487,10,44.0,0.02282280690904883,10,44.0
40.0,2,0.0,0.0,9.028731233164649,0,4.0,0.3934398273226448,0,4.0
45.0,4,14.0,0.2413793103448276,11.315346451177394,1,4.0,0.5381098437448305,1,4.0
50.0,6,38.0,0.6031746031746031,10.954604579396028,2,13.0,0.5636570742717215,2,13.0
55.0,10,69.0,1.0147058823529411,10.442001196659977,3,27.0,0.16731791950792171,3,27.0
60.0,7,104.0,1.5757575757575757,10.810436898199043,3,42.0,0.4942757014147515,3,42.0
65.0,12,150.0,2.34375,9.309903861788166,8,68.0,0.001959329109033047,8,68.0
70.0,15,220.0,3.4375,9.081379407607685,10,118.0,0.13732479421097218,10,118.0
75.0,16,290.0,4.202898550724638,8.269024806636407,10,168.0,0.09586341597058842,10,168.0
80.0,20,374.0,5.5,8.576953117527673,14,232.0,0.061406839470852154,14,232.0
85.0,13,259.0,3.753623188405797,8.310008990537304,11,296.0,0.11417349315791353,11,296.0
90.0,10,26.0,0.37681159420289856,8.720702552584923,9,86.0,0.15021374215667982,9,86.0
95.0,18,97.0,1.3108108108108107,8.32444706233886,14,124.0,0.13641506520418475,14,124.0
100.0,25,201.0,2.7162162162162162,7.341533171834983,21,218.0,0.11045962694634166,21,218.0
105.0,29,320.0,4.266666666666667,6.87964805862909,25,334.0,0.00013432938465182044,25,334.0
110.0,34,472.0,5.9,6.095782088512023,25,459.0,2.742907198071029e-07,25,459.0
115.0,37,615.0,7.987012987012987,5.137611887787148,25,584.0,0.03591559425746905,25,584.0
120.0,44,814.0,10.049382716049383,4.570223548959342,25,709.0,0.001265998988029019,25,709.0
125.0,28,252.0,2.9302325581395348,5.407123296612909,2,338.0,0.1394740543059997,2,338.0
130.0,16,87.0,0.9886363636363636,6.999148487073677,3,208.0,0.34842112981329376,3,208.0
135.0,8,67.0,0.7282608695652174,7.495644777610863,3,181.0,0.43670858322507716,3,181.0
140.0,16,123.0,1.28125,8.376272102981295,10,168.0,0.23910073519786013,10,168.0
145.0,23,200.0,1.9230769230769231,8.665771029263901,12,218.0,0.24629929313637625,12,218.0
150.0,19,289.0,2.7788461538461537,9.246604405469135,15,262.0,0.2353699753633644,15,262.0
155.0,21,387.0,3.8316831683168315,9.356551385155901,16,340.0,0.11188106534494112,16,340.0
160.0,24,495.0,5.26595744680851,8.811762633904582,17,423.0,0.0695814944912691,17,423.0
165.0,27,615.0,6.473684210526316,8.463282164283184,18,511.0,0.15044582293410966,18,511.0
170.0,24,504.0,5.662921348314606,7.399645183924611,18,600.0,0.1405149271782213,18,600.0
175.0,20,86.0,1.0238095238095237,7.244978815167879,14,469.0,0.10367265235460577,14,469.0
180.0,20,114.0,1.3902439024390243,6.884979936785956,14,412.0,0.10456214128119165,14,412.0
185.0,33,242.0,2.7191011235955056,6.199266093299093,23,472.0,0.00723142566624723,23,472.0
190.0,36,391.0,4.443181818181818,6.397850736441331,26,597.0,0.03900556194458131,26,597.0
195.0,38,511.0,5.741573033707865,6.342520974798369,27,731.0,5.806970500772908e-06,27,731.0
200.0,43,711.0,7.98876404494382,5.604197525130819,27,866.0,0.0,27,866.0
205.0,50,943.0,10.13978494623656,4.623581060273135,27,1001.0,0.09117673005934568,27,1001.0
210.0,36,369.0,4.054945054945055,4.607529158764621,5,490.0,0.15570789754188982,5,490.0
215.0,27,207.0,2.225806451612903,5.667767301623398,9,417.0,0.25669195793594146,9,417.0
220.0,25,186.0,1.8415841584158417,6.526933141000797,11,442.0,0.1908398670585976,11,442.0
225.0,21,237.0,2.3009708737864076,7.645738237997796,15,492.0,0.19171689244635512,15,492.0
230.0,23,341.0,3.1,7.822265951240546,15,544.0,0.17051281680957672,15,544.0
235.0,30,469.0,4.302752293577981,8.203181275030754,17,608.0,0.12479849078604752,17,608.0
240.0,32,620.0,5.961538461538462,8.011605239552543,17,691.0,0.204714873474353,17,691.0
245.0,31,749.0,7.415841584158416,6.957655151228545,19,774.0,0.08697973722079425,19,774.0
250.0,29,802.0,7.9405940594059405,6.798081452730015,23,930.0,0.06147449833437796,23,930.0
255.0,24,535.0,5.459183673469388,6.154409503860051,18,1083.0,0.11460299137407465,18,1083.0
260.0,18,55.0,0.5555555555555556,6.771603107398912,11,778.0,0.12144713872485534,11,778.0
265.0,28,145.0,1.5263157894736843,6.186006451988024,20,829.0,0.05368683768439577,20,829.0
270.0,31,262.0,2.7010309278350517,5.996600975285912,25,944.0,0.00033576013050842427,25,944.0
