step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.355472368203657,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,10.47097940229505,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.961317117278552,0,0.0,1.0,0,0.0
20.0,1,0.0,0.0,10.688231369548674,0,0.0,1.0,0,0.0
25.0,1,0.0,0.0,10.511580360320876,0,0.0,0.7650463351355853,0,0.0
30.0,7,5.0,0.125,7.861905286173385,5,5.0,0.1476085861301525,5,5.0
35.0,6,16.0,0.35555555555555557,8.361642384052658,4,17.0,0.35517538698065804,4,17.0
40.0,9,42.0,0.7777777777777778,8.75645083248901,5,38.0,0.3278164957615337,5,38.0
45.0,7,77.0,1.3508771929824561,9.974074507442493,5,63.0,0.41711264293038464,5,63.0
50.0,8,89.0,1.390625,8.927314595952433,6,89.0,0.24944977584838865,6,89.0
55.0,11,25.0,0.35714285714285715,9.250918895420108,8,27.0,0.14838907740980348,8,27.0
60.0,15,81.0,1.1911764705882353,8.859350609974157,13,76.0,0.2251250442732464,13,76.0
65.0,19,168.0,2.4705882352941178,7.371023539073356,17,154.0,0.04903749084725372,17,154.0
70.0,26,263.0,3.8676470588235294,6.313506421283917,24,262.0,0.0015929083926751288,24,262.0
75.0,17,121.0,1.6133333333333333,6.036619682534979,10,242.0,0.08902937787616456,10,242.0
80.0,8,39.0,0.5064935064935064,7.902982466377701,3,119.0,0.28091126368275937,3,119.0
85.0,8,67.0,0.8481012658227848,9.326518176404608,3,73.0,0.4272274961875932,3,73.0
90.0,9,71.0,0.8658536585365854,8.757712474970221,8,108.0,0.10914992294871655,8,108.0
95.0,18,66.0,0.7764705882352941,7.94358538813748,16,106.0,0.08102499940964239,16,106.0
100.0,26,173.0,1.9438202247191012,7.325055412687155,21,203.0,0.06960534175270226,21,203.0
105.0,34,316.0,3.7176470588235295,6.427476298413465,23,316.0,2.546430066031876e-05,23,316.0
110.0,38,495.0,6.111111111111111,5.444246764162703,23,431.0,0.022173574539875285,23,431.0
115.0,29,348.0,4.094117647058823,5.494511765329014,9,371.0,0.09485814758318789,9,371.0
120.0,20,121.0,1.3908045977011494,6.451585770831896,2,184.0,0.33555547221721976,2,184.0
125.0,12,61.0,0.6853932584269663,7.946191118700733,3,148.0,0.4225851502368391,3,148.0
130.0,9,52.0,0.5842696629213483,8.254696516825668,8,237.0,0.2030336823268466,8,237.0
135.0,17,67.0,0.7052631578947368,7.363735567127829,16,305.0,0.09269728942144427,16,305.0
140.0,31,183.0,1.8673469387755102,6.2161208389369875,22,407.0,6.202430087162956e-05,22,407.0
145.0,48,367.0,3.707070707070707,5.230891255249193,22,517.0,0.0,22,517.0
150.0,48,584.0,6.279569892473118,4.6324939787680846,22,627.0,0.02062630625212427,22,627.0
155.0,44,510.0,5.368421052631579,4.752687658404886,9,489.0,0.06668493822889199,9,489.0
160.0,32,307.0,3.1649484536082473,5.32091632541844,1,225.0,0.36610954399763,1,225.0
165.0,23,184.0,1.84,6.747743904192707,2,136.0,0.571796592676643,2,136.0
170.0,14,68.0,0.6601941747572816,6.874483612497847,5,304.0,0.22829452273025924,5,304.0
175.0,15,52.0,0.49056603773584906,6.964010328416669,13,400.0,0.0923421529618234,13,400.0
180.0,28,155.0,1.4761904761904763,6.0576126402436685,22,521.0,0.04014931036044739,22,521.0
185.0,39,311.0,2.853211009174312,4.867496694374298,22,631.0,0.04166622764571225,22,631.0
190.0,52,538.0,5.123809523809523,4.453179975266124,22,741.0,0.041776304449452836,22,741.0
195.0,50,503.0,4.79047619047619,4.2585561379246615,9,573.0,0.07794938072823078,9,573.0
200.0,41,361.0,3.3738317757009346,4.741357354275517,1,345.0,0.365283448364824,1,345.0
205.0,34,290.0,2.5892857142857144,5.8181561781592785,1,181.0,0.5167024933010503,1,181.0
210.0,28,162.0,1.4464285714285714,5.374056060266781,10,437.0,0.10690964219272037,10,437.0
215.0,23,99.0,0.853448275862069,5.676574227304363,17,590.0,0.06212851837639435,17,590.0
220.0,33,203.0,1.6639344262295082,5.269443763573194,23,711.0,1.3206876868023064e-05,23,711.0
225.0,43,392.0,3.2941176470588234,5.077925794649756,23,826.0,6.966007910620989e-07,23,826.0
230.0,56,641.0,5.525862068965517,3.784875121519253,23,941.0,0.021114316491029874,23,941.0
235.0,54,579.0,4.906779661016949,3.616290128201025,9,726.0,0.0891013325845851,9,726.0
240.0,48,430.0,3.739130434782609,4.185490594144591,1,325.0,0.44134817013968597,1,325.0
245.0,42,369.0,3.1271186440677967,4.6418764903229555,3,203.0,0.3535540995735367,3,203.0
250.0,44,306.0,2.4878048780487805,4.787126795664029,12,618.0,0.13591916009100133,12,618.0
255.0,37,199.0,1.5075757575757576,4.816210680464365,18,779.0,0.03409614056528211,18,779.0
260.0,40,271.0,2.0074074074074075,4.934981228233544,22,875.0,0.04038451168123688,22,875.0
265.0,49,409.0,3.122137404580153,4.232576013677399,22,985.0,3.6846961506015056e-07,22,985.0
270.0,56,620.0,4.881889763779528,3.3852002922080584,22,1095.0,0.0,22,1095.0
275.0,53,579.0,4.488372093023256,3.228684484519081,8,827.0,0.09229186938111479,8,827.0
280.0,54,458.0,3.417910447761194,3.871087959593402,0,484.0,0.37393536833562346,0,484.0
285.0,50,390.0,2.9770992366412212,4.296012391247893,6,308.0,0.35089643460542735,6,308.0
290.0,46,341.0,2.471014492753623,4.25089471723081,10,658.0,0.17453527276649597,10,658.0
