step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.950058637540169,0,0.0,0.376754540935573,0,0.0
10.0,2,0.0,0.0,10.126218138205182,1,0.0,0.7645934772983147,1,0.0
15.0,3,3.0,0.13043478260869565,5.9791821943979775,2,3.0,0.3707829186954316,2,3.0
20.0,13,43.0,1.72,4.385014595561433,12,43.0,0.13911499730857046,12,43.0
25.0,15,111.0,4.111111111111111,3.841307038300628,15,111.0,0.10264525993596378,15,111.0
30.0,19,197.0,6.354838709677419,3.2387508567936427,19,197.0,0.08440852987702498,19,197.0
35.0,18,221.0,6.90625,3.97104402867887,17,221.0,0.08179147862375144,17,221.0
40.0,20,311.0,9.424242424242424,3.1512267915843677,19,308.0,0.09455797086683146,19,308.0
45.0,23,420.0,11.666666666666666,3.0777626256381523,22,412.0,0.03401125284182022,22,412.0
50.0,26,545.0,15.571428571428571,2.382287481146924,24,528.0,0.07676816902475735,24,528.0
55.0,16,272.0,6.9743589743589745,2.153096851398641,12,444.0,0.07512139364810062,12,444.0
60.0,20,318.0,7.7560975609756095,3.3711419503249,11,437.0,0.09714062543083885,11,437.0
65.0,22,406.0,8.826086956521738,3.4043032033248086,16,510.0,0.08182208210309205,16,510.0
70.0,31,546.0,12.133333333333333,2.4919764853478075,23,614.0,0.12514978082513994,23,614.0
75.0,35,686.0,15.244444444444444,2.279073469396638,25,712.0,0.00020459126593449755,25,712.0
80.0,39,859.0,17.895833333333332,1.567666325656494,26,837.0,0.023744770925703693,26,837.0
85.0,37,1040.0,19.62264150943396,2.618900535895709,26,963.0,0.04362831425520565,26,963.0
90.0,40,1235.0,24.7,1.5075180517304039,27,1097.0,0.08810062149217628,27,1097.0
95.0,38,1156.0,21.81132075471698,1.5035711809972412,21,975.0,0.045441428161497384,21,975.0
100.0,38,1214.0,22.48148148148148,2.746211306404774,18,932.0,0.09347046401992938,18,932.0
105.0,36,1279.0,22.43859649122807,2.7882276130990977,17,1014.0,0.06959264624990633,17,1014.0
110.0,40,1426.0,26.40740740740741,1.8053262123836835,20,1126.0,0.043869096597484954,20,1126.0
115.0,29,734.0,14.115384615384615,1.9140338546841849,14,908.0,0.15223555303702418,14,908.0
120.0,32,595.0,10.818181818181818,2.721240320047606,19,995.0,0.06995424789070552,19,995.0
125.0,26,503.0,8.383333333333333,4.274708815198246,22,948.0,0.06910685912941571,22,948.0
130.0,24,569.0,9.810344827586206,4.9376856893981875,22,1013.0,0.17804259940723077,22,1013.0
135.0,29,697.0,12.672727272727272,3.695447696213354,26,1169.0,0.04291306772800665,26,1169.0
140.0,36,866.0,16.653846153846153,2.4696534478478074,34,1351.0,0.03794619558780867,34,1351.0
145.0,34,826.0,16.857142857142858,1.9726189935520768,30,1295.0,0.02412841854534438,30,1295.0
150.0,33,863.0,17.26,2.3342992689105664,26,1280.0,0.04217222329335526,26,1280.0
155.0,32,897.0,17.58823529411765,2.899135994980871,23,1399.0,0.06584462780867872,23,1399.0
160.0,35,1014.0,19.88235294117647,1.4761447435591555,26,1551.0,0.05395056339593431,26,1551.0
165.0,34,672.0,12.0,2.650907566892665,23,1208.0,0.10972111454251886,23,1208.0
170.0,39,846.0,14.338983050847459,2.918139554749283,26,1310.0,0.09232077638105853,26,1310.0
175.0,46,1052.0,17.533333333333335,1.94868996961852,33,1462.0,0.020477209792646237,33,1462.0
