step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.916699490275543,29.860434228972455,1.9906956152648303,18.0,1.2,0,0.0,0.3781253064406988,0,0.0
10.0,2,0.0,0.0,9.748134093166975,56.62788575306602,2.6965659882412387,54.577,2.5989047619047616,1,0.0,0.7526196156432579,1,0.0
15.0,2,3.0,0.13636363636363635,7.182147829977589,94.3903412997258,4.290470059078445,54.714,2.487,2,3.0,0.44211538230895553,2,3.0
20.0,12,43.0,1.6538461538461537,4.48297198080691,171.91955584467098,6.612290609410422,55.482000000000006,2.133923076923077,12,43.0,0.13424600470885278,12,43.0
25.0,16,115.0,4.423076923076923,4.27237190723156,249.33563290090527,9.589832034650202,53.487,2.0571923076923078,16,115.0,0.18194851979013618,16,115.0
30.0,17,196.0,8.166666666666666,2.708904247765968,323.4967581218146,13.479031588408944,47.829,1.992875,17,196.0,0.018836860438957704,17,196.0
35.0,19,289.0,10.321428571428571,2.8704595196448275,425.7410997647372,15.205039277312041,50.199,1.7928214285714288,19,289.0,0.07235302156865879,19,289.0
40.0,21,388.0,13.857142857142858,1.720105216527451,529.0057377969686,18.893062064177453,51.606,1.8430714285714285,21,388.0,0.09486713878206597,21,388.0
45.0,14,314.0,10.466666666666667,3.417796038507951,649.6583354572581,21.655277848575274,52.594,1.7531333333333332,14,360.0,0.027221627629150008,14,360.0
50.0,14,375.0,11.029411764705882,4.267361606364591,757.4345101518835,22.277485592702455,54.89800000000001,1.6146470588235293,14,397.0,0.138043315385488,14,397.0
55.0,17,455.0,11.973684210526315,5.2645344593066135,873.7484134580794,22.99337930152841,57.60200000000001,1.5158421052631579,16,454.0,0.1532662270818188,16,454.0
60.0,20,549.0,16.636363636363637,3.789735756454067,881.823825443323,26.72193410434312,53.751000000000005,1.628818181818182,17,533.0,0.14601709521240944,17,533.0
65.0,20,622.0,17.27777777777778,3.150480197418288,935.5203218892938,25.986675608035938,56.50800000000001,1.5696666666666668,19,622.0,0.04299077558743081,19,622.0
70.0,20,721.0,18.973684210526315,4.589609802234114,1061.615117202837,27.93723992639045,57.246000000000016,1.5064736842105264,20,721.0,0.10310288317300964,20,721.0
75.0,24,832.0,24.470588235294116,2.9802122986012556,1043.7282556089049,30.697889870850137,53.211000000000006,1.565029411764706,22,828.0,0.05945440933505303,22,828.0
80.0,27,940.0,24.736842105263158,2.4543995882623686,1141.1630480848921,30.030606528549793,57.15900000000001,1.504184210526316,25,940.0,0.03599270042107925,25,940.0
85.0,26,1065.0,25.357142857142858,3.6148827557675625,1287.2849788968824,30.649642354687664,64.06000000000002,1.5252380952380953,25,1065.0,0.11401565803536026,25,1065.0
90.0,27,1193.0,31.394736842105264,2.5941526478947163,1382.503225487667,36.3816638286228,60.33700000000001,1.5878157894736844,26,1193.0,0.09857786320735008,26,1193.0
95.0,28,1330.0,32.4390243902439,2.540347280177018,1542.4417908133469,37.62053148325237,62.69700000000001,1.5291951219512196,28,1330.0,0.0010677335303009674,28,1330.0
100.0,31,1480.0,33.63636363636363,3.074828364426362,1705.425761445143,38.759676396480536,60.734,1.3803181818181818,30,1480.0,0.0818104436977321,30,1480.0
