step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.177018177156956,25.78756914699424,1.7191712764662828,18.0,1.2,0,0.0,0.4887642315934791,0,0.0
10.0,3,0.0,0.0,9.615778627048556,48.97588580153872,2.3321850381685105,54.742999999999995,2.606809523809524,1,0.0,0.7622438979986358,1,0.0
15.0,6,8.0,0.3333333333333333,5.690091950024794,92.84003242116334,3.868334684215139,57.074,2.378083333333333,5,8.0,0.37681170314420637,5,8.0
20.0,13,60.0,2.3076923076923075,4.351437895822321,169.10800433554317,6.5041540129055075,58.003,2.2308846153846154,11,55.0,0.19090054286352598,11,55.0
25.0,14,122.0,4.518518518518518,3.4646567990700725,261.20779720856257,9.67436285957639,58.761,2.176333333333333,14,122.0,0.06010810801795802,14,122.0
30.0,19,209.0,7.464285714285714,2.600922680633704,354.50102312094566,12.660750825748062,54.394000000000005,1.9426428571428571,19,209.0,0.07931938104094889,19,209.0
35.0,16,211.0,6.806451612903226,4.340008622355374,458.3195006386315,14.784500020601017,59.23400000000001,1.910774193548387,14,219.0,0.1330360558106198,14,219.0
40.0,16,284.0,8.875,4.452335766402426,545.6413901623382,17.05129344257307,60.385000000000005,1.8870312500000002,15,283.0,0.10152789024572388,15,283.0
45.0,19,370.0,11.212121212121213,4.47926342438016,628.5154848618031,19.045923783691002,58.89600000000001,1.7847272727272727,17,362.0,0.0792720605336649,17,362.0
50.0,20,465.0,14.090909090909092,4.11444740184332,703.3047122750296,21.31226400833424,59.021,1.7885151515151516,17,447.0,0.12005350320349883,17,447.0
55.0,18,537.0,16.272727272727273,3.548440215599534,766.6445953373194,23.231654404161198,58.555,1.7743939393939394,18,537.0,0.08712206859865577,18,537.0
60.0,20,636.0,18.705882352941178,3.9193684655933025,863.8885741538198,25.408487475112356,62.266,1.8313529411764708,20,636.0,0.10504911164570059,20,636.0
65.0,21,737.0,19.91891891891892,4.101858214870829,949.7390274589841,25.668622363756324,65.993,1.7835945945945948,21,737.0,0.15687941604465422,21,737.0
70.0,24,851.0,23.0,3.055694103192942,1046.5452025137622,28.285005473344924,65.662,1.7746486486486484,24,851.0,0.09486167449119477,24,851.0
75.0,28,978.0,26.43243243243243,2.4538380447432417,1183.2634641283873,31.98009362509155,65.724,1.7763243243243245,27,978.0,0.03844190335979308,27,978.0
80.0,31,1120.0,26.666666666666668,2.0554466916912517,1344.8066309163773,32.019205498008986,67.526,1.607761904761905,29,1120.0,0.02538355203821954,29,1120.0
85.0,17,806.0,18.74418604651163,4.433867587284623,1489.1146736426008,34.630573805641866,73.53299999999997,1.7100697674418601,17,877.0,0.15272294776578443,17,877.0
90.0,19,898.0,20.40909090909091,6.1391094790043015,1616.152012642494,36.73072756005668,73.81799999999998,1.677681818181818,19,898.0,0.16491384937351525,19,898.0
95.0,24,1010.0,22.444444444444443,5.086220421387292,1608.7201634931753,35.749336966515,70.16099999999997,1.5591333333333333,23,1006.0,0.040403879818746886,23,1006.0
100.0,25,1121.0,28.025,3.914929167939853,1387.982869639216,34.6995717409804,63.29399999999999,1.58235,23,1121.0,0.07070074664965188,23,1121.0
105.0,25,1242.0,33.567567567567565,2.6970443057489835,1443.2813744457965,39.00760471475125,60.451,1.633810810810811,25,1242.0,0.04656291305940018,25,1242.0
110.0,18,507.0,13.342105263157896,2.672556782244088,1568.8889674927773,41.28655177612572,64.688,1.7023157894736842,16,898.0,0.12941188572758003,16,898.0
115.0,25,612.0,14.926829268292684,2.257306749247594,1730.7247500240023,42.21279878107323,66.29100000000001,1.6168536585365856,22,857.0,0.039243361764880746,22,857.0
120.0,27,714.0,16.227272727272727,3.0071329128780304,1798.545160684083,40.8760263791837,63.37800000000001,1.4404090909090908,24,839.0,0.04589581851751024,24,839.0
125.0,27,832.0,18.488888888888887,3.3407541546814468,1830.3500074057936,40.67444460901763,55.05700000000001,1.2234888888888888,25,833.0,0.051249066561556006,25,833.0
130.0,30,969.0,21.065217391304348,3.439447615911298,1861.169993599155,40.460217252155545,58.211000000000006,1.2654565217391303,28,962.0,0.0744398733147251,28,962.0
135.0,32,1120.0,25.454545454545453,2.1747746093314517,1536.0868772255155,34.91106539148898,47.12500000000001,1.071022727272727,29,1102.0,0.06876599244417397,29,1102.0
140.0,36,1288.0,28.622222222222224,1.4702163287067787,1543.1577132214554,34.29239362714345,42.56699999999999,0.9459333333333335,32,1255.0,0.06474998542264798,32,1255.0
145.0,24,829.0,17.270833333333332,2.1894562664964305,1741.6950256104324,36.28531303355067,44.02199999999999,0.9171250000000001,19,1013.0,0.09148249620036114,19,1013.0
150.0,25,821.0,15.203703703703704,3.9072645529260095,1929.9563282602962,35.739932004820304,45.82100000000002,0.8485370370370371,20,919.0,0.09554143014399,20,919.0
155.0,23,917.0,16.672727272727272,4.8940619451870395,2038.8049496362682,37.06918090247761,46.07800000000001,0.8377818181818184,21,950.0,0.12443027939468045,21,950.0
160.0,28,1041.0,19.27777777777778,4.091619142227224,2010.6491770041055,37.23424401859454,41.51800000000001,0.768851851851852,24,1057.0,0.14087839570558808,24,1057.0
165.0,34,1197.0,24.9375,2.310568684884437,1927.1835373574004,40.14965702827919,44.481,0.9266874999999999,29,1197.0,0.014773080736336342,29,1197.0
170.0,35,1325.0,26.5,2.357654397804992,2130.500247543121,42.61000495086242,46.32800000000001,0.9265599999999999,33,1353.0,0.054290339665945674,33,1353.0
