step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.649964064129938,26.79942869485847,1.7866285796572314,18.0,1.2,0,0.0,0.4730964404687085,0,0.0
10.0,3,0.0,0.0,9.879457877961586,49.7672143199131,2.3698673485672908,54.742999999999995,2.606809523809524,1,0.0,0.7683576928044414,1,0.0
15.0,8,11.0,0.4583333333333333,5.898523131980688,93.74226222500464,3.9059275927085264,57.074,2.378083333333333,6,10.0,0.38934586801843224,6,10.0
20.0,15,61.0,2.3461538461538463,3.8917553370534197,172.52143643734587,6.635439862974841,58.003,2.2308846153846154,13,55.0,0.10232270296519044,13,55.0
25.0,16,135.0,5.0,3.662130341359511,262.7027262353802,9.72973060131038,58.761,2.176333333333333,15,124.0,0.07383904107013078,15,124.0
30.0,17,206.0,7.357142857142857,3.2525041482559978,352.64072239285224,12.59431151403044,54.394000000000005,1.9426428571428571,17,206.0,0.10180682729659074,17,206.0
35.0,21,296.0,9.866666666666667,3.080391718812151,456.9904953122659,15.233016510408866,58.491000000000014,1.9497000000000002,18,294.0,0.11506416485528294,18,294.0
40.0,21,392.0,12.64516129032258,2.4333250035521496,571.4317354427242,18.433281788474975,58.78100000000001,1.8961612903225809,21,392.0,0.04289232028295561,21,392.0
45.0,24,507.0,15.84375,2.23863516299024,679.2681894725373,21.227130921016787,60.24900000000001,1.8827812499999999,24,507.0,0.024236862822203498,24,507.0
50.0,18,395.0,11.969696969696969,3.3974587936958596,792.7087318613068,24.021476723069906,60.68600000000001,1.8389696969696967,17,453.0,0.12083622267933501,17,453.0
55.0,16,467.0,12.621621621621621,4.489561538278177,914.558575456934,24.71779933667389,64.617,1.7464054054054055,15,485.0,0.11348678300356943,15,485.0
60.0,17,548.0,14.051282051282051,5.117380086645492,957.1594607406948,24.54255027540243,66.168,1.6966153846153849,17,550.0,0.13344604506782753,17,550.0
65.0,18,634.0,17.135135135135137,3.8443411846345548,967.1436851454922,26.13901851744573,64.307,1.738027027027027,17,633.0,0.09008978874693124,17,633.0
70.0,21,731.0,19.236842105263158,3.4732772172854034,1024.6645692423663,26.964857085325434,65.518,1.7241578947368421,21,731.0,0.10642717781511689,21,731.0
75.0,24,840.0,21.0,4.122246572441226,1158.7266865357822,28.968167163394547,66.46,1.6615000000000002,23,840.0,0.05685251938396174,23,840.0
80.0,27,960.0,22.857142857142858,3.323278724213916,1221.5447367995957,29.084398495228463,67.097,1.597547619047619,24,957.0,0.05985627749294298,24,957.0
85.0,28,1093.0,26.658536585365855,2.97703215450394,1306.4268135737316,31.864068623749567,72.01799999999999,1.7565365853658537,27,1085.0,0.09826452398377045,27,1085.0
90.0,30,1238.0,30.95,2.4855896487977907,1455.0568254513146,36.376420636282866,70.95299999999999,1.773825,29,1225.0,0.09157285527437978,29,1225.0
95.0,30,1372.0,31.906976744186046,2.1823381170707608,1620.4735770277503,37.68543202390117,71.79799999999999,1.6697209302325577,30,1372.0,0.019223640368541697,30,1372.0
100.0,35,1535.0,33.369565217391305,2.328167569946149,1791.8690305416803,38.95367457699306,72.33899999999998,1.5725869565217392,33,1535.0,0.049432859915003666,33,1535.0
105.0,25,899.0,19.977777777777778,2.5861401193082134,1941.0943017595498,43.13542892799,71.34299999999999,1.5854000000000001,24,1249.0,0.09014469329751304,24,1249.0
110.0,33,1045.0,21.770833333333332,2.3879408802812176,2126.63337431138,44.304861964820425,76.78199999999998,1.5996249999999999,29,1264.0,0.0693664405810402,29,1264.0
115.0,34,1197.0,23.94,2.1486572159204824,2246.1390919984087,44.92278183996817,72.38499999999999,1.4477000000000002,34,1428.0,0.015601809400315225,34,1428.0
120.0,40,1376.0,26.46153846153846,2.1386674321651893,2327.853309242303,44.766409793121205,62.48799999999999,1.2016923076923076,37,1610.0,0.02481330755319926,37,1610.0
125.0,39,1511.0,29.057692307692307,1.8120853506422256,2309.7676499883933,44.41860865362294,67.15100000000001,1.2913653846153847,37,1645.0,0.028983521408846417,37,1645.0
130.0,41,1705.0,32.16981132075472,2.1068689066765995,2324.805985949064,43.8642638858314,61.305,1.1566981132075471,39,1779.0,0.049343792373261273,39,1779.0
135.0,43,1913.0,34.160714285714285,1.6526383531754456,2556.514319419883,45.65204141821221,62.904,1.1232857142857144,41,1977.0,0.024924455578449675,41,1977.0
140.0,48,2146.0,37.0,1.332726237802111,2634.047910113947,45.414619139895656,65.015,1.1209482758620692,44,2196.0,0.023484140565005175,44,2196.0
145.0,39,2020.0,34.23728813559322,1.5608122436305296,2810.7879683053447,47.64047403907363,65.116,1.1036610169491528,33,2155.0,0.02479013451323656,33,2155.0
150.0,41,2186.0,33.63076923076923,2.8925444725439315,3059.228550120734,47.06505461724206,66.915,1.0294615384615386,33,2233.0,0.035817423666581145,33,2233.0
155.0,41,2389.0,35.656716417910445,3.4786592346229552,3309.551734039419,49.39629453790178,68.94700000000002,1.0290597014925376,33,2354.0,0.09095324062644569,33,2354.0
160.0,44,2584.0,40.375,2.2471823952501966,3360.200073626511,52.50312615041424,65.83300000000001,1.028640625,36,2529.0,0.06895815964413099,36,2529.0
165.0,49,2820.0,44.0625,2.098450089290295,3582.6197234093124,55.978433178270514,70.787,1.1060468749999999,41,2725.0,0.0006157625829388435,41,2725.0
