step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.767206516761022,27.301612770519988,1.8201075180346658,18.0,1.2,0,0.0,0.49250299370112405,0,0.0
10.0,3,0.0,0.0,9.741287281162212,49.21823954130425,2.3437256924430594,54.742999999999995,2.606809523809524,1,0.0,0.7802575921338892,1,0.0
15.0,3,2.0,0.08333333333333333,6.117277026845442,88.78576101991926,3.699406709163302,57.074,2.378083333333333,2,2.0,0.3539591495988085,2,2.0
20.0,12,43.0,1.6538461538461537,4.850138528351177,162.466544463287,6.248713248587961,58.003,2.2308846153846154,11,43.0,0.15859212507438414,11,43.0
25.0,16,113.0,4.346153846153846,3.6901954822474705,244.27631802872378,9.395243001104761,58.761,2.2600384615384614,16,113.0,0.05967470289245117,16,113.0
30.0,18,196.0,7.0,3.0315958875028,336.6978522231609,12.024923293684322,60.394000000000005,2.1569285714285713,18,196.0,0.08887364493078613,18,196.0
35.0,15,194.0,6.689655172413793,4.231687416304334,429.28929276433416,14.803079060839112,58.491000000000014,2.0169310344827585,13,204.0,0.17734798839491342,13,204.0
40.0,14,260.0,8.387096774193548,4.549579606047894,526.1616892244851,16.972957716918877,59.64200000000001,1.923935483870968,13,259.0,0.13186720543211683,13,259.0
45.0,17,334.0,10.121212121212121,4.99224398820264,626.0955602229953,18.972592734030158,61.153000000000006,1.8531212121212124,16,333.0,0.09220716128700432,16,333.0
50.0,19,416.0,13.419354838709678,4.176663004643046,638.7251600124532,20.604037419756548,58.278000000000006,1.8799354838709676,17,415.0,0.11842211081418781,17,415.0
55.0,18,501.0,15.65625,3.9936847026337143,723.3452936991822,22.60454042809944,57.812000000000005,1.806625,18,501.0,0.0922519578490528,18,501.0
60.0,19,593.0,17.441176470588236,4.627151132950622,786.0987181340664,23.120550533354894,58.933,1.7333235294117648,19,593.0,0.09096724563461478,19,593.0
65.0,21,690.0,20.294117647058822,3.700215596779106,862.8889309545623,25.379086204545942,64.036,1.8834117647058823,21,690.0,0.11474257628706322,21,690.0
70.0,23,799.0,22.194444444444443,3.3562296809037315,985.9136065335467,27.386489070376292,64.919,1.8033055555555555,23,799.0,0.10430603438237195,23,799.0
75.0,27,921.0,25.583333333333332,2.3256797011617114,1117.7259922654162,31.047944229594894,64.98100000000001,1.8050277777777777,26,921.0,0.04696381235987219,26,921.0
80.0,31,1057.0,25.78048780487805,1.871013089783906,1274.103945983429,31.075705999595833,66.783,1.6288536585365854,29,1057.0,0.025030448428831995,29,1057.0
85.0,18,800.0,19.047619047619047,4.401398124074625,1419.920278621909,33.80762568147402,72.78999999999998,1.7330952380952378,18,845.0,0.13948187617284943,18,845.0
90.0,20,893.0,20.767441860465116,5.882564160173071,1546.8036626531227,35.972178201235415,73.07499999999997,1.6994186046511626,20,893.0,0.0768629008960811,20,893.0
95.0,22,997.0,22.155555555555555,4.915782818683926,1582.7600461937423,35.17244547097206,70.25799999999998,1.5612888888888887,22,997.0,0.03269671116557322,22,997.0
100.0,27,1117.0,29.394736842105264,2.7843847004207873,1359.6416642332274,35.78004379561124,62.14899999999999,1.6355,25,1117.0,0.03615522789000104,25,1117.0
105.0,17,1101.0,28.973684210526315,4.380575930646199,1454.717691360157,38.282044509477814,63.62,1.6742105263157894,17,1119.0,0.10562087378438272,17,1119.0
110.0,21,1194.0,29.85,4.274546029576202,1568.6131037155844,39.215327592889615,68.28699999999999,1.7071749999999999,19,1195.0,0.12356802829654047,19,1195.0
115.0,23,1301.0,31.73170731707317,3.3288252780809433,1686.3342340073473,41.130103268471885,64.20500000000001,1.5659756097560975,23,1303.0,0.03566882583825542,23,1303.0
120.0,29,1428.0,34.0,3.29977530450147,1768.6435166008284,42.11055991906735,65.70200000000001,1.5643333333333334,26,1430.0,0.04094341735890257,26,1430.0
125.0,21,930.0,23.846153846153847,2.806826767480261,1779.9741874576594,45.64036378096562,65.51900000000002,1.6799743589743592,20,1134.0,0.1015177837570593,20,1134.0
130.0,24,1040.0,24.761904761904763,4.206920817232242,1923.9809450396624,45.80907011999197,68.67300000000002,1.635071428571429,24,1055.0,0.09079748256928963,24,1055.0
135.0,27,1164.0,25.304347826086957,4.2649936088123335,2068.4871372372213,44.96711167907003,72.88700000000001,1.5845,26,1166.0,0.06213552954602422,26,1166.0
140.0,30,1301.0,30.976190476190474,2.7534183311917584,1618.1144125539086,38.52653363223592,52.398999999999994,1.247595238095238,29,1303.0,0.033222134005091865,29,1303.0
145.0,33,1456.0,33.86046511627907,1.7386057490602298,1704.315531901048,39.635244927931346,52.500000000000014,1.2209302325581395,32,1458.0,0.028246936458921658,32,1458.0
150.0,38,1628.0,34.638297872340424,1.1090432617063903,1894.12397436923,40.30051009296233,49.36300000000001,1.050276595744681,36,1630.0,0.0012322876537273117,36,1630.0
155.0,24,1400.0,28.571428571428573,3.7584194891649396,2088.7838702615686,42.62824225023608,51.395,1.0488775510204082,22,1449.0,0.10921203216217519,22,1449.0
160.0,28,1533.0,29.48076923076923,5.030380602817662,2252.5700357724036,43.31865453408467,51.854000000000006,0.9971923076923077,25,1521.0,0.12944693054390657,25,1521.0
