step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.921815362134947,0,0.0,0.39501269285968527,0,0.0
10.0,2,0.0,0.0,9.910512127176197,1,0.0,0.7575942843026667,1,0.0
15.0,2,2.0,0.09090909090909091,6.299417838885463,2,2.0,0.3369941839905514,2,2.0
20.0,12,43.0,1.6538461538461537,4.410249204895464,12,43.0,0.1104039724953438,12,43.0
25.0,16,113.0,4.185185185185185,4.521062359481064,16,113.0,0.17411782311281782,16,113.0
30.0,15,164.0,6.833333333333333,1.9487413447678996,15,164.0,0.028755516175472378,15,164.0
35.0,13,195.0,6.964285714285714,3.7134335903656788,13,207.0,0.1106045917423999,13,207.0
40.0,14,261.0,8.7,5.485189158935279,14,261.0,0.2022294766696248,14,261.0
45.0,16,333.0,11.1,4.342245966556757,16,333.0,0.019347646756436,16,333.0
50.0,15,372.0,12.4,3.224239826097717,15,372.0,0.12354279633538513,15,372.0
55.0,15,441.0,13.78125,4.76970605237833,15,441.0,0.09341748251109822,15,441.0
60.0,16,521.0,16.28125,5.60086184183764,16,521.0,0.08058913112533327,16,521.0
65.0,20,612.0,18.545454545454547,3.314266521582757,19,612.0,0.051767670839380345,19,612.0
70.0,17,573.0,18.483870967741936,2.5727884307838216,17,573.0,0.08445590407378627,17,573.0
75.0,19,577.0,18.03125,3.3273866575560085,16,574.0,0.07063673795618881,16,574.0
80.0,23,666.0,17.526315789473685,3.345784084319484,20,665.0,0.006064948819041951,20,665.0
85.0,23,774.0,19.846153846153847,4.186596413170614,21,768.0,0.1357546310082115,21,768.0
90.0,22,837.0,22.62162162162162,2.5300963919055364,19,825.0,0.08394315074520203,19,825.0
95.0,24,940.0,25.405405405405407,3.2374576146321905,20,910.0,0.0699045094708171,20,910.0
100.0,25,1056.0,25.75609756097561,4.055314557440001,20,1010.0,0.07913467729244145,20,1010.0
105.0,28,1187.0,29.675,2.7861402324722286,21,1115.0,0.05948806652143015,21,1115.0
110.0,27,1057.0,29.36111111111111,1.5360674069829154,21,955.0,0.056185259494141104,21,955.0
115.0,22,615.0,15.375,2.3432607778077754,15,850.0,0.12969121726993996,15,850.0
120.0,29,735.0,17.5,2.1463832179972377,20,848.0,0.07035078395874876,20,848.0
125.0,28,868.0,20.186046511627907,2.1845658944449275,21,953.0,0.02414119145138666,21,953.0
130.0,29,943.0,21.431818181818183,2.5636722746502048,22,998.0,0.05929938665618387,22,998.0
135.0,30,1062.0,24.136363636363637,3.2879862621617146,21,1086.0,0.1066935565401952,21,1086.0
140.0,29,1204.0,28.0,4.0930502697534035,22,1193.0,0.07400002218004675,22,1193.0
145.0,30,1341.0,33.525,2.292015565053467,24,1306.0,0.051780430076289304,24,1306.0
150.0,28,1295.0,34.078947368421055,1.338420226088742,20,1230.0,0.000822856705041197,20,1230.0
155.0,24,1278.0,31.95,3.2626160375793374,16,1203.0,0.09172082377507226,16,1203.0
160.0,25,1397.0,33.26190476190476,4.198487979721054,18,1266.0,0.13488930608555938,18,1266.0
165.0,28,1513.0,35.18604651162791,3.6382902706460896,20,1358.0,0.09335052784850828,20,1358.0
170.0,26,1600.0,40.0,2.0549218730811174,19,1415.0,0.06908686952187475,19,1415.0
175.0,28,1722.0,43.05,3.2074802415619716,19,1504.0,0.11662626310922346,19,1504.0
180.0,28,1852.0,44.095238095238095,3.337886244544658,19,1599.0,0.04078802513000822,19,1599.0
185.0,28,1978.0,49.45,2.934271941165009,22,1703.0,0.06535772735717492,22,1703.0
190.0,28,1936.0,52.32432432432432,1.5444133986559498,22,1448.0,0.08431230222509248,22,1448.0
195.0,22,1694.0,42.35,3.306063419763768,15,1208.0,0.07432625527539924,15,1208.0
200.0,25,1812.0,43.142857142857146,3.2890749876968934,18,1228.0,0.07434972600070068,18,1228.0
205.0,27,1939.0,46.166666666666664,2.8927576225316765,21,1328.0,0.10408566951419235,21,1328.0
210.0,26,1999.0,45.43181818181818,2.9707625808523233,19,1358.0,0.10474111059705328,19,1358.0
215.0,25,2108.0,51.41463414634146,3.3387896379772264,18,1434.0,0.09409098516086174,18,1434.0
220.0,29,2250.0,54.8780487804878,3.442072357770087,22,1541.0,0.016641522092576234,22,1541.0
225.0,29,2385.0,58.170731707317074,2.734788747065741,23,1654.0,3.151130092285658e-05,23,1654.0
230.0,24,2293.0,60.3421052631579,2.5463249020528624,18,1532.0,0.07340821066410153,18,1532.0
235.0,20,2216.0,59.891891891891895,3.0167072155223065,13,1489.0,0.14708891032274238,13,1489.0
240.0,25,2324.0,56.68292682926829,3.9079903272102197,16,1495.0,0.07929203827370632,16,1495.0
245.0,23,2428.0,59.21951219512195,4.69422542327956,17,1577.0,0.08846481779339359,17,1577.0
250.0,22,2508.0,69.66666666666667,3.4326960034428207,16,1627.0,0.13935397745230285,16,1627.0
255.0,23,2610.0,70.54054054054055,3.1182938974724967,16,1699.0,0.00043336513317474766,16,1699.0
260.0,22,2720.0,71.57894736842105,4.34391177587542,16,1779.0,6.191385633233386e-07,16,1779.0
