step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.245285614466605,0,0.0,0.4254791040601688,0,0.0
10.0,2,0.0,0.0,10.065790567267172,1,0.0,0.7890940201370643,1,0.0
15.0,2,2.0,0.09090909090909091,6.587121837524211,2,2.0,0.35833343373488563,2,2.0
20.0,13,47.0,1.8076923076923077,4.709638450162731,13,47.0,0.0900342430433929,13,47.0
25.0,16,119.0,4.576923076923077,4.409118414447507,16,119.0,0.17409351138949483,16,119.0
30.0,16,161.0,6.708333333333333,1.8255375777661265,16,161.0,0.024760100670773753,16,161.0
35.0,14,172.0,6.142857142857143,2.9240874452249224,13,206.0,0.11905887377731068,13,206.0
40.0,17,249.0,8.3,3.408825512274622,16,266.0,0.05990370846465995,16,266.0
45.0,17,318.0,10.6,3.1426837451615075,17,318.0,0.0173515395145267,17,318.0
50.0,21,416.0,12.235294117647058,3.3024087996207436,20,415.0,0.061463648924836904,20,415.0
55.0,24,528.0,15.529411764705882,2.660287783958961,23,522.0,0.03558392545319124,23,522.0
60.0,27,653.0,19.205882352941178,1.9031597132987657,25,640.0,0.0533449987504815,25,640.0
65.0,30,795.0,20.92105263157895,1.0096155515165173,26,767.0,0.034191828173302546,26,767.0
70.0,33,957.0,23.925,1.1462299490069947,29,911.0,0.05918561196004996,29,911.0
75.0,37,1130.0,26.904761904761905,1.0349297407134677,31,1060.0,0.03926824193479624,31,1060.0
80.0,40,1318.0,28.04255319148936,1.00122134962415,33,1218.0,0.0004261898261969388,33,1218.0
85.0,40,1513.0,30.877551020408163,1.5987413195744797,33,1383.0,0.032539376480246664,33,1383.0
90.0,41,1714.0,34.97959183673469,1.389580787781905,35,1554.0,0.060081309420565665,35,1554.0
95.0,45,1934.0,37.92156862745098,0.8710954947324216,39,1744.0,0.000473364468428876,39,1744.0
100.0,46,2164.0,40.83018867924528,0.986750503407127,40,1944.0,0.02472759527636677,40,1944.0
105.0,50,2404.0,43.70909090909091,0.9130786603037241,41,2148.0,0.015534145799554974,41,2148.0
110.0,51,2651.0,47.339285714285715,0.8038223931488145,42,2354.0,8.659212548051273e-05,42,2354.0
115.0,46,2437.0,41.30508474576271,0.6041776357838675,36,2091.0,0.0057164408020934565,36,2091.0
120.0,40,2001.0,32.80327868852459,2.222048079785011,25,1854.0,0.07656376290698631,25,1854.0
125.0,41,2187.0,34.714285714285715,3.5005767866504636,27,1788.0,0.042315422500764775,27,1788.0
130.0,42,2368.0,37.58730158730159,3.0280269166034115,29,1913.0,0.029037239787724954,29,1913.0
135.0,47,2581.0,43.016666666666666,1.9331635319932436,32,2064.0,0.01638593624404497,32,2064.0
140.0,47,2814.0,52.111111111111114,1.448107100642841,33,2229.0,0.06068192903671597,33,2229.0
145.0,49,3054.0,55.527272727272724,0.9330078986300673,34,2398.0,0.021952870199395468,34,2398.0
150.0,52,3301.0,57.91228070175438,0.8258591281933247,35,2570.0,3.280733197061275e-05,35,2570.0
155.0,51,3556.0,61.310344827586206,0.7317435062501035,35,2745.0,0.004740413976771232,35,2745.0
160.0,54,3824.0,63.733333333333334,0.6993869157567343,36,2924.0,0.021889048530971743,36,2924.0
165.0,51,3439.0,54.58730158730159,0.894493030756043,31,2421.0,0.05081380176347381,31,2421.0
170.0,35,2211.0,34.01538461538462,2.777122863012813,16,2033.0,0.14542574326699412,16,2033.0
175.0,30,2033.0,29.897058823529413,5.223564611669045,17,1550.0,0.15867438755472224,17,1550.0
180.0,27,2102.0,32.33846153846154,5.617308517299605,18,1621.0,0.18082484418258638,18,1621.0
185.0,29,2235.0,39.21052631578947,5.320037731551393,22,1637.0,0.11999734321572514,22,1637.0
190.0,28,2351.0,48.979166666666664,4.0890245938450125,22,1657.0,0.13148693813598744,22,1657.0
195.0,28,2477.0,52.702127659574465,4.179597803473936,21,1717.0,0.06858621084794983,21,1717.0
200.0,30,2620.0,58.22222222222222,2.918984447897466,22,1824.0,0.04145248977357257,22,1824.0
205.0,32,2778.0,63.13636363636363,2.451528041236268,24,1942.0,0.05629820146934706,24,1942.0
210.0,34,2943.0,65.4,2.2590784614525514,24,2062.0,0.07316814756985687,24,2062.0
215.0,35,3113.0,70.75,1.8884625364465797,26,2187.0,0.04848647821012246,26,2187.0
220.0,38,3301.0,76.76744186046511,1.0217686697872246,29,2330.0,0.03001090166411028,29,2330.0
225.0,39,3469.0,73.80851063829788,1.3318748779131517,30,2476.0,0.00014493201945093954,30,2476.0
230.0,37,3515.0,74.7872340425532,1.7342234015717637,28,2474.0,0.05147429891920042,28,2474.0
235.0,38,3621.0,77.04255319148936,1.2864471730376819,27,2531.0,0.04097076479269068,27,2531.0
240.0,43,3825.0,75.0,1.5704198797315236,31,2680.0,0.013768433441487232,31,2680.0
245.0,42,4035.0,80.7,1.5340171395669358,31,2835.0,0.04770318098622777,31,2835.0
250.0,41,4141.0,82.82,0.8102179938872632,29,2861.0,0.03174540374569274,29,2861.0
255.0,39,4207.0,76.49090909090908,2.185347994789832,25,2969.0,0.055577730678677655,25,2969.0
260.0,40,4403.0,77.24561403508773,3.0419786056843767,27,3100.0,0.0031141216590302796,27,3100.0
265.0,42,4612.0,80.91228070175438,2.7390820287158086,28,3240.0,0.07269144190749258,28,3240.0
270.0,42,4783.0,86.96363636363637,1.5845039335948343,27,3317.0,0.08052976333961108,27,3317.0
