step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,1,0.0,0.0,5.167327880021185,28.058601797607608,1.8705734531738403,15.4,1.0266666666666666,0,0.0,0.4428705438910022,0,0.0
10.0,2,0.0,0.0,9.991705696993828,55.560852825088354,2.645754896432779,23.396000000000004,1.114095238095238,1,0.0,0.7912742207128158,1,0.0
15.0,2,2.0,0.06666666666666667,7.564823979194077,107.08194941913953,3.569398313971318,29.706000000000007,0.9902000000000001,2,2.0,0.42153417133972243,2,2.0
20.0,9,34.0,0.8947368421052632,7.970451103074179,179.0560242211834,4.712000637399564,44.281,1.1652894736842105,9,34.0,0.40786942728111397,9,34.0
25.0,16,87.0,1.891304347826087,6.863849244065244,268.9780117711032,5.847348081980506,59.416000000000004,1.2916521739130435,14,87.0,0.27380789061825495,14,87.0
30.0,18,159.0,3.1176470588235294,6.325631735821406,361.38107334908943,7.085903399001752,63.14300000000001,1.2380980392156864,17,159.0,0.23732422298139216,17,159.0
35.0,18,244.0,4.518518518518518,6.176576520365439,472.89857818953084,8.757381077583902,81.17299999999999,1.5032037037037038,18,244.0,0.21823796893916145,18,244.0
40.0,27,350.0,5.932203389830509,5.787909895379121,594.9719955205496,10.08427111051779,97.64199999999998,1.6549491525423727,25,350.0,0.19460125437474432,25,350.0
45.0,30,473.0,7.390625,5.336277968468627,756.6078716228743,11.821997994107413,120.81999999999998,1.8878125000000003,28,473.0,0.1844140449550189,28,473.0
50.0,32,619.0,9.523076923076923,4.7308735657941465,915.1155383645539,14.078700590223912,115.89399999999999,1.7829846153846152,30,618.0,0.1447423524689823,30,618.0
55.0,38,792.0,11.154929577464788,4.342598854968999,1128.2112662971456,15.890299525311907,142.18099999999995,2.0025492957746476,36,789.0,0.14255564281238445,36,789.0
60.0,44,985.0,13.133333333333333,3.182439755047941,1354.6712588637113,18.06228345151614,168.89900000000003,2.251986666666667,42,985.0,0.08053716972261757,42,985.0
65.0,41,888.0,11.68421052631579,3.6008193958453303,1582.131908489645,20.817525111705848,163.62999999999997,2.1530263157894733,41,1018.0,0.10863460835487544,41,1018.0
70.0,40,937.0,11.023529411764706,4.277318790777394,1848.6786625651653,21.74916073606077,189.28499999999997,2.226882352941176,37,1075.0,0.1097034003270103,37,1075.0
75.0,42,1115.0,12.38888888888889,5.101233879201558,2117.135871093527,23.523731901039177,206.33499999999998,2.292611111111111,41,1186.0,0.15966240199263357,41,1186.0
80.0,44,1325.0,14.095744680851064,4.6195862409168145,2224.327085565678,23.663054101762537,226.448,2.4090212765957446,43,1354.0,0.13109461288628405,43,1354.0
85.0,57,1581.0,16.46875,3.7082221876006485,2359.9505346362635,24.582818069127736,252.68100000000004,2.63209375,53,1602.0,0.10702022641427747,53,1602.0
90.0,56,1209.0,11.970297029702971,2.783779145695471,2557.7813592726357,25.32456791359046,299.627,2.9666039603960397,49,1495.0,0.0753339360776679,49,1495.0
95.0,38,563.0,5.413461538461538,4.545997345168647,2831.1119446985936,27.22223023748648,323.74499999999995,3.1129326923076923,37,1168.0,0.15264127585147455,37,1168.0
100.0,34,632.0,6.019047619047619,5.064760766344391,3020.451567885442,28.76620540843278,298.77299999999997,2.845457142857143,32,957.0,0.18120031792634508,32,957.0
105.0,47,815.0,7.546296296296297,5.126629398709541,3131.400284901368,28.994447082420084,347.2719999999999,3.215481481481481,41,905.0,0.16754133962498716,41,905.0
110.0,43,1002.0,9.542857142857143,4.9701119212350795,2763.322738672735,26.317359415930827,371.9919999999999,3.542780952380952,43,1077.0,0.11111216389088598,43,1077.0
115.0,49,1228.0,12.404040404040405,4.576195503726415,2641.013047563928,26.676899470342715,361.2189999999999,3.6486767676767675,45,1260.0,0.1020754770775578,45,1260.0
120.0,52,1456.0,15.166666666666666,4.253547632617962,2541.8668040202065,26.477779208543822,363.97299999999984,3.791385416666667,49,1486.0,0.09637947561328279,49,1486.0
125.0,53,1711.0,18.597826086956523,4.353551169021864,2653.584800205454,28.84331304571146,365.1319999999999,3.968826086956521,51,1736.0,0.08716930643454487,51,1736.0
130.0,56,1969.0,21.877777777777776,3.6700759127811278,2727.739958051293,30.308221756125487,362.1839999999999,4.024266666666667,53,1995.0,0.047064026980132054,53,1995.0
135.0,57,2239.0,24.604395604395606,3.766068718735976,2912.852976394585,32.00937336697346,350.28799999999984,3.849318681318681,55,2268.0,0.08262045884996351,55,2268.0
140.0,60,2526.0,27.161290322580644,3.4133097247908775,3194.1278453077475,34.345460702233844,313.36599999999993,3.369526881720429,59,2555.0,0.07856399696661948,59,2555.0
145.0,64,2818.0,29.97872340425532,3.107882426553426,3422.7453380756406,36.4121844476132,325.4099999999999,3.4618085106382974,62,2847.0,0.05640090085452883,62,2847.0
150.0,66,3136.0,33.361702127659576,3.0038189569555582,3688.261948589057,39.23682924030911,333.77099999999996,3.550755319148936,65,3165.0,0.0690521378215335,65,3165.0
155.0,70,3468.0,37.29032258064516,2.519891802832399,4035.339214771917,43.39074424485933,310.7579999999999,3.3414838709677417,70,3497.0,0.03586533341936989,70,3497.0
160.0,75,3825.0,39.43298969072165,1.9334891431613905,4388.678191444902,45.24410506644229,352.80899999999997,3.63720618556701,74,3854.0,0.03735657903851284,74,3854.0
165.0,48,2149.0,21.49,3.992079150869083,4749.921473025102,47.49921473025103,397.71,3.977099999999999,47,2828.0,0.1144056587347761,47,2828.0
170.0,41,1960.0,18.49056603773585,6.033350376655069,5056.781683067082,47.705487576104545,410.222,3.8700188679245278,41,2530.0,0.11407095986187511,41,2530.0
175.0,41,1836.0,16.54054054054054,6.227334552897774,5221.65341256149,47.04192263568909,494.257,4.452765765765766,39,2383.0,0.1590901436979377,39,2383.0
180.0,48,2060.0,20.80808080808081,5.350068376314146,3988.5147207609725,40.288027482434046,636.7990000000001,6.4323131313131325,42,2390.0,0.13457918487082227,42,2390.0
185.0,55,2316.0,24.638297872340427,4.358543327087388,3574.27509430161,38.0242031308682,796.461,8.472989361702128,46,2411.0,0.10967959138080638,46,2411.0
190.0,62,2599.0,26.79381443298969,3.6007090842544796,3636.802083836834,37.49280498800861,995.819,10.266175257731959,51,2526.0,0.06805876348321294,51,2526.0
195.0,54,2754.0,28.102040816326532,3.9443858636983293,3687.2053442305437,37.62454432888311,1137.9300000000003,11.611530612244898,51,2780.0,0.08856712148094895,51,2780.0
200.0,56,3017.0,30.785714285714285,3.801983868064254,3811.0698287010546,38.888467639806684,1213.9420000000002,12.387163265306123,52,3037.0,0.10559789018636279,52,3037.0
205.0,65,3322.0,33.55555555555556,3.694002642336486,3968.7210768252335,40.08809168510337,1336.0520000000001,13.495474747474749,56,3308.0,0.09300714365975427,56,3308.0
210.0,69,3646.0,36.0990099009901,3.0280775677155765,4314.7993907173195,42.72078604670613,1303.161,12.902584158415841,58,3591.0,0.07566579512644107,58,3591.0
215.0,70,3994.0,39.54455445544554,2.7075845891302683,4667.912318996905,46.2169536534347,1375.5810000000001,13.61961386138614,60,3889.0,0.06672082865677487,60,3889.0
220.0,77,4327.0,40.820754716981135,2.294117402677402,5078.003880569668,47.90569698650629,1445.7920000000001,13.639547169811323,68,4214.0,0.07574117425557579,68,4214.0
225.0,69,3465.0,31.216216216216218,2.5853625086334384,5398.5859402969345,48.63590937204445,1462.303,13.173900900900902,64,3977.0,0.06272278359742495,64,3977.0
230.0,59,2632.0,23.71171171171171,3.5887547839642613,5653.387723201267,50.93142092974114,1414.381,12.742171171171172,59,3768.0,0.10815169665877336,59,3768.0
235.0,64,2143.0,18.316239316239315,3.6990565823962753,5911.919695700109,50.529228168376996,1467.094,12.539264957264958,60,3346.0,0.08276123959794103,60,3346.0
240.0,70,2464.0,20.533333333333335,3.7055336065351825,5852.694630660782,48.77245525550652,1757.7290000000005,14.647741666666667,63,3351.0,0.12842400129212744,63,3351.0
245.0,87,2846.0,22.768,2.6961354573833094,5726.840592823942,45.81472474259153,2020.6750000000006,16.1654,76,3689.0,0.06188788279750039,76,3689.0
250.0,84,2185.0,16.93798449612403,2.209298306959383,5431.8472191587925,42.107342784176694,2380.041000000002,18.449930232558142,71,3472.0,0.05879253366663868,71,3472.0
255.0,60,1036.0,7.617647058823529,3.4696919783095717,5498.251555918,40.42832026410295,2745.6640000000016,20.188705882352938,56,2867.0,0.0955055451637514,56,2867.0
260.0,55,933.0,6.911111111111111,4.429951887873841,5745.09993566682,42.556295819754226,2734.9180000000015,20.258651851851848,50,2560.0,0.13443838845719497,50,2560.0
265.0,61,1177.0,8.718518518518518,4.235650798633594,5501.076155815476,40.7487122652998,2656.563000000001,19.678244444444445,52,2404.0,0.1423606351724388,52,2404.0
270.0,66,1467.0,11.198473282442748,4.278231691493826,5273.493442627352,40.25567513455994,2727.918000000001,20.823801526717556,58,2529.0,0.1267248205440817,58,2529.0
275.0,66,1724.0,13.682539682539682,3.794387215869013,4986.805028776001,39.57781768869841,2758.145000000001,21.890039682539687,63,2748.0,0.06934808154323112,63,2748.0
280.0,60,1996.0,16.915254237288135,3.845279157067113,4903.33787422352,41.55371079850439,2701.4890000000005,22.89397457627119,60,2958.0,0.0695913666231211,60,2958.0
285.0,61,2287.0,20.419642857142858,3.9487083932136917,4929.166466450947,44.01041487902633,2599.883,23.213241071428573,60,3206.0,0.07167327121456238,60,3206.0
290.0,62,2593.0,24.233644859813083,3.8230980121261373,4883.391804801737,45.63917574581062,2503.261,23.39496261682243,61,3498.0,0.06252136744722474,61,3498.0
