step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.429294619668895,0,0.0,0.5081044877490104,0,0.0
10.0,3,0.0,0.0,9.799622348755982,1,0.0,0.7806820710179904,1,0.0
15.0,6,6.0,0.25,5.390982466640061,5,6.0,0.30429432971519266,5,6.0
20.0,14,57.0,2.1923076923076925,4.313597776327254,12,52.0,0.1768536517547744,12,52.0
25.0,15,120.0,4.615384615384615,3.8636010329262693,15,120.0,0.07468272572208491,15,120.0
30.0,18,204.0,7.285714285714286,2.8207242537312944,18,204.0,0.06957318104186846,18,204.0
35.0,15,201.0,6.931034482758621,4.2983242972980955,13,208.0,0.14245161372633058,13,208.0
40.0,14,267.0,8.612903225806452,4.8421716483451185,13,266.0,0.1592801871042967,13,266.0
45.0,17,343.0,10.71875,4.7024661181575595,16,341.0,0.08826982412703661,16,341.0
50.0,19,424.0,13.25,4.590517139167725,17,423.0,0.1294995890525626,17,423.0
55.0,17,508.0,16.387096774193548,3.6214069046552915,17,508.0,0.09352269230830566,17,508.0
60.0,19,601.0,17.676470588235293,4.53963950495877,19,601.0,0.07879409767784773,19,601.0
65.0,21,698.0,20.529411764705884,3.629097306495989,21,698.0,0.11686619794943186,21,698.0
70.0,23,807.0,22.416666666666668,3.2085599817857275,23,807.0,0.09892713108894532,23,807.0
75.0,27,928.0,25.77777777777778,2.4441421047574305,25,927.0,0.027050594356672744,25,927.0
80.0,29,1058.0,25.804878048780488,2.6190488225102118,27,1058.0,0.02195748608220073,27,1058.0
85.0,28,1197.0,27.837209302325583,3.066308399420787,28,1197.0,0.09152943129880052,28,1197.0
90.0,31,1345.0,32.80487804878049,2.4392574822082844,31,1345.0,0.06943619106911081,31,1345.0
95.0,33,1505.0,34.20454545454545,1.6390903530518168,33,1505.0,0.004158804457088299,33,1505.0
100.0,38,1683.0,36.58695652173913,1.4770481543176783,36,1683.0,0.028035657107613365,36,1683.0
105.0,20,1127.0,23.479166666666668,4.362787649765117,20,1293.0,0.12946492789245476,20,1293.0
110.0,22,1229.0,24.098039215686274,5.856203549365321,20,1234.0,0.13115812293821677,20,1234.0
115.0,26,1341.0,26.82,5.104334556111481,26,1341.0,0.035514350910480316,26,1341.0
120.0,30,1476.0,33.54545454545455,3.1752723338333664,27,1476.0,0.02691286515343175,27,1476.0
125.0,22,983.0,23.975609756097562,2.975919520367883,21,1185.0,0.07378300082371743,21,1185.0
130.0,26,1098.0,25.53488372093023,4.26125589146183,26,1111.0,0.09576846525081449,26,1111.0
135.0,29,1233.0,27.4,3.691010623906476,28,1232.0,0.06291929155950339,28,1232.0
140.0,33,1386.0,31.5,2.2532062104267725,31,1380.0,0.05325833270971326,31,1380.0
145.0,24,917.0,20.84090909090909,2.5880187125843226,21,911.0,0.06654223123551942,21,911.0
150.0,31,1047.0,20.94,3.598597435361728,24,1019.0,1.5136710762471487e-05,24,1019.0
155.0,29,1192.0,23.372549019607842,4.37643578832026,24,1139.0,0.06954931949833675,24,1139.0
160.0,32,1349.0,28.70212765957447,2.9858249942921335,26,1266.0,0.14329589288641292,26,1266.0
165.0,36,1520.0,33.04347826086956,1.8558860925381724,29,1406.0,0.0005329723047929254,29,1406.0
170.0,38,1709.0,36.361702127659576,1.591755934917095,30,1556.0,0.06406952441429448,30,1556.0
