step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.278377968758173,0,0.0,0.32361628494066424,0,0.0
10.0,0,0.0,0.0,11.188479416568478,0,0.0,0.6861818853258089,0,0.0
15.0,0,0.0,0.0,10.529243339217322,0,0.0,0.7047255461498673,0,0.0
20.0,2,4.0,0.2857142857142857,3.603699391877168,2,4.0,0.2995771351962713,2,4.0
25.0,4,20.0,1.25,5.928479039187378,4,20.0,0.19063907238281722,4,20.0
30.0,2,14.0,0.9333333333333333,8.461225976277104,2,28.0,0.3721076790636054,2,28.0
35.0,5,9.0,0.6923076923076923,0.7966444729728488,3,20.0,0.02911731754741046,3,20.0
40.0,8,34.0,1.8888888888888888,2.573473149383675,8,51.0,0.0910712680395264,8,51.0
45.0,8,70.0,3.888888888888889,7.852934422499923,8,87.0,0.24076142281656734,8,87.0
50.0,2,16.0,1.0,3.55976960860493,2,59.0,0.09312577012645892,2,59.0
55.0,8,28.0,1.4,4.386700340045615,6,43.0,0.04833877423628225,6,43.0
60.0,6,56.0,2.6666666666666665,7.992920631276087,2,53.0,0.20727297906194547,2,53.0
65.0,2,46.0,2.875,9.356709974151396,2,63.0,0.42887910504606225,2,63.0
70.0,6,68.0,5.230769230769231,6.7667789001504834,2,73.0,0.21964209339006907,2,73.0
75.0,2,66.0,4.4,4.261437579271058,2,83.0,0.16509107726027233,2,83.0
80.0,2,76.0,3.8,8.217404728972678,2,93.0,0.46190086822189574,2,93.0
85.0,0,0.0,0.0,8.9296994631403,0,0.0,0.6281194350461506,0,0.0
90.0,4,9.0,0.5625,5.417348006185712,4,9.0,0.35163484423374514,4,9.0
95.0,6,39.0,1.8571428571428572,5.190943391299166,6,39.0,0.11634535333873555,6,39.0
100.0,7,71.0,4.176470588235294,8.575509184985847,7,71.0,0.2506517999848171,7,71.0
105.0,2,8.0,0.5,4.861143073635249,2,36.0,0.07610220160923094,2,36.0
110.0,5,22.0,1.2222222222222223,4.858242659049642,1,12.0,0.10112471074507927,1,12.0
115.0,3,30.0,1.5789473684210527,9.684569087656518,1,17.0,0.2907678087944013,1,17.0
120.0,2,23.0,1.5333333333333334,10.185793255442748,1,22.0,0.4986035540082547,1,22.0
125.0,4,39.0,3.25,7.361075738548823,1,27.0,0.17680638765002318,1,27.0
130.0,3,32.0,2.1333333333333333,5.0894128468670905,3,32.0,0.11600762466061758,3,32.0
135.0,1,37.0,2.8461538461538463,9.982634164949932,1,37.0,0.39826716857894207,1,37.0
140.0,0,0.0,0.0,8.112632951504155,0,0.0,0.32929529377312516,0,0.0
145.0,11,14.0,0.9333333333333333,1.8897559370995745,11,14.0,0.0015504146512955056,11,14.0
150.0,6,42.0,2.625,4.7306246431512875,6,42.0,0.2804609672128235,6,42.0
155.0,6,72.0,4.0,7.341966218934392,6,72.0,0.4452617168973728,6,72.0
160.0,2,2.0,0.1111111111111111,3.7799509947379866,2,30.0,0.31584520086012,2,30.0
165.0,7,16.0,0.7272727272727273,4.596466196801695,3,9.0,0.2217657944467355,3,9.0
170.0,7,43.0,1.7916666666666667,8.19336995222403,5,31.0,0.21471728455515912,5,31.0
175.0,6,60.0,3.1578947368421053,6.678504474360225,6,60.0,0.20347554035524484,6,60.0
180.0,6,36.0,2.0,3.5094591030068716,6,64.0,0.03823598174382768,6,64.0
185.0,8,46.0,2.3,2.6050120977560396,6,66.0,0.10760499754437623,6,66.0
190.0,6,72.0,3.789473684210526,6.293498633801823,6,100.0,0.2516151886325217,6,100.0
195.0,9,105.0,5.833333333333333,4.066778995393133,9,105.0,0.032230665840576565,9,105.0
200.0,12,158.0,7.9,2.944506382080679,12,158.0,0.020235800359725005,12,158.0
205.0,4,36.0,1.8,4.754395501571837,4,102.0,0.17479544014698703,4,102.0
210.0,2,4.0,0.2222222222222222,8.154424871273854,0,16.0,0.40460223140377033,0,16.0
215.0,6,27.0,1.5,8.45343753233164,2,3.0,0.12356848540549689,2,3.0
220.0,6,5.0,0.21739130434782608,5.471709935277222,6,14.0,0.16530891225497216,6,14.0
225.0,4,23.0,1.0,8.4133189944547,4,32.0,0.5004650760675481,4,32.0
230.0,4,43.0,2.15,6.4480125012631575,4,52.0,0.4512972271490431,4,52.0
235.0,16,83.0,3.9523809523809526,1.3859733491070592,14,89.0,0.09797066458471107,14,89.0
240.0,14,146.0,6.636363636363637,2.382298460192077,11,142.0,0.12820151127388435,11,142.0
245.0,5,27.0,1.2272727272727273,5.33656065602531,4,106.0,0.20043226899397348,4,106.0
250.0,9,39.0,1.7727272727272727,3.4966292831854187,5,88.0,0.07604239201227175,5,88.0
255.0,12,72.0,3.0,2.0825172490666506,8,121.0,0.04494915768156753,8,121.0
260.0,14,135.0,5.4,3.738053049372703,11,171.0,0.142639508233241,11,171.0
265.0,9,118.0,4.72,4.053774489626733,8,175.0,0.11328652721036056,8,175.0
270.0,10,120.0,4.8,4.61156236937892,10,222.0,0.008212643352805084,10,222.0
275.0,14,184.0,6.814814814814815,3.383825376409152,14,286.0,0.057923271555204006,14,286.0
280.0,15,259.0,11.26086956521739,4.333270433195649,15,361.0,0.13513286232177202,15,361.0
285.0,10,145.0,6.904761904761905,1.458867985764245,10,275.0,0.03143112606008493,10,275.0
290.0,1,3.0,0.1111111111111111,4.199970497400175,0,109.0,0.11823107988573621,0,109.0
295.0,9,28.0,0.8484848484848485,6.769759930756831,5,46.0,0.3105455962759078,5,46.0
300.0,2,3.0,0.1,7.526773003122888,2,58.0,0.4626046105699373,2,58.0
305.0,9,32.0,1.1851851851851851,4.1325916521570525,9,87.0,0.2163459702869115,9,87.0
310.0,15,93.0,3.1,3.8350485146099365,14,145.0,0.13898959818316514,14,145.0
315.0,12,150.0,5.769230769230769,5.85161700066404,12,205.0,0.16789373558860177,12,205.0
320.0,13,212.0,9.636363636363637,3.465114360745429,13,267.0,0.04753061206035289,13,267.0
325.0,22,292.0,12.166666666666666,0.6719885482679807,22,347.0,0.00013934148472431203,22,347.0
330.0,10,170.0,7.083333333333333,2.876915685422215,10,288.0,0.09228002660464016,10,288.0
335.0,2,3.0,0.125,6.692270806906891,0,138.0,0.238320268791276,0,138.0
340.0,9,37.0,1.608695652173913,6.9347766496407806,5,104.0,0.1332949038075341,5,104.0
345.0,8,70.0,2.9166666666666665,5.939739597947701,4,101.0,0.06168558159461194,4,101.0
350.0,3,36.0,1.6363636363636365,8.408326819584302,1,70.0,0.2877205870620503,1,70.0
355.0,2,4.0,0.2222222222222222,7.832456621510232,2,76.0,0.21328043094500493,2,76.0
360.0,9,31.0,2.066666666666667,2.8623009566838657,9,103.0,0.001370035771674283,9,103.0
365.0,10,81.0,3.6818181818181817,3.060109167263405,10,153.0,0.15890113258476696,10,153.0
370.0,10,131.0,5.695652173913044,6.200159448270506,10,203.0,0.37206223088338547,10,203.0
375.0,11,182.0,8.272727272727273,2.406145540844769,11,254.0,0.2136829919900463,11,254.0
380.0,10,80.0,3.076923076923077,1.8734030002818645,10,192.0,0.13296198563038036,10,192.0
385.0,8,32.0,1.1428571428571428,5.25120366190409,5,102.0,0.16902916091352993,5,102.0
390.0,14,92.0,3.5384615384615383,5.6375288031832635,10,134.0,0.16704936604175208,10,134.0
395.0,16,166.0,7.217391304347826,3.9650014713322763,12,188.0,7.854956473297613e-05,12,188.0
400.0,11,140.0,5.6,3.1739191752824665,11,244.0,0.05992442943085855,11,244.0
405.0,6,145.0,5.8,7.116227791271533,6,172.0,0.24269601471201338,6,172.0
410.0,8,178.0,7.739130434782608,5.304008653952367,8,205.0,0.13205988320407863,8,205.0
415.0,13,91.0,3.9565217391304346,2.1085248055994708,13,185.0,0.015206181734560257,13,185.0
420.0,11,73.0,3.3181818181818183,2.804430196480006,8,158.0,0.11993080318852034,8,158.0
425.0,8,108.0,5.142857142857143,5.083648313621749,8,202.0,0.18495735108391784,8,202.0
430.0,14,158.0,7.9,3.07639084390201,14,252.0,0.015310620896325103,14,252.0
435.0,8,65.0,2.7083333333333335,2.7397471019327084,8,209.0,0.08795573680411344,8,209.0
440.0,5,32.0,1.103448275862069,6.603202256721999,2,132.0,0.37382138841405776,2,132.0
445.0,8,66.0,2.357142857142857,8.531462566651221,4,136.0,0.44441943582943527,4,136.0
450.0,11,114.0,4.75,5.210416301312996,7,164.0,0.26827348082090846,7,164.0
455.0,7,74.0,2.8461538461538463,4.219933339243878,7,200.0,0.11607207108344612,7,200.0
460.0,8,35.0,1.4583333333333333,6.320815048010787,8,113.0,0.22111593309647293,8,113.0
465.0,4,34.0,1.5454545454545454,4.627422266442239,4,104.0,0.17730124306882575,4,104.0
470.0,11,75.0,3.125,3.0956930762616874,10,141.0,0.022802118794943583,10,141.0
475.0,10,120.0,5.454545454545454,4.69089921737827,10,179.0,0.14005672758395196,10,179.0
480.0,10,170.0,8.095238095238095,5.998529984799433,10,229.0,0.14367835758634134,10,229.0
485.0,6,57.0,3.0,2.9312328616731897,6,153.0,0.017362093328275496,6,153.0
490.0,4,5.0,0.20833333333333334,4.75886598779497,2,62.0,0.11822163528391054,2,62.0
495.0,6,31.0,1.4090909090909092,9.01988038528681,2,68.0,0.29565510149670315,2,68.0
500.0,8,70.0,3.888888888888889,5.2258884410471005,4,87.0,0.15457242758406664,4,87.0
505.0,16,120.0,5.714285714285714,3.2832520192897308,12,117.0,0.0,12,117.0
510.0,1,10.0,0.45454545454545453,5.755505763187748,1,71.0,0.3010127034838938,1,71.0
515.0,0,0.0,0.0,9.216613657580682,0,30.0,0.62398743445628,0,30.0
520.0,4,10.0,0.45454545454545453,5.153424859152867,4,40.0,0.3166652430649472,4,40.0
525.0,8,44.0,1.8333333333333333,3.200602655567652,8,76.0,0.11197864684160032,8,76.0
530.0,11,92.0,4.0,3.9091971660341804,8,114.0,0.1564730993118612,8,114.0
535.0,8,124.0,6.2,3.595874133502554,8,158.0,0.1291304935590402,8,158.0
540.0,15,181.0,9.05,2.6219162350626357,15,215.0,0.0010248991265569302,15,215.0
545.0,8,74.0,3.0833333333333335,3.13658262060455,8,164.0,0.08421327222663762,8,164.0
550.0,6,33.0,1.434782608695652,7.344393570498315,2,76.0,0.31308685588741964,2,76.0
555.0,10,70.0,3.1818181818181817,7.988616337074274,6,80.0,0.13050869395712622,6,80.0
560.0,7,82.0,3.9047619047619047,5.164681304579195,6,110.0,0.029377224161594252,6,110.0
565.0,2,54.0,2.8421052631578947,7.106917909461493,2,84.0,0.2261589186330387,2,84.0
570.0,4,71.0,3.9444444444444446,8.051118403113106,4,101.0,0.26594553139859517,4,101.0
575.0,6,25.0,1.6666666666666667,3.475293857427195,6,51.0,0.01607684524212405,6,51.0
580.0,12,63.0,2.8636363636363638,3.236508768795225,12,89.0,0.11364979821421654,12,89.0
585.0,8,103.0,4.681818181818182,7.003086847210486,8,129.0,0.3661990616647438,8,129.0
590.0,8,143.0,7.15,3.965395159394737,8,169.0,0.3177929437727861,8,169.0
595.0,12,43.0,1.7916666666666667,1.7323456805680408,12,115.0,0.11575766947227299,12,115.0
600.0,9,32.0,1.2307692307692308,4.902721039084084,5,56.0,0.15871828421747822,5,56.0
605.0,12,89.0,3.423076923076923,8.277276156408528,8,86.0,0.23232548737157302,8,86.0
610.0,6,82.0,3.9047619047619047,3.875602437877558,6,122.0,0.050202330650568165,6,122.0
615.0,9,62.0,2.6956521739130435,3.1979624862206437,9,137.0,0.06450760558563766,9,137.0
