step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.671754259482648,0,0.0,0.4614035097823343,0,0.0
10.0,2,0.0,0.0,9.602222965444218,1,0.0,0.7435109029697312,1,0.0
15.0,2,2.0,0.09090909090909091,6.23265801503947,2,2.0,0.34521312332608467,2,2.0
20.0,11,44.0,1.6923076923076923,4.51149046863226,11,44.0,0.10867941383456427,11,44.0
25.0,16,114.0,4.222222222222222,4.146459255804554,16,114.0,0.1673468231509818,16,114.0
30.0,15,160.0,6.153846153846154,2.7314942587976936,15,160.0,0.03650789915361771,15,160.0
35.0,15,175.0,6.25,3.023834050758137,13,205.0,0.1181808989376673,13,205.0
40.0,17,252.0,8.4,3.257464554837248,16,267.0,0.14567443172707215,16,267.0
45.0,19,337.0,10.870967741935484,2.922622542085909,19,358.0,0.010262681753750377,19,358.0
50.0,19,345.0,10.147058823529411,3.050523599007872,18,400.0,0.0882716949707326,18,400.0
55.0,14,260.0,7.428571428571429,4.4351770777522175,13,363.0,0.12399489865508653,13,363.0
60.0,14,307.0,8.771428571428572,5.309555222761097,13,350.0,0.08518321347054565,13,350.0
65.0,16,374.0,10.108108108108109,4.384022614960154,15,428.0,0.0814158169946943,15,428.0
70.0,18,400.0,11.428571428571429,3.6374992032745173,18,432.0,0.08482209403562509,18,432.0
75.0,24,502.0,15.6875,2.163371369367931,23,534.0,0.06398196771493085,23,534.0
80.0,28,624.0,16.42105263157895,1.8991164227663513,26,656.0,0.0003961105742838666,26,656.0
85.0,28,759.0,18.51219512195122,3.0490398486745978,26,786.0,0.09069782467720497,26,786.0
90.0,25,633.0,15.825,1.9895350970588388,22,654.0,0.08914041493368025,22,654.0
95.0,19,503.0,11.69767441860465,4.019537021529761,15,570.0,0.08709081329026593,15,570.0
100.0,22,607.0,13.195652173913043,5.684023647997315,16,591.0,0.1575048426848042,16,591.0
105.0,24,700.0,15.555555555555555,4.8037823593554165,17,663.0,0.09343055793560046,17,663.0
110.0,21,569.0,15.378378378378379,3.5523037679829748,15,502.0,0.019104442895117105,15,502.0
115.0,18,498.0,13.45945945945946,4.000952048102975,12,401.0,0.15982352213421722,12,401.0
120.0,24,600.0,16.216216216216218,4.408096938042986,14,464.0,0.1146621472658251,14,464.0
125.0,21,687.0,19.083333333333332,3.8852225288024655,14,532.0,0.08447174529707707,14,532.0
130.0,22,734.0,21.58823529411765,2.5226996956759735,15,549.0,0.06198368440246755,15,549.0
