step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.899983625735955,0,0.0,0.34526897801595685,0,0.0
10.0,1,0.0,0.0,10.696347066789418,1,0.0,0.7476170602574089,1,0.0
15.0,0,0.0,0.0,11.68786369085768,0,0.0,0.8154495143515924,0,0.0
20.0,1,0.0,0.0,11.306095857997212,1,0.0,0.7960357931863185,1,0.0
25.0,1,0.0,0.0,10.448529949426858,1,0.0,0.7520297520492948,1,0.0
30.0,4,5.0,0.125,8.436824821935058,4,5.0,0.6313841303435686,4,5.0
35.0,11,40.0,0.8888888888888888,8.486757507824706,9,32.0,0.6126251943823344,9,32.0
40.0,11,82.0,1.5185185185185186,8.45880385882153,9,64.0,0.5903351027740197,9,64.0
45.0,9,122.0,2.103448275862069,9.378842965418553,7,94.0,0.645127766359613,7,94.0
50.0,15,177.0,2.6818181818181817,8.669708965833838,13,140.0,0.5369092415606614,13,140.0
55.0,19,253.0,3.7205882352941178,8.233212653589746,17,205.0,0.5234568903021423,17,205.0
60.0,18,339.0,4.913043478260869,8.546775987028058,16,281.0,0.5401588971256266,16,281.0
65.0,17,372.0,5.23943661971831,7.659766573611548,15,326.0,0.44987982794459574,15,326.0
70.0,21,460.0,6.388888888888889,7.561173090518969,19,403.0,0.43822775476702513,19,403.0
75.0,26,571.0,7.1375,6.715384567622945,24,500.0,0.36403487051531525,24,500.0
80.0,27,684.0,8.341463414634147,7.451070792039799,25,609.0,0.44231691572996157,25,609.0
85.0,28,765.0,9.0,7.439444984708389,26,700.0,0.4194679789843567,26,700.0
90.0,26,864.0,10.285714285714286,7.522258774091884,24,803.0,0.44418465536832774,24,803.0
95.0,30,1002.0,11.928571428571429,6.95458266039985,28,925.0,0.4090543777858967,28,925.0
100.0,36,1154.0,13.113636363636363,6.106663105415461,34,1061.0,0.328774911281727,34,1061.0
105.0,35,1202.0,13.816091954022989,5.794369670099633,34,1220.0,0.3265544186097545,34,1220.0
110.0,34,1318.0,14.172043010752688,5.881436431481019,32,1330.0,0.31790867460427324,32,1330.0
115.0,37,1485.0,15.46875,6.1706647353865,35,1471.0,0.3508489773919679,35,1471.0
120.0,41,1675.0,16.75,6.19829755824453,39,1645.0,0.33343191721053916,39,1645.0
125.0,46,1885.0,18.663366336633665,6.291312950963523,44,1825.0,0.3455844245735895,44,1825.0
130.0,43,1674.0,16.90909090909091,5.406430091779713,43,2015.0,0.29185684438316645,43,2015.0
135.0,42,765.0,7.5,4.784514695543271,42,1814.0,0.25449771204366367,42,1814.0
140.0,38,274.0,2.6346153846153846,4.596486578795621,36,1635.0,0.24966402334129167,36,1635.0
145.0,56,481.0,4.453703703703703,4.1321045521283875,54,1604.0,0.21699395828508192,54,1604.0
150.0,63,748.0,6.8,4.177725636762503,63,1868.0,0.22115695732457152,63,1868.0
155.0,60,744.0,6.526315789473684,4.0619221626204185,60,1952.0,0.2163011953693681,60,1952.0
160.0,52,598.0,5.111111111111111,4.0807897583992645,50,2112.0,0.21541322774200464,50,2112.0
165.0,49,577.0,4.848739495798319,4.419500947170494,47,2230.0,0.2308271129374636,47,2230.0
170.0,47,680.0,5.573770491803279,4.247177820416514,45,2377.0,0.21242039508360172,45,2377.0
175.0,56,910.0,7.338709677419355,4.5799381301913185,54,2550.0,0.2233832150251692,54,2550.0
180.0,61,1197.0,9.4251968503937,4.529000912251221,59,2781.0,0.20047405616090927,59,2781.0
185.0,69,1525.0,11.466165413533835,4.357920950663484,67,3067.0,0.19498649176814406,67,3067.0
190.0,69,1836.0,13.6,4.719721271282402,67,3360.0,0.2227844682047377,67,3360.0
195.0,60,2047.0,15.276119402985074,4.803646551632984,58,3593.0,0.23444211397645912,58,3593.0
200.0,60,2303.0,17.05925925925926,4.8252383548437185,58,3826.0,0.24308527615173806,58,3826.0
205.0,60,2443.0,17.575539568345324,4.455384531971309,58,4049.0,0.2065550160544702,58,4049.0
210.0,68,2762.0,19.8705035971223,4.650620059226494,66,4346.0,0.21640403865066565,66,4346.0
215.0,78,3124.0,22.63768115942029,4.505736379970835,76,4682.0,0.194976519506944,76,4682.0
220.0,77,3484.0,24.363636363636363,4.421911984619487,75,5045.0,0.19320995912343547,75,5045.0
225.0,71,3594.0,25.48936170212766,4.682311393577454,69,5274.0,0.2201483397075732,69,5274.0
230.0,58,3352.0,23.44055944055944,4.524906938297443,57,5433.0,0.2194006968520211,57,5433.0
235.0,63,3407.0,23.825174825174827,4.494571891667515,61,5718.0,0.2245319602729723,61,5718.0
240.0,67,3708.0,26.112676056338028,4.064695499423696,65,6009.0,0.18739560203012304,65,6009.0
245.0,75,4066.0,28.23611111111111,4.095965790162902,73,6362.0,0.1899200367562139,73,6362.0
250.0,84,4467.0,30.595890410958905,4.160920057855668,82,6745.0,0.17957563759909909,82,6745.0
255.0,87,4407.0,29.38,3.7066131670087787,87,7154.0,0.16745323298597808,87,7154.0
260.0,77,3264.0,21.333333333333332,3.929325958505679,77,6774.0,0.19061482790964832,77,6774.0
265.0,70,1662.0,10.862745098039216,3.9435237998284385,68,6245.0,0.19292450019568053,68,6245.0
270.0,62,1091.0,7.177631578947368,3.997917499316049,60,6069.0,0.19457143784325004,60,6069.0
275.0,74,1239.0,8.045454545454545,3.6368806649040035,72,5848.0,0.16484680258241025,72,5848.0
280.0,92,1656.0,10.481012658227849,3.298036882026825,90,6010.0,0.12766582701974027,90,6010.0
