step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
920.0,85,1081.0,5.780748663101604,2.6299498922748157,85,17676.0,0.10318258720882796,85,17676.0
925.0,90,976.0,5.109947643979058,2.4342742355435436,90,17557.0,0.08991009950438962,90,17557.0
930.0,90,806.0,4.287234042553192,2.3576949637578255,88,17944.0,0.08201168688974134,88,17944.0
935.0,95,918.0,5.016393442622951,2.027874606622979,93,18369.0,0.07280926577476503,93,18369.0
940.0,103,1115.0,6.092896174863388,1.7267325339301436,103,18865.0,0.06981035695069279,103,18865.0
945.0,96,1064.0,5.878453038674033,1.9871235138526906,96,18362.0,0.08930216142096488,96,18362.0
950.0,80,886.0,4.9222222222222225,2.6946328062314016,80,16827.0,0.11904031978851093,80,16827.0
955.0,83,914.0,4.994535519125683,2.7634030038792696,81,16814.0,0.1157727301441402,81,16814.0
960.0,86,997.0,5.360215053763441,2.817476045419905,84,16909.0,0.1136807358972174,84,16909.0
965.0,90,1143.0,6.0476190476190474,2.9579500934891,88,16896.0,0.1026429965383826,88,16896.0
970.0,96,1340.0,7.127659574468085,3.086495145890585,94,17011.0,0.10052986031761439,94,17011.0
975.0,97,1551.0,8.294117647058824,3.053517158521296,95,17233.0,0.11572354995243314,95,17233.0
980.0,91,1726.0,9.483516483516484,3.422619736503855,89,17417.0,0.14739480755342735,89,17417.0
985.0,85,1966.0,10.983240223463687,3.812053856324282,83,17592.0,0.1699924966583478,83,17592.0
990.0,81,2212.0,12.786127167630058,4.01561610606954,79,17761.0,0.189640270819722,79,17761.0
995.0,88,2632.0,15.30232558139535,3.6785744246587924,86,18031.0,0.17453895314861395,86,18031.0
1000.0,101,3112.0,17.782857142857143,3.5179230066656295,99,18295.0,0.14841434035604503,99,18295.0
1005.0,108,3524.0,19.797752808988765,3.1818156346802926,108,18702.0,0.13350801458773517,108,18702.0
1010.0,99,3256.0,18.189944134078214,2.932256977974774,99,18443.0,0.1318255012440993,99,18443.0
1015.0,100,2808.0,15.344262295081966,3.00559730930408,98,18723.0,0.13912415242737156,98,18723.0
1020.0,108,2954.0,16.23076923076923,2.6940503938230496,106,19053.0,0.12445036297611538,106,19053.0
1025.0,111,3316.0,18.120218579234972,2.4118624580524686,111,19330.0,0.10745100851150094,111,19330.0
1030.0,112,3178.0,16.994652406417114,2.2144306996555656,112,18736.0,0.09564558192261331,112,18736.0
1035.0,112,2916.0,15.428571428571429,2.2595272932968062,110,18192.0,0.08840649457907479,110,18192.0
1040.0,106,2653.0,13.817708333333334,2.477132048710336,104,18469.0,0.08236484780949818,104,18469.0
1045.0,117,2422.0,12.42051282051282,1.863620812970125,117,19004.0,0.06566724381592977,117,19004.0
1050.0,107,2092.0,10.512562814070352,2.13851435564167,107,18821.0,0.08037621686675249,107,18821.0
1055.0,103,1547.0,7.892857142857143,2.142881405899706,101,18954.0,0.08654655510590537,101,18954.0
1060.0,99,1292.0,6.558375634517766,2.241362141401686,97,19361.0,0.08921755900004674,97,19361.0
1065.0,108,1318.0,6.900523560209424,1.9441675250858024,108,19872.0,0.08262926991738791,108,19872.0
1070.0,99,1157.0,6.089473684210526,1.8404263617938628,99,19331.0,0.0695091502097716,99,19331.0
1075.0,86,923.0,4.909574468085107,2.217498697241831,84,18629.0,0.08158095944560717,84,18629.0
1080.0,92,1015.0,5.342105263157895,2.3623212508935993,90,18773.0,0.07451904677350064,90,18773.0
1085.0,99,1104.0,5.63265306122449,2.2120260761304054,99,19232.0,0.07862585943136682,99,19232.0
1090.0,95,1012.0,5.137055837563452,2.1664312426713317,95,19025.0,0.08153608276138737,95,19025.0
1095.0,94,838.0,4.253807106598985,2.256024382070829,92,19401.0,0.08748601264082535,92,19401.0
1100.0,101,898.0,4.628865979381444,2.121725869688038,99,19837.0,0.08532677993047429,99,19837.0
1105.0,109,1135.0,5.973684210526316,1.8034191827576296,109,20344.0,0.0724512832489614,109,20344.0
1110.0,101,1139.0,6.090909090909091,1.7006462553025758,101,19810.0,0.06519140150310117,101,19810.0
1115.0,94,1037.0,5.635869565217392,1.8719708258472274,92,20036.0,0.07388711517136552,92,20036.0
1120.0,106,1163.0,6.057291666666667,2.0287790503225676,104,20196.0,0.07499972123950864,104,20196.0
1125.0,104,1238.0,6.414507772020725,2.1418787314330596,104,20693.0,0.0885530044705765,104,20693.0
1130.0,102,1104.0,5.604060913705584,2.050410769676413,102,20519.0,0.08153912418280841,102,20519.0
1135.0,98,969.0,4.9438775510204085,2.1128453291261344,96,20926.0,0.07922068885995909,96,20926.0
1140.0,108,1066.0,5.494845360824742,1.9547740726639231,106,21387.0,0.06899760405879625,106,21387.0
1145.0,108,1264.0,6.652631578947369,1.630921875378329,108,21928.0,0.05767442557687459,108,21928.0
1150.0,107,1263.0,6.754010695187166,1.59166052476782,107,21381.0,0.05813354702578188,107,21381.0
1155.0,99,1159.0,6.132275132275132,1.9177804734804087,97,21573.0,0.07232778569400744,97,21573.0
1160.0,100,1214.0,6.356020942408377,2.264292424570427,98,21712.0,0.09119489908241744,98,21712.0
1165.0,109,1369.0,7.130208333333333,2.3220723691677976,107,21866.0,0.09265488521609032,107,21866.0
1170.0,110,1448.0,7.387755102040816,2.4110602508935863,110,22394.0,0.09045960412238406,110,22394.0
1175.0,104,1327.0,6.875647668393782,2.1252191926645096,104,22228.0,0.08051927799850112,104,22228.0
1180.0,101,1157.0,6.057591623036649,2.0192258758315003,99,22648.0,0.07980542138193125,99,22648.0
1185.0,100,1148.0,6.074074074074074,2.07740358095274,98,23117.0,0.07403230902737953,98,23117.0
1190.0,102,1338.0,7.193548387096774,1.7014977303556342,102,23621.0,0.06413363615433,102,23621.0
1195.0,102,1319.0,7.053475935828877,2.088378988758248,102,22979.0,0.08524043109138305,102,22979.0
1200.0,100,1297.0,6.862433862433862,2.5144866225968583,98,22679.0,0.10269195748037761,98,22679.0
1205.0,108,1374.0,7.231578947368421,2.403403666542312,106,22659.0,0.09211490649093243,106,22659.0
1210.0,109,1451.0,7.636842105263158,2.452251236580948,107,22807.0,0.0916384690569404,107,22807.0
1215.0,111,1530.0,7.927461139896373,2.2554953752480387,111,23273.0,0.07965777614934055,111,23273.0
1220.0,107,1396.0,7.195876288659794,2.2601192734006785,107,23096.0,0.076471010528558,107,23096.0
1225.0,99,1255.0,6.5025906735751295,2.280368731781352,97,23539.0,0.07979517673172201,97,23539.0
1230.0,94,1104.0,5.780104712041885,2.3416692823471954,92,24011.0,0.09147205373271504,92,24011.0
1235.0,99,1217.0,6.6502732240437155,2.0943283312010506,99,24489.0,0.09566201851733502,99,24489.0
1240.0,99,1202.0,6.5683060109289615,2.1637711015749086,99,23811.0,0.09874735674209945,99,23811.0
1245.0,99,1223.0,6.646739130434782,2.2232944493551186,97,23493.0,0.10059359561521747,97,23493.0
1250.0,101,1296.0,7.043478260869565,2.2540723432326173,99,23474.0,0.08271419469308623,99,23474.0
1255.0,107,1382.0,7.351063829787234,2.059013415196977,107,23936.0,0.07309399916166831,107,23936.0
1260.0,103,1297.0,6.826315789473684,2.0358513255451336,103,23706.0,0.06768236126424486,103,23706.0
1265.0,105,1227.0,6.324742268041237,2.0497292227381965,103,24175.0,0.07224634716876384,103,24175.0
1270.0,106,1165.0,6.099476439790576,2.0601658576111177,104,24688.0,0.07950103694380192,104,24688.0
1275.0,113,1320.0,7.0212765957446805,1.8658696191786326,113,25226.0,0.07882217247656764,113,25226.0
1280.0,108,1260.0,6.737967914438503,1.8751239134531275,108,24570.0,0.07854630169738129,108,24570.0
1285.0,94,1102.0,5.956756756756757,2.218433112801701,93,23807.0,0.09258102015197421,93,23807.0
1290.0,98,1173.0,6.375,2.2118296570407288,96,23857.0,0.08382504266953103,96,23857.0
1295.0,100,1302.0,7.0,2.3511928196800596,98,23979.0,0.08400612219966307,98,23979.0
1300.0,108,1437.0,7.331632653061225,2.525412639595622,106,24134.0,0.08538057747708973,106,24134.0
1305.0,105,1692.0,8.721649484536082,2.978554169210078,103,24356.0,0.11095324568170419,103,24356.0
1310.0,102,1878.0,9.832460732984293,3.068537547284138,100,24650.0,0.1269117083595357,100,24650.0
1315.0,98,2089.0,11.171122994652407,3.242170863321446,96,24881.0,0.14190831298511683,96,24881.0
1320.0,89,2298.0,12.626373626373626,3.3527282792308934,87,25171.0,0.1509731326193368,87,25171.0
1325.0,88,2558.0,14.534090909090908,3.255064489382873,86,25401.0,0.15243170724966085,86,25401.0
1330.0,98,3026.0,17.0,3.398029286268904,96,25669.0,0.15175868171927018,96,25669.0
1335.0,109,3253.0,17.972375690607734,3.002606681211808,109,26177.0,0.138857261825587,109,26177.0
1340.0,105,3063.0,16.556756756756755,3.0131318205715454,105,25571.0,0.14603863208475154,105,25571.0
1345.0,96,2597.0,13.96236559139785,2.8791733752680333,94,25272.0,0.1396661947605722,94,25272.0
1350.0,91,2197.0,11.748663101604278,2.8603287461584395,89,25609.0,0.13232652503219286,89,25609.0
