step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
790.0,103,1713.0,8.875647668393782,2.6046308146403314,101,16843.0,0.08843497433051525,101,16843.0
795.0,105,1750.0,8.928571428571429,2.919453098128359,103,17023.0,0.10029373204044952,103,17023.0
800.0,105,1952.0,9.959183673469388,3.397709570420224,103,17231.0,0.11977932140962962,103,17231.0
805.0,100,2032.0,10.924731182795698,3.1563004911583317,100,17732.0,0.13488816965783917,100,17732.0
810.0,83,1691.0,9.342541436464089,3.1558102636071226,83,17532.0,0.15025872876049703,83,17532.0
815.0,72,1215.0,6.825842696629214,3.0084938868156614,70,17697.0,0.1419313426578904,70,17697.0
820.0,87,1375.0,7.638888888888889,2.917901877280873,85,17964.0,0.13449360313487907,85,17964.0
825.0,103,1786.0,9.977653631284916,2.2410149768721954,103,18432.0,0.09088583369073085,103,18432.0
830.0,111,1879.0,10.21195652173913,1.9023264471272712,111,17905.0,0.07149498130988723,111,17905.0
835.0,103,1701.0,9.096256684491978,2.474907284698368,102,16920.0,0.10788780360105969,102,16920.0
840.0,100,1646.0,8.61780104712042,2.776428522341197,98,17080.0,0.10230832206594084,98,17080.0
845.0,105,1697.0,8.74742268041237,2.8462219435551965,103,17359.0,0.10354368778985819,103,17359.0
850.0,105,1688.0,8.656410256410256,2.4653790513918974,105,17877.0,0.09076998399858759,105,17877.0
855.0,100,1477.0,7.61340206185567,2.226361950934714,100,17737.0,0.08151186477597923,100,17737.0
860.0,98,1176.0,6.125,2.3520980903854203,96,18081.0,0.08447294253082208,96,18081.0
865.0,99,1081.0,5.71957671957672,2.0505501152387304,97,18423.0,0.08230803842241192,97,18423.0
870.0,98,1227.0,6.526595744680851,2.1642837786207347,98,18896.0,0.09733762096834257,98,18896.0
875.0,98,1275.0,6.891891891891892,2.2168199536442663,98,18409.0,0.10198432323671672,98,18409.0
880.0,97,1234.0,6.529100529100529,2.424976474977683,96,17455.0,0.10022084606075271,96,17455.0
885.0,103,1352.0,7.11578947368421,2.4187672731852476,101,17742.0,0.0990826740180976,101,17742.0
890.0,110,1489.0,7.675257731958763,2.3634147872418874,108,18019.0,0.08536454354972314,108,18019.0
895.0,112,1568.0,8.0,2.309033430880528,112,18514.0,0.07660633408640237,112,18514.0
900.0,102,1372.0,7.108808290155441,2.143369309174336,102,18377.0,0.07428880026520703,102,18377.0
905.0,96,1063.0,5.4512820512820515,2.22020745106017,94,18477.0,0.08892731858471027,94,18477.0
910.0,94,978.0,5.09375,2.550684517569083,92,18798.0,0.10462560217139011,92,18798.0
915.0,97,1093.0,5.8138297872340425,2.326955291102233,97,19259.0,0.10108756016040678,97,19259.0
