step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.582284636922804,0,0.0,0.4231741930860881,0,0.0
10.0,2,0.0,0.0,9.804070766523042,1,0.0,0.768309905080516,1,0.0
15.0,3,3.0,0.13636363636363635,6.795619734485178,3,3.0,0.3918813833886361,3,3.0
20.0,11,44.0,1.6923076923076923,4.59728030804612,11,44.0,0.15318244241725482,11,44.0
25.0,16,113.0,4.346153846153846,4.1191129099855495,16,113.0,0.15690607459750486,16,113.0
30.0,15,164.0,6.833333333333333,1.8820467906927254,15,164.0,0.016395870953480572,15,164.0
35.0,13,194.0,6.928571428571429,3.9631846736405447,13,209.0,0.1268097537389957,13,209.0
40.0,14,262.0,8.733333333333333,5.80048238639864,14,262.0,0.20365016929711982,14,262.0
45.0,15,333.0,11.482758620689655,4.377728714509832,15,333.0,0.018758782823712853,15,333.0
50.0,16,324.0,11.172413793103448,2.761045317860431,16,324.0,0.10093946797466877,16,324.0
55.0,17,241.0,7.774193548387097,3.394480689147008,16,333.0,0.11639967160665668,16,333.0
60.0,18,328.0,10.25,3.1712625096371183,17,384.0,0.0870578099732128,17,384.0
65.0,23,423.0,11.75,2.578989673023931,22,486.0,0.03791776899261588,22,486.0
70.0,19,400.0,10.81081081081081,3.242351042050173,19,463.0,0.08857251266852226,19,463.0
75.0,20,409.0,11.36111111111111,4.4689998494984495,18,489.0,0.12776353977492863,18,489.0
80.0,22,499.0,12.170731707317072,4.957172415259626,19,561.0,0.002091795224327088,19,561.0
85.0,21,599.0,14.975,5.083797505988908,19,656.0,0.162232655149913,19,656.0
90.0,19,478.0,14.058823529411764,3.015190974652618,16,529.0,0.13157468448045476,16,529.0
95.0,16,400.0,11.428571428571429,3.4707382536158295,13,441.0,0.06172642730433712,13,441.0
100.0,23,505.0,13.289473684210526,4.299332808869337,16,515.0,0.09295411733118056,16,515.0
105.0,26,621.0,15.923076923076923,3.6175764095739704,17,596.0,0.0564305891402278,17,596.0
110.0,25,720.0,21.176470588235293,2.4748902944808253,19,684.0,0.05431831005062927,19,684.0
115.0,22,778.0,21.027027027027028,2.7195096986659775,16,712.0,0.10864623758759122,16,712.0
120.0,23,845.0,22.83783783783784,4.1377385307334515,15,749.0,0.12335032946358143,15,749.0
125.0,22,950.0,25.675675675675677,4.416318653011191,15,824.0,0.017015058465763847,15,824.0
130.0,24,1063.0,28.72972972972973,3.806664784728182,17,907.0,0.14030122484162594,17,907.0
135.0,24,1072.0,31.529411764705884,2.437738857550004,16,886.0,0.1392173288623467,16,886.0
140.0,16,763.0,23.12121212121212,4.07203627804179,10,849.0,0.17161563210906358,10,849.0
145.0,15,554.0,16.294117647058822,4.5228678933159205,13,668.0,0.1727670206860062,13,668.0
150.0,19,538.0,15.823529411764707,3.510197863625164,16,852.0,0.04542597416174323,16,852.0
155.0,15,383.0,11.264705882352942,2.962587954198122,15,733.0,0.04615690148073716,15,733.0
160.0,15,169.0,4.5675675675675675,3.993329347822799,14,687.0,0.15652988988927638,14,687.0
165.0,22,256.0,6.2439024390243905,4.036209499155739,17,644.0,0.10258080036349734,17,644.0
170.0,28,374.0,9.35,2.859328141968692,21,739.0,0.05272876445580207,21,739.0
175.0,26,383.0,9.820512820512821,2.026595065599856,18,718.0,0.08614518080517511,18,718.0
180.0,22,415.0,10.64102564102564,3.8764918225881604,13,732.0,0.1597054959059668,13,732.0
185.0,23,525.0,13.461538461538462,4.82646626979034,16,793.0,0.09344854262880642,16,793.0
190.0,24,631.0,16.17948717948718,3.992633803505345,18,876.0,0.06914087158790672,18,876.0
195.0,25,740.0,21.142857142857142,2.5283559652107965,18,955.0,0.054251919772077696,18,955.0
200.0,25,865.0,24.714285714285715,1.9970645937170428,19,1050.0,0.04764022128651558,19,1050.0
205.0,28,1001.0,25.666666666666668,2.3085900497589127,22,1156.0,0.10134431597156812,22,1156.0
210.0,30,1144.0,28.6,1.8765234466053315,23,1269.0,0.11208261551178166,23,1269.0
