step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.904374432281283,0,0.0,0.43466286380425806,0,0.0
10.0,2,0.0,0.0,9.467567573531882,1,0.0,0.7240113221191372,1,0.0
15.0,3,4.0,0.18181818181818182,6.810724223198699,3,4.0,0.38070514749285894,3,4.0
20.0,12,45.0,1.7307692307692308,4.738548179807196,12,45.0,0.1229733968871961,12,45.0
25.0,16,116.0,4.461538461538462,4.348705261187181,16,116.0,0.14650224585209534,16,116.0
30.0,14,154.0,6.16,2.3998385913444,14,154.0,0.012418092267186789,14,154.0
35.0,15,203.0,7.25,3.763548272549322,15,203.0,0.08316024109420149,15,203.0
40.0,17,285.0,9.5,4.26003116685727,16,280.0,0.10581396252509402,16,280.0
45.0,19,376.0,13.428571428571429,3.1098662296410344,18,366.0,0.023417055932151282,18,366.0
50.0,21,464.0,14.96774193548387,2.4836129650251397,20,463.0,0.06901048484238669,20,463.0
55.0,20,501.0,14.735294117647058,2.862706576489802,19,495.0,0.09204028324139574,19,495.0
60.0,19,577.0,17.484848484848484,4.063929828477148,16,562.0,0.00163795437145918,16,562.0
65.0,21,677.0,17.81578947368421,4.679849594523283,17,647.0,0.07102246742965385,17,647.0
70.0,22,783.0,22.37142857142857,3.2660517306155654,18,735.0,0.08791695151444896,18,735.0
75.0,26,906.0,27.454545454545453,2.1872572790601637,20,833.0,0.08338769862618839,20,833.0
80.0,29,1038.0,28.833333333333332,1.9028149752705845,22,935.0,7.070643349100234e-05,22,935.0
85.0,28,1173.0,30.86842105263158,2.6687840482476353,21,1040.0,0.12919878102230434,21,1040.0
90.0,28,1311.0,36.416666666666664,2.1601171185918515,21,1145.0,0.11798640851312034,21,1145.0
95.0,29,1451.0,37.205128205128204,2.219317521828118,23,1258.0,0.03962326570994672,23,1258.0
100.0,31,1602.0,40.05,2.494485901616367,25,1379.0,0.08580477831154132,25,1379.0
105.0,33,1759.0,42.90243902439025,2.037945610965512,26,1506.0,0.042134885220509885,26,1506.0
110.0,33,1921.0,48.025,2.0590998784713213,27,1638.0,0.034333021586616,27,1638.0
115.0,33,2086.0,48.51162790697674,1.8895266319625204,27,1773.0,0.0710257675281596,27,1773.0
120.0,37,2257.0,51.29545454545455,1.914603481186906,29,1914.0,0.061886227572811335,29,1914.0
125.0,37,2433.0,54.06666666666667,1.7926640061223809,30,2060.0,0.0010266586646167438,30,2060.0
130.0,38,2618.0,56.91304347826087,1.4360657494522093,31,2215.0,0.046526769070190314,31,2215.0
135.0,40,2575.0,52.55102040816327,1.5790207959835856,31,2138.0,0.07572065156276012,31,2138.0
140.0,33,2349.0,49.97872340425532,2.3594526684905905,26,2043.0,0.10675402147218616,26,2043.0
145.0,35,2518.0,51.38775510204081,2.933582068154819,28,2011.0,0.05031105873961392,28,2011.0
150.0,39,2699.0,53.98,2.3476951721754333,29,2152.0,0.0006782501225465351,29,2152.0
155.0,33,2804.0,59.659574468085104,1.580448142241517,25,2217.0,0.008082543292331922,25,2217.0
160.0,33,2960.0,61.666666666666664,2.7017625338916944,24,2331.0,0.06946974208619537,24,2331.0
165.0,38,3134.0,61.450980392156865,2.9332220596275866,25,2453.0,0.04326260310767417,25,2453.0
170.0,39,3320.0,66.4,2.5414206444153002,27,2584.0,0.03404819122575204,27,2584.0
175.0,38,3482.0,72.54166666666667,1.876256534712632,26,2707.0,0.023296279253077735,26,2707.0
180.0,39,3667.0,74.83673469387755,2.4033745860054054,26,2837.0,0.04453451679353593,26,2837.0
185.0,39,3854.0,82.0,2.17184484093034,28,2969.0,0.03380343173348033,28,2969.0
190.0,40,4051.0,86.19148936170212,1.5960922829041657,28,3109.0,0.04776964321444292,28,3109.0
195.0,42,4253.0,85.06,1.9171819452427215,28,3249.0,0.03389000086339961,28,3249.0
200.0,42,4459.0,89.18,1.1980541289653295,29,3390.0,0.03304242604167018,29,3390.0
205.0,43,4672.0,88.15094339622641,1.7507297723387323,29,3535.0,0.05300405842801293,29,3535.0
210.0,44,4887.0,88.85454545454546,1.691604360265158,29,3680.0,0.04852792015439989,29,3680.0
215.0,47,5114.0,94.70370370370371,1.291801925081118,32,3836.0,0.02897505092083356,32,3836.0
220.0,49,5358.0,99.22222222222223,1.1000499515501927,32,3996.0,0.028081019620844215,32,3996.0
225.0,48,5592.0,99.85714285714286,1.058830626218976,32,4156.0,0.0,32,4156.0
230.0,49,5836.0,104.21428571428571,1.1899877285365001,32,4316.0,0.04311005116436545,32,4316.0
235.0,45,5374.0,95.96428571428571,1.0571965364796392,28,3769.0,0.04992079200815395,28,3769.0
240.0,40,4439.0,76.53448275862068,1.902558662023265,23,3478.0,0.08192745541070247,23,3478.0
245.0,38,4302.0,72.91525423728814,2.9244139919712167,25,3292.0,0.061171194995877656,25,3292.0
250.0,33,4245.0,71.94915254237289,3.180643453546056,27,3581.0,0.09666290044061279,27,3581.0
255.0,35,4365.0,73.98305084745763,2.2371821267110725,28,3797.0,0.03152031027957958,28,3797.0
260.0,37,4525.0,75.41666666666667,3.1852328819714826,30,4025.0,0.01579739337706591,30,4025.0
265.0,39,4711.0,77.22950819672131,3.4172562554893573,32,4211.0,0.07961554926816519,32,4211.0
270.0,44,4910.0,80.49180327868852,2.498608122680309,34,4374.0,0.08245775873931209,34,4374.0
275.0,48,5141.0,90.19298245614036,1.5190726159779866,37,4551.0,0.00011101336629352385,37,4551.0
280.0,49,5385.0,92.84482758620689,1.4693787786180321,37,4736.0,0.032362395265544276,37,4736.0
285.0,47,5510.0,95.0,1.1213257258742888,35,4525.0,0.05168653696694732,35,4525.0
290.0,38,5424.0,91.9322033898305,2.1420792580453765,25,4281.0,0.07713590520245336,25,4281.0
295.0,40,5523.0,92.05,3.068468449578461,30,4184.0,0.06647121700568004,30,4184.0
300.0,38,5669.0,92.93442622950819,3.1575308900075867,32,4356.0,0.06800419517166048,32,4356.0
305.0,38,5811.0,103.76785714285714,2.3384085268469588,32,4487.0,0.014617659334588366,32,4487.0
310.0,39,5974.0,108.61818181818182,2.7336002484887962,33,4625.0,0.04482455768429511,33,4625.0
315.0,43,6178.0,110.32142857142857,2.720853262522332,35,4794.0,0.02599380542693222,35,4794.0
320.0,42,6380.0,120.37735849056604,2.110246182008589,34,4964.0,0.014855778680340583,34,4964.0
325.0,44,6593.0,126.78846153846153,1.6959874066154232,36,5141.0,0.02621595425651578,36,5141.0
330.0,44,6813.0,126.16666666666667,1.8689547129768826,36,5321.0,0.07307310380728271,36,5321.0
335.0,44,7033.0,135.25,1.7344834392107664,36,5501.0,0.023861941915356098,36,5501.0
340.0,46,7256.0,131.92727272727274,1.6079904893832786,37,5682.0,0.024955458602746006,37,5682.0
345.0,48,7490.0,138.7037037037037,0.8553756750002246,38,5870.0,0.044518742632931686,38,5870.0
350.0,49,7384.0,129.5438596491228,0.5733386461005717,38,5714.0,0.001921260953989119,38,5714.0
355.0,44,6914.0,121.29824561403508,1.7314877647242988,33,5644.0,0.04721149937328252,33,5644.0
360.0,43,7106.0,116.49180327868852,2.4732483186574936,32,5411.0,0.06601301034962773,32,5411.0
365.0,49,7331.0,120.18032786885246,1.9358625630549682,36,5581.0,0.031137237492473737,36,5581.0
370.0,45,7488.0,129.10344827586206,1.161294677044663,33,5681.0,0.004421922913184475,33,5681.0
375.0,45,7691.0,128.18333333333334,2.237946315257475,32,5821.0,0.07571253199668676,32,5821.0
380.0,48,7917.0,127.69354838709677,2.6976846294580192,32,5981.0,0.055999481902239495,32,5981.0
385.0,47,8139.0,140.32758620689654,1.8468646675428841,33,6142.0,7.82473602645456e-05,33,6142.0
390.0,48,8379.0,147.0,1.6869950232468236,33,6307.0,0.05417667474947552,33,6307.0
395.0,49,8611.0,151.0701754385965,1.4474912835563076,33,6472.0,0.0353085174980847,33,6472.0
400.0,49,8852.0,147.53333333333333,1.761680708699045,34,6638.0,0.043760573903511374,34,6638.0
405.0,50,9102.0,146.80645161290323,1.664694760878304,35,6813.0,0.10386703504722442,35,6813.0
410.0,56,9367.0,151.08064516129033,0.6612427494988642,39,6999.0,0.005961947553837643,39,6999.0
415.0,55,9173.0,145.6031746031746,0.8090735520480473,39,6665.0,0.0037119935636996714,39,6665.0
420.0,48,7519.0,117.484375,1.0924076202478872,30,6419.0,0.07590849804876539,30,6419.0
425.0,48,7034.0,106.57575757575758,1.3821671331479113,29,6167.0,0.03402708748260168,29,6167.0
430.0,49,7226.0,107.85074626865672,1.5919444862771095,32,6321.0,0.028959062920312056,32,6321.0
435.0,47,7378.0,111.78787878787878,1.2552049106080914,30,6389.0,0.059239502022246524,30,6389.0
440.0,51,7602.0,115.18181818181819,1.764846556662825,33,6526.0,0.015774197055613563,33,6526.0
445.0,55,7867.0,117.41791044776119,2.197350255174963,36,6701.0,0.026971810398246414,36,6701.0
450.0,54,8137.0,129.15873015873015,1.570589210204368,36,6881.0,1.4583222236217829e-06,36,6881.0
455.0,54,8407.0,135.59677419354838,1.2495365884905671,36,7061.0,0.025712818516220554,36,7061.0
460.0,54,8638.0,134.96875,1.1365184020785954,36,7242.0,0.015344546389630419,36,7242.0
465.0,53,8898.0,139.03125,1.5494574389049411,36,7399.0,0.04127463786343386,36,7399.0
470.0,54,9166.0,143.21875,1.3817865286647142,36,7579.0,0.029335583504545338,36,7579.0
475.0,56,9437.0,145.1846153846154,1.239419852013045,37,7763.0,0.017418973142751818,37,7763.0
480.0,57,9719.0,149.52307692307693,1.3585978990125602,39,7955.0,1.8986251595076855e-06,39,7955.0
485.0,57,10004.0,156.3125,1.1380451504283773,39,8150.0,0.046379402765656566,39,8150.0
490.0,57,10289.0,165.9516129032258,0.6417832236678122,39,8345.0,0.003660090140911597,39,8345.0
495.0,56,9706.0,149.3230769230769,1.0992990788245869,37,7625.0,0.01839995480644333,37,7625.0
500.0,44,6281.0,96.63076923076923,2.2981894159486838,27,6894.0,0.10953245961029896,27,6894.0
505.0,39,3597.0,56.203125,2.8791809039902847,28,5634.0,0.1000345522941639,28,5634.0
510.0,33,2282.0,33.55882352941177,3.3717613051009443,30,6813.0,0.0726123955271516,30,6813.0
515.0,35,2408.0,37.04615384615385,3.1741029163660195,33,7655.0,0.09084500731935198,33,7655.0
520.0,42,2582.0,36.885714285714286,2.5525735293051803,38,8507.0,0.020641975923936184,38,8507.0
525.0,50,2815.0,39.09722222222222,2.6482350895073776,41,8711.0,0.06134129946272544,41,8711.0
530.0,57,3081.0,42.791666666666664,1.9176405524082571,43,8918.0,0.07502298120835789,43,8918.0
535.0,62,3373.0,48.18571428571428,1.065587052288567,44,9134.0,7.391868631798987e-05,44,9134.0
540.0,62,3677.0,52.52857142857143,0.9518507442405514,44,9354.0,0.014051541669682956,44,9354.0
545.0,61,3684.0,52.628571428571426,0.9492368679576023,42,8804.0,0.04344123431985848,42,8804.0
550.0,51,2830.0,40.42857142857143,1.6316651163356004,32,8340.0,0.042842714282130184,32,8340.0
555.0,50,2579.0,35.81944444444444,1.9563664450188014,29,7470.0,0.07042597951803943,29,7470.0
560.0,50,2623.0,36.43055555555556,1.9740937369616978,31,7619.0,0.07895429240541417,31,7619.0
565.0,52,2829.0,39.84507042253521,1.8202151961281225,33,7730.0,0.07214812538491899,33,7730.0
570.0,58,3086.0,43.46478873239437,1.7199149609620525,36,7889.0,0.03867968148318907,36,7889.0
575.0,58,3370.0,47.46478873239437,2.1673620974109564,38,8075.0,0.02424162393314946,38,8075.0
580.0,59,3660.0,53.8235294117647,1.7455997471477958,38,8265.0,0.04307105685007195,38,8265.0
585.0,58,3950.0,61.71875,1.094527300209779,38,8455.0,1.902436936875745e-07,38,8455.0
590.0,58,4240.0,65.23076923076923,1.0531392573034422,38,8645.0,0.024064480426562007,38,8645.0
595.0,60,4530.0,66.61764705882354,1.3811143753597621,38,8835.0,0.040921980940005244,38,8835.0
600.0,58,4820.0,73.03030303030303,1.2246509082399923,38,9025.0,0.0003587520392069338,38,9025.0
605.0,60,5120.0,74.20289855072464,1.1416954443394232,39,9220.0,0.03861845635720441,39,9220.0
610.0,63,5422.0,78.57971014492753,0.8129408605368851,39,9415.0,0.030150669991354823,39,9415.0
615.0,63,5735.0,84.33823529411765,0.8072265614149485,41,9618.0,0.02276944964215688,41,9618.0
620.0,64,6039.0,83.875,0.9864758612578236,41,9823.0,0.02281788174029961,41,9823.0
625.0,64,6354.0,89.49295774647888,1.2412829697821566,41,10028.0,0.03881370743879273,41,10028.0
630.0,64,6670.0,95.28571428571429,0.8516325480379009,42,10234.0,0.007532340314877486,42,10234.0
635.0,65,6992.0,98.47887323943662,0.8261483951950666,43,10446.0,0.022524409614549608,43,10446.0
640.0,66,7317.0,101.625,1.0607995573696114,43,10661.0,0.021494737723181858,43,10661.0
645.0,66,7643.0,106.15277777777777,0.5578484720358162,44,10877.0,0.018933323142418718,44,10877.0
650.0,65,7709.0,104.17567567567568,0.6858685392720232,43,10408.0,0.03279843018499692,43,10408.0
655.0,57,7103.0,94.70666666666666,1.3892632070740183,33,10067.0,0.07848057164240013,33,10067.0
660.0,55,6945.0,91.38157894736842,1.389788311614047,29,9993.0,0.06522967722746341,29,9993.0
665.0,60,7188.0,92.15384615384616,0.9939689491713094,36,10161.0,0.024097285173520756,36,10161.0
670.0,58,7379.0,94.6025641025641,1.2567017050266875,35,10266.0,0.0035534215944041233,35,10266.0
675.0,58,7619.0,96.44303797468355,2.2384909277346288,34,10397.0,0.03929198709932587,34,10397.0
