step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.439354042711979,0,0.0,0.5069350781494205,0,0.0
10.0,2,0.0,0.0,10.043786426430431,1,0.0,0.7852103200145435,1,0.0
15.0,7,13.0,0.5909090909090909,6.509419498056855,6,12.0,0.35892660746324456,6,12.0
20.0,12,59.0,2.269230769230769,4.561841430934272,12,59.0,0.1398291448387491,12,59.0
25.0,17,133.0,5.115384615384615,3.902126739602654,17,133.0,0.17118314665593365,17,133.0
30.0,18,189.0,7.875,1.2179731603807769,18,189.0,0.022525941217706087,18,189.0
35.0,19,270.0,9.310344827586206,2.8142442828259857,19,270.0,0.023603416041756267,19,270.0
40.0,20,368.0,11.870967741935484,2.9931222906792776,20,368.0,0.11338370126070565,20,368.0
45.0,23,477.0,15.387096774193548,1.817871578387786,23,477.0,0.01374956867599804,23,477.0
50.0,23,504.0,14.823529411764707,1.3753470635185019,23,504.0,0.058338890304892504,23,504.0
55.0,25,459.0,12.078947368421053,2.535476008865704,22,545.0,0.08193908656928135,22,545.0
60.0,27,584.0,14.974358974358974,2.6671575331009714,24,593.0,0.023151321725322888,24,593.0
65.0,29,713.0,16.58139534883721,2.5575428396925273,25,715.0,0.03795602458915886,25,715.0
70.0,29,738.0,18.0,1.6706338186359728,24,721.0,0.03890868067626552,24,721.0
75.0,27,752.0,18.341463414634145,2.641178019945738,21,730.0,0.08386268021662154,21,730.0
80.0,33,897.0,19.5,3.0363342828893884,25,820.0,0.00045776437736703285,25,820.0
85.0,31,1042.0,22.170212765957448,3.556659378074174,24,940.0,0.09671807663557788,24,940.0
90.0,33,1196.0,29.170731707317074,1.9391537260501228,27,1064.0,0.0768748880385156,27,1064.0
95.0,37,1371.0,32.642857142857146,0.6858473167377859,30,1207.0,0.0005929401530024487,30,1207.0
100.0,38,1561.0,35.47727272727273,1.2141330329604847,31,1362.0,0.051823977835417145,31,1362.0
105.0,40,1754.0,37.319148936170215,1.081683014409067,31,1517.0,0.02895649067274332,31,1517.0
110.0,39,1882.0,39.208333333333336,1.0317300429552871,30,1571.0,0.0010883295885761451,30,1571.0
115.0,40,2006.0,39.333333333333336,1.4164009077465618,29,1676.0,0.05377830534550019,29,1676.0
120.0,43,2207.0,41.64150943396226,1.9688140809629677,30,1791.0,0.04158236629863674,30,1791.0
125.0,44,2418.0,44.77777777777778,1.673488501514373,31,1944.0,0.020780145693927304,31,1944.0
130.0,42,2142.0,40.41509433962264,0.7432071589670327,28,1606.0,0.019541264362372093,28,1606.0
135.0,30,1442.0,25.75,3.211624546759818,15,1299.0,0.15874752242015516,15,1299.0
140.0,22,1458.0,26.035714285714285,5.942309825688286,15,1142.0,0.19549198710154922,15,1142.0
145.0,24,1559.0,28.345454545454544,4.957141758028808,18,1249.0,0.08736704617252317,18,1249.0
