step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.578926777733224,28.51283540914829,2.0366311006534494,15.0,1.0714285714285714,0,0.0,0.39768118578389533,0,0.0
10.0,3,0.0,0.0,8.353256586291472,54.74935660386632,2.281223191827763,25.29,1.05375,2,0.0,0.6665857705596553,2,0.0
15.0,3,3.0,0.10344827586206896,7.602961387896799,102.50801509843427,3.534759141325319,28.439,0.9806551724137931,3,3.0,0.41696936365781423,3,3.0
20.0,8,37.0,0.9736842105263158,7.459742179241479,172.22670603054715,4.532281737645978,46.75299999999999,1.2303421052631578,8,37.0,0.3756308310521235,8,37.0
25.0,14,93.0,2.1136363636363638,6.7844209430028,256.72659554897666,5.834695353385834,60.68899999999999,1.3792954545454545,12,93.0,0.30569327439569877,12,93.0
30.0,19,168.0,3.4285714285714284,5.841841345388124,360.8054324737365,7.363376172933398,62.788999999999994,1.281408163265306,18,168.0,0.21163161951969717,18,168.0
35.0,22,265.0,5.096153846153846,5.66302571915085,485.3446410100915,9.333550788655604,83.28099999999999,1.6015576923076922,22,265.0,0.21986092151377482,22,265.0
40.0,31,382.0,6.262295081967213,4.295910437169723,641.3716601449589,10.514289510573095,107.99699999999999,1.7704426229508199,27,382.0,0.16491240289222925,27,382.0
45.0,29,349.0,5.453125,4.4591146619305135,799.6615179391615,12.494711217799406,116.99199999999999,1.8280000000000003,27,409.0,0.17780290663548157,27,409.0
50.0,25,468.0,6.782608695652174,5.54655341150773,997.3653981193125,14.454570987236414,138.855,2.012391304347826,25,476.0,0.22185543738997612,25,476.0
55.0,34,620.0,8.378378378378379,5.528545589942934,1178.6161501754166,15.927245272640764,160.809,2.1730945945945948,32,618.0,0.1841432659920444,32,618.0
60.0,41,803.0,10.428571428571429,4.497514991824593,1279.8714718662347,16.62170742683422,178.54399999999995,2.318753246753247,40,796.0,0.11860680844734868,40,796.0
65.0,48,1028.0,13.012658227848101,3.8693546181668714,1443.8401139468417,18.276457138567615,212.95699999999994,2.695658227848101,44,1006.0,0.1034385072612965,44,1006.0
70.0,53,1281.0,15.433734939759036,3.0674599767880397,1715.1041536009916,20.66390546507219,246.84699999999995,2.9740602409638552,46,1232.0,0.09261367159217197,46,1232.0
75.0,59,1498.0,16.831460674157302,2.4241809773565826,1981.2219505666492,22.260920792883695,254.71899999999994,2.8620112359550562,56,1496.0,0.08063198106019892,56,1496.0
80.0,39,718.0,7.720430107526882,3.939382664725685,2270.3013898384374,24.411842901488576,274.80499999999995,2.9548924731182797,38,1205.0,0.14202751787516432,38,1205.0
85.0,37,633.0,6.806451612903226,4.835215055692696,2492.702719829002,26.803255051924747,292.97999999999996,3.1503225806451614,33,1011.0,0.18328921436124737,33,1011.0
90.0,36,756.0,7.636363636363637,4.350067855820907,2723.5526762873815,27.510633093811933,302.58899999999994,3.056454545454546,33,1111.0,0.13724127769564667,33,1111.0
95.0,50,958.0,10.08421052631579,3.7733420247030014,2588.735185735925,27.249844060378155,309.85799999999995,3.261663157894737,49,1324.0,0.12332086180718596,49,1324.0
100.0,53,1091.0,11.48421052631579,2.819258049993947,2630.7933450747064,27.692561527102168,306.5659999999999,3.22701052631579,53,1540.0,0.07304368095595307,53,1540.0
105.0,71,1400.0,13.861386138613861,2.6495360718271272,2835.8515922027846,28.077738536661233,347.0089999999999,3.435732673267327,68,1826.0,0.06796751894132125,68,1826.0
110.0,74,1743.0,16.759615384615383,2.6360387077715077,3161.9868069319423,30.40371929742252,407.6179999999999,3.9194038461538465,73,2173.0,0.06646712816514633,73,2173.0
115.0,82,2131.0,19.73148148148148,2.1700330811042683,3473.123870488887,32.15855435637858,444.2179999999999,4.11312962962963,81,2560.0,0.04000172156535004,81,2560.0
120.0,56,1066.0,9.43362831858407,3.482251174903594,3770.5909318523045,33.3680613438257,470.90599999999995,4.167309734513275,54,1934.0,0.11267597076782392,54,1934.0
125.0,58,1185.0,10.042372881355933,5.041267579125949,4124.702431899655,34.95510535508183,473.4269999999999,4.012093220338984,52,1828.0,0.13246929766898516,52,1828.0
130.0,61,1466.0,12.747826086956522,4.5835033175188125,4310.497582200882,37.48258767131202,417.0319999999999,3.626365217391305,55,2007.0,0.08485218487203074,55,2007.0
135.0,74,1809.0,16.445454545454545,2.8649308932593143,3712.9747719532274,33.7543161086657,410.3239999999999,3.730218181818182,63,2307.0,0.05494176059570055,63,2307.0
140.0,70,1841.0,18.22772277227723,2.057529134125608,3608.1429410034098,35.724187534687246,408.0609999999999,4.04020792079208,62,2444.0,0.07316245006510823,62,2444.0
