step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.606848898588991,28.435251103344264,1.8956834068896178,18.0,1.2,0,0.0,0.3988026656574339,0,0.0
10.0,2,0.0,0.0,9.967839784467829,52.85059723779813,2.5166951065618157,54.577,2.5989047619047616,1,0.0,0.8003952052474587,1,0.0
15.0,4,4.0,0.18181818181818182,6.094304313043401,92.6227472721632,4.210124876007417,54.714,2.487,4,4.0,0.33796231484286676,4,4.0
20.0,11,50.0,1.9230769230769231,4.718591364723899,167.29839383492228,6.434553609035471,55.482000000000006,2.133923076923077,11,50.0,0.17319683527005003,11,50.0
25.0,16,122.0,4.6923076923076925,4.1743020963052535,246.52942539269404,9.481900976642077,53.487,2.0571923076923073,16,122.0,0.1529033370584324,16,122.0
30.0,18,206.0,8.24,1.8238982314291732,338.53060596713334,13.541224238685334,47.829,1.91316,18,206.0,0.017829017859485357,18,206.0
35.0,13,202.0,7.214285714285714,3.6608590723777072,433.62962399967176,15.486772285702566,50.199,1.7928214285714288,13,219.0,0.11455898429764916,13,219.0
40.0,14,268.0,8.933333333333334,5.352120753248829,522.1853275912708,17.406177586375694,51.971000000000004,1.7323666666666668,14,270.0,0.2203878506609186,14,270.0
45.0,16,341.0,11.0,4.650832959814075,596.594262659067,19.244976214808613,49.959,1.6115806451612904,15,338.0,0.011420980977825122,15,338.0
50.0,18,427.0,14.233333333333333,3.455107393747798,610.1337414278357,20.337791380927865,48.79700000000001,1.6265666666666665,16,418.0,0.10821261160936102,16,418.0
55.0,20,522.0,15.352941176470589,4.132610168088451,724.8901859694918,21.320299587337992,51.501000000000005,1.5147352941176473,18,503.0,1.580429119787556e-05,18,503.0
60.0,21,624.0,20.129032258064516,3.7229567818847524,784.8677121682643,25.318313295750464,51.181000000000004,1.6510000000000002,19,595.0,0.11515934848374965,19,595.0
65.0,21,694.0,19.82857142857143,2.664462176545061,910.4988394276078,26.014252555074506,53.188,1.5196571428571428,20,692.0,0.051735217994761905,20,692.0
70.0,22,801.0,22.25,3.5881721818560286,1035.9430697233304,28.776196381203622,53.37800000000001,1.4827222222222223,22,799.0,0.0923541307344266,22,799.0
75.0,25,918.0,25.5,3.3523972630456247,1127.073549891093,31.30759860808591,53.71200000000001,1.492,24,916.0,0.05274600176116569,24,916.0
80.0,29,1042.0,27.42105263157895,2.2118213011085253,1220.0564037947129,32.10674746828192,55.00200000000001,1.447421052631579,27,1040.0,0.040328262228230764,27,1040.0
85.0,29,1178.0,28.047619047619047,2.943848787630954,1376.3410517919451,32.77002504266536,61.90300000000001,1.4738809523809524,28,1176.0,0.07215567603018584,28,1176.0
90.0,27,1076.0,26.9,2.7579916123514385,1520.4683257484262,38.01170814371065,60.702000000000005,1.51755,25,1073.0,0.09720906751646163,25,1073.0
95.0,31,1217.0,28.302325581395348,2.282272671781879,1694.387553619289,39.404361712076486,63.06200000000001,1.466558139534884,30,1211.0,0.030835820076124915,30,1211.0
100.0,32,1368.0,29.106382978723403,2.922893102847994,1872.4951230563815,39.84032176715704,64.873,1.3802765957446808,31,1366.0,0.05083596602885284,31,1366.0
105.0,35,1536.0,33.391304347826086,1.9871900133075757,1894.863070671461,41.192675449379585,59.516999999999996,1.2938478260869564,33,1531.0,0.034076990877120676,33,1531.0
110.0,33,1641.0,36.46666666666667,1.6706819129439228,1951.5201359343143,43.367114131873656,60.56999999999999,1.346,30,1652.0,0.020890459700121003,30,1652.0
115.0,34,1810.0,36.2,2.2439555055776803,2150.154054116028,43.00308108232055,64.816,1.2963200000000001,31,1784.0,0.05233087883780714,31,1784.0
120.0,41,1994.0,37.62264150943396,2.6102607670299753,2350.445106297214,44.348020873532334,66.01199999999999,1.245509433962264,32,1942.0,0.0939453724238718,32,1942.0
125.0,42,2189.0,42.09615384615385,1.8892785464842823,2504.948601956332,48.17208849916022,65.915,1.267596153846154,34,2104.0,0.00015730302100175296,34,2104.0
130.0,44,2398.0,43.6,1.6647939501246323,2708.815719413391,49.2511948984253,67.753,1.2318727272727272,34,2274.0,0.028611272324680095,34,2274.0
135.0,48,2620.0,46.785714285714285,1.3676812107537764,2932.4451642952263,52.3650922195576,68.468,1.222642857142857,35,2448.0,0.06288121529066606,35,2448.0
140.0,44,2788.0,49.785714285714285,1.6305962148970667,3173.823740243561,56.67542393292074,68.72500000000001,1.2272321428571427,35,2623.0,0.054004649519038266,35,2623.0
145.0,48,3013.0,51.94827586206897,1.4239137694133146,3422.6959245282073,59.011998698762206,70.10600000000001,1.2087241379310343,38,2806.0,0.02375903958024673,38,2806.0
150.0,49,3247.0,54.11666666666667,1.4586442812442095,3597.7372445621522,59.9622874093692,66.924,1.1154000000000002,38,2996.0,0.04376339490829294,38,2996.0
155.0,49,3488.0,57.18032786885246,1.6172466788876139,3843.0773977191566,63.00126881506815,69.40700000000001,1.1378196721311478,39,3188.0,0.0064304537118844264,39,3188.0
160.0,31,1963.0,31.661290322580644,3.0935703628556155,4059.7050927234795,65.4791143987658,69.31200000000001,1.1179354838709679,19,2306.0,0.11315013495485741,19,2306.0
