step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.488500919012973,28.375036996548126,1.8916691331032083,18.0,1.2,0,0.0,0.5300329552768726,0,0.0
10.0,2,0.0,0.0,9.94957813302913,54.30076802803886,2.585750858478041,54.577,2.5989047619047616,1,0.0,0.8173094004590322,1,0.0
15.0,5,6.0,0.2727272727272727,6.780213128836308,91.55628835691256,4.161649470768753,54.714,2.487,4,5.0,0.42480380978044907,4,5.0
20.0,13,54.0,2.076923076923077,4.128711613180297,170.13834739865595,6.543782592255998,55.482000000000006,2.133923076923077,12,48.0,0.1566280297181992,12,48.0
25.0,16,120.0,4.615384615384615,3.8103541728294505,253.1235804836654,9.735522326294824,56.487,2.172576923076923,16,120.0,0.1678415305448978,16,120.0
30.0,18,203.0,7.8076923076923075,3.423564513929572,343.6135963756616,13.21590755291006,50.829,1.9549615384615384,18,203.0,0.02029665230458598,18,203.0
35.0,19,296.0,10.206896551724139,3.1900645127891845,441.7823717745952,15.233874888779145,50.199,1.7309999999999999,19,296.0,0.09093280137724462,19,296.0
40.0,20,392.0,13.517241379310345,2.7014207803640313,529.7652302104736,18.267766558981855,51.817,1.7867931034482758,20,392.0,0.08751942759596068,20,392.0
45.0,24,499.0,16.633333333333333,1.7744640078508975,653.6619480806498,21.788731602688326,52.594,1.7531333333333332,24,499.0,0.003104067570835236,24,499.0
50.0,19,377.0,11.424242424242424,2.253754551279639,780.1862338994937,23.642007087863448,54.16700000000001,1.6414242424242425,17,456.0,0.09815517986416866,17,456.0
55.0,23,484.0,13.08108108108108,3.052121522227083,922.4811011409772,24.93192165245884,56.87100000000001,1.5370540540540538,21,525.0,0.04636274216221321,21,525.0
60.0,26,596.0,16.10810810810811,2.5471007568362647,1033.4494320566603,27.931065731261093,51.62100000000001,1.395162162162162,23,634.0,0.05844902442407404,23,634.0
65.0,30,735.0,17.926829268292682,2.1186619960263555,1159.0573734672764,28.26969203578723,45.515000000000015,1.1101219512195122,26,758.0,0.05465012264870309,26,758.0
70.0,25,747.0,18.675,2.946251377867653,1194.5064885387558,29.862662213468894,37.253,0.931325,19,753.0,0.06050915765738785,19,753.0
75.0,30,883.0,21.536585365853657,3.5854678984737003,1292.1865130002602,31.516744219518543,38.23800000000001,0.9326341463414634,22,858.0,0.07878124313125928,22,858.0
80.0,30,1017.0,23.113636363636363,3.1133279105350393,1398.8173179781018,31.791302681320495,43.003000000000014,0.9773409090909091,23,968.0,0.0004077346439620023,23,968.0
85.0,30,1149.0,28.024390243902438,2.5903376682342367,1465.905474722911,35.753792066412466,43.89700000000002,1.0706585365853658,22,1067.0,0.09314185508342981,22,1067.0
90.0,30,1295.0,33.205128205128204,2.2735239112073913,1622.2774368368111,41.59685735479003,42.860000000000014,1.0989743589743592,23,1178.0,0.07278065927165847,23,1178.0
95.0,31,1438.0,35.073170731707314,2.1519888771598246,1746.925542196611,42.60794005357589,44.87800000000002,1.0945853658536586,25,1297.0,0.0002062598008863563,25,1297.0
100.0,31,1593.0,37.92857142857143,2.7191036894432012,1914.855201688212,45.59179051638599,44.87500000000002,1.0684523809523812,25,1422.0,0.06906420066609485,25,1422.0
