step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.095524677503855,0,0.0,0.4497143430726305,0,0.0
10.0,2,0.0,0.0,9.804916044920738,1,0.0,0.7731676347611663,1,0.0
15.0,7,14.0,0.6363636363636364,6.714797735999377,6,12.0,0.398598496026699,6,12.0
20.0,11,56.0,2.1538461538461537,4.911007123692031,11,56.0,0.14422349737275555,11,56.0
25.0,16,129.0,4.961538461538462,4.247341103654242,16,129.0,0.16875226732570478,16,129.0
30.0,18,212.0,8.48,3.0223513154224064,18,212.0,0.014559792525977134,18,212.0
35.0,19,305.0,10.892857142857142,2.858846677216918,19,305.0,0.06379400023884332,19,305.0
40.0,20,404.0,14.428571428571429,1.8732661874522152,20,404.0,0.10626105937362702,20,404.0
45.0,17,352.0,11.733333333333333,2.714178058031451,17,425.0,0.04689227453656628,17,425.0
50.0,14,386.0,11.352941176470589,4.254054365796863,14,428.0,0.1559881995424925,14,428.0
55.0,16,460.0,12.105263157894736,5.244861256684077,16,471.0,0.153147902356173,16,471.0
60.0,18,545.0,16.029411764705884,3.9998506137642833,18,556.0,0.0937363029101112,18,556.0
65.0,21,499.0,13.86111111111111,2.7725412928144446,20,556.0,0.06011504404269624,20,556.0
70.0,23,606.0,17.314285714285713,2.6255884311765643,21,614.0,0.07301654792765715,21,614.0
75.0,27,731.0,19.756756756756758,2.645029111944037,24,731.0,0.04700125417582769,24,731.0
80.0,29,845.0,20.609756097560975,1.9583514633081391,27,856.0,0.0013235989623031183,27,856.0
85.0,30,989.0,23.0,2.8819087136990142,28,996.0,0.07439067474962442,28,996.0
90.0,33,1141.0,27.166666666666668,1.4264299114438994,30,1139.0,0.025364877896884307,30,1139.0
95.0,38,1317.0,29.931818181818183,0.831407707900923,35,1300.0,0.0266258540997597,35,1300.0
100.0,41,1514.0,31.541666666666668,1.2866464154034771,36,1479.0,0.04753917361172329,36,1479.0
105.0,44,1722.0,33.76470588235294,1.0337120782002307,37,1662.0,0.02179155777084536,37,1662.0
110.0,46,1946.0,38.15686274509804,0.6281644912334317,39,1855.0,0.00028918021930539854,39,1855.0
115.0,39,1450.0,26.363636363636363,1.154329798327641,31,1748.0,0.030251918515926433,31,1748.0
120.0,46,1494.0,26.210526315789473,1.6945297157617316,32,1608.0,0.06586758999420396,32,1608.0
125.0,43,1684.0,28.54237288135593,1.7771280546511512,32,1669.0,0.016569788593989554,32,1669.0
130.0,43,1893.0,31.55,2.084099458896042,32,1649.0,0.04242040887411727,32,1649.0
135.0,48,2115.0,35.25,2.0332718160814234,34,1789.0,0.024109163293557136,34,1789.0
140.0,47,2348.0,40.48275862068966,2.098618005423268,34,1959.0,0.05950448904651158,34,1959.0
145.0,49,2589.0,46.232142857142854,1.11400887226653,35,2134.0,0.039667011751017785,35,2134.0
150.0,52,2836.0,49.75438596491228,0.687529750944381,36,2311.0,6.03025757207243e-06,36,2311.0
155.0,51,3091.0,53.293103448275865,0.7693407495682014,36,2491.0,0.005346231443546266,36,2491.0
160.0,54,3357.0,55.032786885245905,0.8746072455401246,37,2676.0,0.016233740849218307,37,2676.0
165.0,58,3633.0,57.666666666666664,0.6419811359783456,38,2865.0,0.03901537207166859,38,2865.0
170.0,60,3922.0,60.33846153846154,0.3300014719489288,41,3064.0,0.00809168341598151,41,3064.0
175.0,64,4227.0,62.161764705882355,0.43698625689118925,43,3275.0,0.015278144349832306,43,3275.0
180.0,44,2448.0,34.97142857142857,2.127587503999397,20,2207.0,0.11264312534449097,20,2207.0
185.0,35,2150.0,30.714285714285715,4.641899117196758,21,1789.0,0.13770809675804935,21,1789.0
190.0,29,2185.0,31.666666666666668,5.516533846556052,21,1796.0,0.12357009321173838,21,1796.0
195.0,30,2319.0,37.403225806451616,5.2011361434329135,21,1799.0,0.10958043086583938,21,1799.0
200.0,33,2473.0,45.7962962962963,3.957358053731696,23,1892.0,0.11722333847720047,23,1892.0
205.0,36,2646.0,49.924528301886795,3.495223789175803,25,2012.0,0.0932553628842733,25,2012.0
210.0,36,2813.0,56.26,2.349885380649303,25,2137.0,0.0779151564631048,25,2137.0
215.0,39,3003.0,62.5625,1.780621694289491,29,2277.0,0.061111517574363824,29,2277.0
220.0,30,2011.0,42.787234042553195,1.7086556761323448,19,1928.0,0.07778961097327697,19,1928.0
