step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.54789210801789,0,0.0,0.431517645087355,0,0.0
10.0,2,0.0,0.0,10.095231012920108,1,0.0,0.7892170828650316,1,0.0
15.0,4,6.0,0.2727272727272727,6.69411622366392,4,6.0,0.3707177516620784,4,6.0
20.0,12,55.0,2.1153846153846154,4.514781254339179,12,55.0,0.1020817550362381,12,55.0
25.0,16,129.0,4.961538461538462,4.173479777398897,16,129.0,0.1658842820293204,16,129.0
30.0,16,179.0,7.458333333333333,1.84372057802992,16,179.0,0.012839202844467563,16,179.0
35.0,13,208.0,7.428571428571429,3.824780935743997,13,222.0,0.10857710890678683,13,222.0
40.0,14,276.0,9.2,5.64925038709963,14,278.0,0.2127826496689266,14,278.0
45.0,16,349.0,12.03448275862069,3.9988557268952145,16,348.0,0.0246404393499695,16,348.0
50.0,16,339.0,11.3,3.1466577396819497,16,338.0,0.11936386309839889,16,338.0
55.0,17,251.0,8.096774193548388,3.3212741337764067,15,343.0,0.10944861114799113,15,343.0
60.0,18,337.0,10.53125,3.3102239317784283,17,392.0,0.09750501201825593,17,392.0
65.0,22,421.0,11.694444444444445,3.0492203685483403,21,420.0,0.052983791121669226,21,420.0
70.0,23,534.0,14.833333333333334,3.2368582979926135,23,533.0,0.06607535956863698,23,533.0
75.0,23,478.0,13.657142857142857,2.1717141095702597,22,478.0,0.05815916229217257,22,478.0
80.0,20,454.0,11.35,4.020971113910241,17,486.0,0.058989830253989156,17,486.0
85.0,19,541.0,12.581395348837209,6.285671499888303,17,536.0,0.16921497426439105,17,536.0
90.0,21,635.0,16.710526315789473,4.684801143734906,18,623.0,0.09840210686828514,18,623.0
95.0,21,612.0,18.0,2.150327507045479,18,585.0,0.02403038169684233,18,585.0
100.0,16,426.0,11.833333333333334,3.9668499789029985,11,537.0,0.16721079301177835,11,537.0
105.0,17,429.0,11.0,4.737851845494856,11,485.0,0.17064352629595125,11,485.0
110.0,15,471.0,12.72972972972973,4.067524535658841,13,521.0,0.09599497933490499,13,521.0
115.0,15,544.0,13.6,4.545806978456984,15,587.0,0.09462994840681675,15,587.0
120.0,20,624.0,16.42105263157895,3.4550095878658618,17,671.0,0.09530027986754908,17,671.0
125.0,20,623.0,16.394736842105264,2.9635090845620224,19,670.0,0.07056613415088293,19,670.0
130.0,26,687.0,17.175,2.5401827585228576,24,734.0,0.08744719632498324,24,734.0
