step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.08358006295593,0,0.0,0.39074003664507434,0,0.0
10.0,2,0.0,0.0,9.826630646882933,1,0.0,0.7745056841754572,1,0.0
15.0,1,2.0,0.09090909090909091,6.731517933152065,1,2.0,0.3687489148526172,1,2.0
20.0,11,41.0,1.5769230769230769,4.65558836343802,11,41.0,0.14088628916515256,11,41.0
25.0,16,110.0,4.230769230769231,4.405764629227913,16,110.0,0.17884026587619947,16,110.0
30.0,15,161.0,6.44,2.475087431326163,15,161.0,0.018344139102469008,15,161.0
35.0,13,192.0,6.857142857142857,4.044398089509668,13,205.0,0.13136067105551372,13,205.0
40.0,14,260.0,8.666666666666666,5.667230845018884,14,260.0,0.19652308665499868,14,260.0
45.0,16,334.0,11.517241379310345,4.736708032823542,15,332.0,0.012346407582848511,15,332.0
50.0,16,410.0,13.666666666666666,4.11059507748619,16,410.0,0.13353725378500575,16,410.0
55.0,17,416.0,13.0,4.096797204656695,17,416.0,0.08940163033754016,17,416.0
60.0,17,462.0,15.931034482758621,3.4288788286767495,17,462.0,0.11659877747997288,17,462.0
65.0,21,554.0,16.294117647058822,3.331735803864076,20,554.0,0.04201141405265395,20,554.0
70.0,21,659.0,19.38235294117647,3.566500245574648,21,659.0,0.05456196040723215,21,659.0
75.0,25,772.0,23.393939393939394,1.9150217307894837,24,772.0,0.04448547579696247,24,772.0
80.0,31,903.0,24.405405405405407,0.8239699616254907,29,903.0,0.01005774803322117,29,903.0
85.0,31,1050.0,25.609756097560975,2.134087902766419,30,1050.0,0.07635726469861907,30,1050.0
90.0,33,1205.0,28.69047619047619,1.2069312136728485,32,1205.0,0.04534833726925223,32,1205.0
95.0,40,1389.0,30.866666666666667,0.8341918884254353,39,1386.0,0.0003687797161425706,39,1386.0
100.0,35,1288.0,26.285714285714285,1.2152106324939176,33,1280.0,0.02277672139268609,33,1280.0
105.0,28,1084.0,20.846153846153847,3.2798744813122056,23,1199.0,0.09477202858712563,23,1199.0
110.0,30,1226.0,22.703703703703702,5.447036569184745,24,1181.0,0.04799976122656137,24,1181.0
115.0,30,1364.0,25.735849056603772,4.0976904751104515,26,1306.0,0.06806460470458095,26,1306.0
120.0,34,1387.0,30.152173913043477,2.4126272173609933,26,1302.0,0.06195750384069,26,1302.0
125.0,25,1218.0,27.681818181818183,2.9264432416925046,18,1244.0,0.07066662580589309,18,1244.0
130.0,24,1193.0,25.382978723404257,3.5773235658084572,20,1275.0,0.10877130318992874,20,1275.0
135.0,26,1270.0,26.458333333333332,3.583976750899984,23,1434.0,0.09736046683889013,23,1434.0
140.0,26,1159.0,25.755555555555556,2.8129000493130314,26,1346.0,0.06451786970777326,26,1346.0
145.0,25,860.0,19.11111111111111,2.557816221056068,25,1143.0,0.07144349963062295,25,1143.0
150.0,32,1001.0,20.854166666666668,3.16528560332702,26,1191.0,0.025443898927126486,26,1191.0
155.0,34,1165.0,24.78723404255319,2.658701438247995,28,1328.0,0.02749168263408035,28,1328.0
160.0,32,1257.0,27.933333333333334,1.7126230161237963,26,1349.0,0.0667846051865527,26,1349.0
165.0,30,1288.0,27.404255319148938,2.8424738302918318,22,1408.0,0.06870855161594058,22,1408.0
170.0,27,1315.0,26.836734693877553,3.6243986654225275,24,1395.0,0.09705632186303755,24,1395.0
175.0,29,1403.0,27.50980392156863,3.9118548853568713,26,1481.0,0.11933574651704884,26,1481.0
180.0,31,1542.0,32.125,3.073415714117939,28,1657.0,0.06770003078000619,28,1657.0
