step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.339567947767985,0,0.0,0.4061168133650102,0,0.0
10.0,2,0.0,0.0,10.025250899976808,1,0.0,0.7683302262073387,1,0.0
15.0,1,2.0,0.09090909090909091,6.110688111381393,1,2.0,0.3238050539410043,1,2.0
20.0,11,42.0,1.6153846153846154,4.467735875925814,11,42.0,0.14461615910233588,11,42.0
25.0,16,114.0,4.384615384615385,4.274526744684218,16,114.0,0.1346247280276883,16,114.0
30.0,14,157.0,6.541666666666667,1.818929008287985,14,157.0,0.03283919914636399,14,157.0
35.0,15,167.0,5.964285714285714,3.049020662880197,14,189.0,0.10666031993543386,14,189.0
40.0,17,245.0,8.166666666666666,3.3195063178570536,16,262.0,0.14623656370369037,16,262.0
45.0,21,329.0,10.612903225806452,3.1680382817067114,21,352.0,0.010256852074439013,21,352.0
50.0,19,338.0,10.242424242424242,2.584101351761197,18,360.0,0.07318250824797931,18,360.0
55.0,14,255.0,7.285714285714286,4.58779986926581,13,359.0,0.13936164945143292,13,359.0
60.0,14,301.0,8.6,4.967726361978021,13,345.0,0.1174906590987961,13,345.0
65.0,15,366.0,9.631578947368421,5.062854389695236,14,396.0,0.13681616231729893,14,396.0
70.0,16,443.0,12.305555555555555,5.7057942031932685,16,466.0,0.15106277161399811,16,466.0
75.0,19,530.0,16.060606060606062,4.189712361889968,18,553.0,0.06780397892496148,18,553.0
80.0,23,623.0,17.8,3.1685764983659657,21,646.0,0.03784199311425786,21,646.0
85.0,21,591.0,15.972972972972974,3.9640935666812296,20,614.0,0.11409960732571375,20,614.0
90.0,22,603.0,17.735294117647058,3.3161347683574394,19,622.0,0.17713466001936784,19,622.0
