step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.117710093115456,29.473170724860584,1.964878048324039,18.0,1.2,0,0.0,0.40455276214513464,0,0.0
10.0,2,0.0,0.0,10.137612551164016,55.69643672033028,2.7848218360165142,54.0,2.7,1,0.0,0.7974417654106787,1,0.0
15.0,2,1.0,0.043478260869565216,5.821243550177681,94.81958438645444,4.122590625498019,58.333000000000006,2.536217391304348,1,1.0,0.37937530561681915,1,1.0
20.0,13,44.0,1.76,4.4804892998025805,170.59427209367016,6.823770883746806,58.96200000000001,2.35848,12,44.0,0.13840972227687756,12,44.0
25.0,15,111.0,4.269230769230769,3.3587868205237776,251.27972925927267,9.664604971510487,60.233000000000004,2.316653846153846,15,111.0,0.13136498846591782,15,111.0
30.0,19,199.0,6.862068965517241,2.2492454698181112,341.25667611860706,11.767471590296797,56.758,1.9571724137931035,19,199.0,0.08083042601827567,19,199.0
35.0,14,190.0,5.9375,4.592611213355683,448.7655485184858,14.023923391202683,58.378,1.8243125,13,196.0,0.1450364822801756,13,196.0
40.0,17,267.0,8.090909090909092,4.156416157158931,553.993243270377,16.787674038496277,59.266,1.795939393939394,15,261.0,0.12254783119512791,15,261.0
45.0,20,353.0,9.805555555555555,4.639323146289873,652.1615720833772,18.115599224538254,61.391,1.7053055555555556,20,353.0,0.03638652832190555,20,353.0
50.0,22,456.0,13.818181818181818,3.4593899957637264,674.244735392713,20.43165864826403,59.192,1.7936969696969698,22,456.0,0.07223296977427822,22,456.0
55.0,23,554.0,15.82857142857143,1.8078852109674923,743.632430446891,21.246640869911175,61.54899999999999,1.7585428571428572,23,554.0,0.02095031721537264,23,554.0
60.0,27,682.0,18.43243243243243,2.581737999655546,887.3513252897588,23.982468251074565,65.23700000000001,1.7631621621621625,26,682.0,0.03366799369760607,26,682.0
65.0,28,818.0,20.45,2.0427437896782865,1025.3750908141938,25.634377270354843,68.019,1.7004749999999997,28,818.0,0.06549137445263453,28,818.0
70.0,32,972.0,22.6046511627907,1.2110210788363773,1205.9795764257083,28.046036661062978,68.878,1.6018139534883722,32,972.0,0.03668374418448257,32,972.0
75.0,31,1036.0,23.545454545454547,2.043527315081151,1391.3733138812004,31.62212077002729,68.90400000000001,1.5660000000000003,30,1044.0,0.021152807232217342,30,1044.0
80.0,33,1186.0,23.72,2.7212888340668853,1574.0310332555582,31.480620665111168,74.619,1.49238,31,1193.0,0.052857833705902475,31,1193.0
85.0,33,1341.0,25.78846153846154,3.636831050022539,1740.9494795472579,33.47979768360112,84.643,1.62775,31,1337.0,0.030397887849031923,31,1337.0
90.0,33,1506.0,31.375,3.0501048359297482,1809.837470177958,37.70494729537413,89.23299999999999,1.8590208333333333,31,1492.0,0.08777492187427051,31,1492.0
95.0,37,1684.0,35.083333333333336,1.4613836048252165,1952.4366422403878,40.675763380008085,88.23299999999999,1.8381875,35,1660.0,0.017933053141650942,35,1660.0
