step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.7643424719649685,27.449548905737363,1.8299699270491574,18.0,1.2,0,0.0,0.4504979237660338,0,0.0
10.0,2,0.0,0.0,9.969856619498662,51.86420488059906,2.593210244029953,54.0,2.7,1,0.0,0.7499853567812079,1,0.0
15.0,3,3.0,0.13043478260869565,5.882829961127155,91.42822691357736,3.97514030059032,58.333000000000006,2.536217391304348,2,3.0,0.3562555250306522,2,3.0
20.0,12,46.0,1.84,4.284210167357911,168.18862416840784,6.727544966736315,58.96200000000001,2.35848,11,46.0,0.12361652246572315,11,46.0
25.0,15,115.0,4.423076923076923,3.4508940534330326,250.70647196515657,9.642556614044484,63.233000000000004,2.4320384615384616,15,115.0,0.09142924543656539,15,115.0
30.0,19,199.0,6.633333333333334,2.7148598658018037,349.3646759346447,11.645489197821494,56.758,1.8919333333333335,19,199.0,0.08417844636799604,19,199.0
35.0,14,216.0,6.75,4.4402290720958515,449.5930135664944,14.049781673952953,58.378,1.8243125,13,227.0,0.15406076668283214,13,227.0
40.0,14,285.0,8.636363636363637,5.382136789104482,546.2705876467446,16.553654171113468,59.266,1.795939393939394,13,283.0,0.16154549456678252,13,283.0
45.0,19,370.0,10.882352941176471,4.660085914937463,608.0343035668877,17.883361869614344,58.063,1.707735294117647,18,361.0,0.03515711188872903,18,361.0
50.0,20,468.0,14.625,3.882753975234268,653.7123118185565,20.428509744329894,44.258,1.3830625,18,451.0,0.124868514361484,18,451.0
55.0,23,574.0,16.4,2.907930124594351,750.288646371146,21.436818467747024,44.80999999999999,1.2802857142857142,19,544.0,0.08423583989916048,19,544.0
60.0,25,691.0,19.194444444444443,3.426301382196571,872.034034534449,24.223167625956915,47.684999999999995,1.3245833333333332,19,639.0,0.11175247254656999,19,639.0
65.0,24,811.0,20.794871794871796,2.8889685721252363,1009.4934220693378,25.884446719726615,46.635,1.195769230769231,19,734.0,0.08704246074953634,19,734.0
70.0,29,947.0,23.097560975609756,2.610244799587691,1163.9596370518975,28.389259440290182,46.939,1.1448536585365854,21,836.0,0.11363935889528609,21,836.0
75.0,33,1100.0,26.829268292682926,1.748381003872627,1329.0851240875566,32.41671034359894,45.281000000000006,1.1044146341463414,23,946.0,0.06646150423022282,23,946.0
80.0,40,1275.0,27.717391304347824,0.6209444462939421,1518.085690139996,33.00186282913035,49.38600000000001,1.073608695652174,28,1074.0,0.019749413383480775,28,1074.0
85.0,27,1014.0,19.88235294117647,3.505232517702133,1716.9933261529645,33.666535806920876,69.852,1.3696470588235292,16,901.0,0.18087404298353107,16,901.0
90.0,29,1150.0,21.296296296296298,3.8097158728501,1898.6498805876615,35.160182973845586,78.77199999999999,1.4587407407407407,17,852.0,0.1940417910623174,17,852.0
95.0,37,1319.0,23.553571428571427,2.6287049606324726,2026.3356242803982,36.184564719292815,76.019,1.3574821428571429,22,939.0,0.07392324637623637,22,939.0
100.0,44,1522.0,28.185185185185187,1.8302326944955658,2004.8311446859584,37.12650267936961,79.38399999999999,1.4700740740740739,26,1064.0,0.06262588212746197,26,1064.0
105.0,36,1595.0,29.0,1.9139328967575215,2159.096430680445,39.25629873964445,80.50599999999997,1.4637454545454542,19,1087.0,0.09373828946137908,19,1087.0
110.0,38,1776.0,31.714285714285715,3.1801081604050077,2248.5456413353877,40.15260073813192,81.58099999999999,1.4568035714285714,19,1156.0,0.14972272567618292,19,1156.0
115.0,38,1966.0,34.49122807017544,3.344103447330226,2424.374533564721,42.53288655376701,80.00499999999998,1.4035964912280703,19,1241.0,0.10664582465197597,19,1241.0
120.0,46,2174.0,39.527272727272724,1.706285303737889,2524.5807824646604,45.90146877208471,69.786,1.268836363636364,22,1344.0,0.06113842743631619,22,1344.0
125.0,45,2397.0,42.05263157894737,1.641046084266286,2729.7510065927395,47.89036853671472,65.071,1.1415964912280705,23,1457.0,0.06492409240790584,23,1457.0
130.0,41,2120.0,37.19298245614035,1.8246891362407358,2932.4477416833442,51.446451608479705,64.555,1.1325438596491229,16,1325.0,0.2165701009427648,16,1325.0
135.0,44,2330.0,38.833333333333336,1.373918786201041,3189.826650014034,53.1637775002339,68.374,1.1395666666666668,20,1308.0,0.06871664127052748,20,1308.0
140.0,50,2562.0,42.0,1.4933679537625386,3454.6660906622014,56.633870338724606,70.99600000000001,1.1638688524590166,27,1430.0,0.0937453302590206,27,1430.0
145.0,55,2828.0,45.61290322580645,1.2684704582237964,3735.0595481898135,60.242895938545374,71.82600000000001,1.158483870967742,30,1574.0,0.058167499900846735,30,1574.0
150.0,43,1781.0,29.19672131147541,1.4812641381057208,3638.24622323005,59.64338070868933,63.349,1.0385081967213114,21,1230.0,0.05407182475228632,21,1230.0
155.0,39,1430.0,22.6984126984127,2.964871738705686,3865.1247755969916,61.35118691423795,70.80900000000001,1.1239523809523808,22,1270.0,0.08528444271382611,22,1270.0
160.0,28,1064.0,16.369230769230768,4.169033892018171,4042.356658646074,62.19010244070881,80.68900000000001,1.2413692307692308,22,1176.0,0.12381508700013248,22,1176.0
165.0,28,991.0,14.791044776119403,4.49804138922704,3716.5576160708806,55.471009195087746,92.085,1.3744029850746269,27,1554.0,0.14953154298461097,27,1554.0
170.0,37,1148.0,17.9375,2.7866076114734506,3109.4846998446965,48.58569843507337,190.31499999999997,2.973671875,37,1777.0,0.03968931447618633,37,1777.0
175.0,35,994.0,15.292307692307693,2.3263580639572856,3046.6747371987176,46.87191903382642,266.3110000000001,4.097092307692307,28,1586.0,0.042569360156392275,28,1586.0
180.0,38,1088.0,16.73846153846154,2.66635616011258,3122.1995890314292,48.03383983125276,291.46700000000016,4.484107692307693,27,1666.0,0.08218287628888225,27,1666.0
185.0,44,1269.0,17.87323943661972,1.933888001593568,3153.826136547341,44.420086430244254,331.8640000000002,4.674140845070424,27,1798.0,0.05305090959318651,27,1798.0
190.0,51,1502.0,20.575342465753426,1.7506346999806335,3302.536908885572,45.24023162856948,363.59200000000016,4.980712328767124,31,1944.0,0.05949393001842932,31,1944.0
195.0,46,1446.0,20.083333333333332,1.7916941638159267,3582.3359055730616,49.75466535518139,355.4010000000001,4.9361250000000005,28,1721.0,0.0706283100993859,28,1721.0
200.0,44,1499.0,20.534246575342465,2.086856446153442,3770.6421667590835,51.652632421357296,357.99700000000007,4.904068493150685,32,1908.0,0.03944196311056452,32,1908.0
205.0,42,1590.0,22.083333333333332,2.4882852446585795,4021.0854658855965,55.84840924841105,353.8030000000001,4.913930555555556,38,2146.0,0.0009874051063975132,38,2146.0
210.0,47,1785.0,25.869565217391305,1.7550620347659063,4004.844055062354,58.04121818930949,349.97800000000007,5.0721449275362325,40,2346.0,1.417521653160808e-06,40,2346.0
215.0,47,1817.0,26.333333333333332,1.800089210798078,3746.5684201975564,54.29809304634138,401.17500000000007,5.8141304347826095,32,2344.0,0.025258036008821077,32,2344.0
220.0,47,1946.0,28.61764705882353,1.7632016744362398,3990.3926383200283,58.68224468117688,374.4870000000001,5.507161764705883,28,2371.0,0.046259354718024066,28,2371.0
225.0,50,2056.0,30.235294117647058,1.72815095458074,4220.54404870587,62.06682424567457,388.2430000000001,5.709455882352942,26,2428.0,0.063214809422173,26,2428.0
230.0,53,2310.0,35.0,1.2697700855118108,4338.566536528661,65.73585661407063,405.6460000000001,6.146151515151515,27,2582.0,0.057144091068946835,27,2582.0
235.0,56,2585.0,39.166666666666664,0.7700324818817154,4427.939986255525,67.08999979175037,430.879,6.5284696969696965,30,2748.0,0.04931237656468456,30,2748.0
240.0,49,2511.0,36.391304347826086,1.6484143524122872,4670.0252176426,67.68152489337099,478.23799999999994,6.930985507246376,27,2564.0,0.09376114299778832,27,2564.0
245.0,48,2486.0,31.871794871794872,2.588484465926142,4979.045985752123,63.83392289425798,528.598,6.776897435897435,30,2636.0,0.0903958998437279,30,2636.0
250.0,44,2474.0,31.71794871794872,2.9697676046244528,5120.867164583311,65.65214313568345,578.9269999999999,7.422141025641026,37,2849.0,0.09662809985196195,37,2849.0
255.0,50,2637.0,34.246753246753244,2.047124434487327,5043.994081671036,65.50641664507835,603.0859999999999,7.832285714285715,43,3088.0,0.002066343118425714,43,3088.0
260.0,47,2719.0,35.311688311688314,1.8314841538409838,4933.495167066508,64.07136580605855,586.8579999999998,7.621532467532468,38,3120.0,0.04505749816763762,38,3120.0
265.0,52,2859.0,36.18987341772152,2.508540033896828,5135.358297361553,65.00453540963989,650.0789999999998,8.228848101265822,33,3190.0,0.061690849490699196,33,3190.0
270.0,52,3058.0,38.225,2.332880200897976,5397.706650341521,67.47133312926897,658.6209999999999,8.232762500000002,31,3345.0,0.07037784793277024,31,3345.0
275.0,63,3335.0,43.311688311688314,0.9274677322185702,5407.717359471071,70.23009557754635,641.893,8.336272727272728,37,3524.0,0.027942438205769467,37,3524.0
280.0,53,1772.0,22.430379746835442,1.7258617177760616,5673.760459029235,71.81975264593967,693.987,8.784645569620254,24,2384.0,0.05935566552545413,24,2384.0
285.0,58,2050.0,25.0,2.698758686985233,5895.869706779981,71.90085008268268,759.2580000000002,9.259243902439023,26,1993.0,0.07236606357340304,26,1993.0
290.0,62,2349.0,29.3625,2.5228257463686017,5561.746254104014,69.52182817630019,819.3330000000002,10.2416625,29,2098.0,0.040351564555050325,29,2098.0
295.0,64,2661.0,36.45205479452055,1.269093554552996,4824.465488732145,66.0885683387965,813.6130000000002,11.145383561643834,31,2247.0,0.033087183134517584,31,2247.0
300.0,59,2811.0,41.95522388059702,0.6878797590711107,4847.233579135596,72.34676983784475,808.8890000000001,12.072970149253731,25,2203.0,0.016331719354820796,25,2203.0
305.0,54,2979.0,43.17391304347826,1.5389707405686017,5160.558626626243,74.79070473371367,808.8890000000001,11.723028985507247,20,2175.0,0.040629629252932946,20,2175.0
310.0,51,3147.0,45.608695652173914,1.9140818960663633,5332.589850638629,77.28391087882072,771.7740000000001,11.185130434782609,17,2173.0,0.11146785871270877,17,2173.0
315.0,53,3394.0,49.18840579710145,1.6592437769146748,5581.2547833813305,80.8877504837874,792.655,11.487753623188405,20,2276.0,0.07850267214460042,20,2276.0
320.0,55,3659.0,53.028985507246375,1.3247032782232564,5676.61615454821,82.2697993412784,846.096,12.26226086956522,23,2395.0,0.11295640459220885,23,2395.0
325.0,46,3051.0,43.58571428571429,1.746253233764491,5740.331489825956,82.00473556894222,898.1600000000001,12.830857142857145,16,2069.0,0.16047728315323764,16,2069.0
330.0,47,2817.0,39.125,2.5519020425909975,6035.105480555418,83.82090945215856,996.465,13.839791666666667,22,2224.0,0.09772700852197004,22,2224.0
335.0,41,2432.0,34.25352112676056,2.6716775384712346,6246.406282942741,87.9775532808837,1046.12,14.734084507042255,29,2522.0,0.05641616960420299,29,2522.0
340.0,44,2285.0,32.642857142857146,1.9643056934190433,5993.361298668131,85.61944712383043,1122.8180000000002,16.040257142857143,35,2686.0,0.01915297820515536,35,2686.0
345.0,41,2330.0,32.816901408450704,1.9262104705127865,5962.611708481759,83.98044659833462,1296.5030000000004,18.260605633802818,26,2723.0,0.08223192378907551,26,2723.0
350.0,49,2450.0,34.50704225352113,1.156736615356932,5965.877506759923,84.02644375718201,1441.805,20.30711267605634,26,2850.0,0.01581314022530197,26,2850.0
