step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.436485565593467,24.62796051944148,1.641864034629432,18.0,1.2,0,0.0,0.5488807288060951,0,0.0
10.0,2,0.0,0.0,10.059248181102456,45.32415651159959,2.2662078255799796,54.0,2.7,1,0.0,0.8005276934863187,1,0.0
15.0,6,8.0,0.34782608695652173,5.753769770486928,85.44977471919266,3.715207596486636,58.333000000000006,2.536217391304348,4,6.0,0.36619141347082274,4,6.0
20.0,12,53.0,2.12,4.616561141640428,161.29502210262677,6.451800884105072,58.96200000000001,2.35848,11,53.0,0.14416880711299457,11,53.0
25.0,15,123.0,4.92,2.9365045137906116,242.5239508760166,9.700958035040665,60.233000000000004,2.40932,15,123.0,0.1033920819050917,15,123.0
30.0,19,212.0,7.310344827586207,2.5107471026650607,339.3640555253071,11.702208811217487,56.758,1.9571724137931035,19,212.0,0.07924243751797812,19,212.0
35.0,15,199.0,6.21875,4.511901719980948,445.8692445680854,13.933413892752673,58.378,1.8243125,13,205.0,0.10221365316598036,13,205.0
40.0,17,280.0,8.484848484848484,4.367639912905406,551.6176830291466,16.715687364519596,59.266,1.795939393939394,15,270.0,0.09741420938738153,15,270.0
45.0,21,365.0,10.428571428571429,4.007648144867371,647.6127587045473,18.50322167727278,61.063,1.744657142857143,21,365.0,0.0339988902049967,21,365.0
50.0,22,471.0,13.852941176470589,3.282836069152196,686.3628770469529,20.18714344255744,59.478,1.7493529411764706,22,471.0,0.07198126410670501,22,471.0
55.0,23,560.0,15.555555555555555,2.444666412078347,780.9855077653017,21.694041882369493,62.40999999999999,1.733611111111111,23,560.0,0.022574774258559232,23,560.0
60.0,25,678.0,17.842105263157894,3.9130050361125175,893.1670069768805,23.504394920444227,65.96000000000001,1.7357894736842108,24,678.0,0.042094765525244986,24,678.0
65.0,26,801.0,19.536585365853657,3.4969801982361024,1020.1009571111558,24.880511149052577,68.306,1.666,26,801.0,0.07602392104080267,26,801.0
70.0,30,941.0,22.951219512195124,2.396995058080352,1143.8727922542153,27.89933639644428,67.60900000000001,1.6489999999999998,30,941.0,0.06946859698118453,30,941.0
75.0,35,1103.0,26.902439024390244,1.6432957840862115,1310.747277073303,31.969445782275677,67.635,1.6496341463414632,34,1103.0,0.00025966888390296797,34,1103.0
80.0,37,1273.0,27.67391304347826,1.6691385165096526,1484.29937989181,32.267377823734996,72.906,1.584913043478261,35,1273.0,0.0405762069318156,35,1273.0
85.0,36,1447.0,29.53061224489796,2.37077734538306,1680.9253793823577,34.304599579231784,83.736,1.7088979591836735,34,1443.0,0.022169635801640594,34,1443.0
