step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.228212501675201,25.480752429979887,1.698716828665326,18.0,1.2,0,0.0,0.46340697665733793,0,0.0
10.0,1,0.0,0.0,9.844346646343206,47.45470808494017,2.3727354042470084,53.0,2.65,1,0.0,0.7485166204995285,1,0.0
15.0,4,5.0,0.21739130434782608,5.813302956480874,86.69180249830498,3.7692088042741294,57.333000000000006,2.492739130434783,3,5.0,0.37018044369270503,3,5.0
20.0,13,53.0,2.12,4.413231502556498,162.39501346923322,6.49580053876933,57.96200000000001,2.31848,12,53.0,0.14301547344710616,12,53.0
25.0,15,123.0,4.555555555555555,3.4636151800304598,250.53106867823232,9.278928469564162,62.233000000000004,2.304925925925926,15,123.0,0.10746995365841232,15,123.0
30.0,19,213.0,6.870967741935484,3.076158574628369,355.08023997009514,11.454201289357908,61.758,1.992193548387097,19,213.0,0.08145825314976328,19,213.0
35.0,16,234.0,7.3125,4.303861143833181,450.1958673362315,14.06862085425723,57.378,1.7930625,15,241.0,0.12979254705700577,15,241.0
40.0,18,318.0,9.636363636363637,4.297759366790584,558.2941386482944,16.918004201463464,58.266,1.7656363636363637,18,318.0,0.08695989819172972,18,318.0
45.0,22,423.0,12.085714285714285,4.082969867983499,653.2612388150328,18.664606823286654,63.063,1.8017999999999998,22,423.0,0.03111420435601288,22,423.0
50.0,23,535.0,15.285714285714286,3.5723763476002106,717.1727220602642,20.490649201721823,61.367,1.7533428571428573,23,535.0,0.06822039218349567,23,535.0
55.0,26,656.0,18.22222222222222,1.7477761582116185,824.6756645631409,22.90765734897613,62.38999999999999,1.7330555555555556,26,656.0,0.01700707741526069,26,656.0
60.0,28,788.0,20.205128205128204,3.124209203830398,973.6391330423155,24.965105975443986,66.801,1.712846153846154,27,788.0,0.019915445223574225,27,788.0
65.0,28,925.0,22.5609756097561,2.4878341919338522,1123.6030857635735,27.404953311306677,69.036,1.6838048780487802,28,925.0,0.08940862748815367,28,925.0
70.0,33,1079.0,25.093023255813954,2.004806591771805,1291.9188082218636,30.04462344702009,69.89500000000001,1.62546511627907,33,1079.0,0.042487794127858136,33,1079.0
75.0,37,1252.0,28.454545454545453,1.7532080763754663,1476.8198103075254,33.5640865978983,69.921,1.5891136363636365,36,1252.0,0.010531145996129422,36,1252.0
80.0,40,1436.0,29.916666666666668,1.3102814048115474,1662.2591438416114,34.63039883003356,74.74600000000001,1.5572083333333335,38,1436.0,0.0425219964107855,38,1436.0
85.0,40,1630.0,31.96078431372549,1.9838121303274383,1874.0289324699036,36.74566534254713,85.03800000000001,1.6674117647058824,38,1623.0,0.01691358318261072,38,1623.0
90.0,40,1830.0,35.19230769230769,2.1648164493564286,2090.283986154248,40.19776896450477,91.35,1.7567307692307694,38,1813.0,0.05614820763858184,38,1813.0
95.0,35,1482.0,27.962264150943398,1.7014301475803992,2310.7289927716406,43.598660240974354,90.572,1.7089056603773585,32,1651.0,0.031130070540794814,32,1651.0
100.0,37,1654.0,30.62962962962963,2.7802514865711063,2522.851885734417,46.71947936545217,91.21199999999999,1.6891111111111115,34,1647.0,0.04642760140357176,34,1647.0
105.0,38,1840.0,32.857142857142854,2.465374006492032,2715.064519059779,48.483294983210335,92.25,1.6473214285714286,36,1823.0,0.014397247575968377,36,1823.0
110.0,42,2047.0,39.36538461538461,2.1163896011224894,2562.549763256258,49.27980313954343,84.43199999999999,1.6236923076923078,40,2020.0,1.8667427512464817e-05,40,2020.0
115.0,37,2178.0,44.44897959183673,1.725124723198297,2558.3429407312324,52.211080423086386,81.36,1.660408163265306,35,2148.0,0.03355001778734255,35,2148.0
120.0,41,2367.0,46.411764705882355,2.342468856647292,2763.120314328043,54.17882969270673,83.077,1.6289607843137255,37,2320.0,0.018213869610378935,37,2320.0
125.0,40,2562.0,47.44444444444444,2.7895087490272323,2945.327706531979,54.54310567651813,85.52099999999999,1.5837222222222225,37,2505.0,0.025410482373977684,37,2505.0
130.0,41,2757.0,53.01923076923077,2.490813286865721,3070.6288605205336,59.05055501001028,82.935,1.5949038461538463,37,2690.0,0.07229147797243121,37,2690.0
135.0,42,2957.0,57.98039215686274,1.4231048420591144,3274.3222017993353,64.20239611371247,81.63,1.6005882352941176,40,2880.0,0.000618259288479383,40,2880.0
140.0,43,3172.0,61.0,1.8571172785118364,3494.612178233316,67.20408035064072,81.426,1.5658846153846153,41,3085.0,0.033049760575400995,41,3085.0
145.0,45,3392.0,67.84,1.197702471419867,3711.588165600194,74.23176331200389,79.709,1.5941799999999997,43,3295.0,1.3822559725665777e-05,43,3295.0
150.0,45,3617.0,69.5576923076923,1.4770220116435135,3942.1389621770077,75.81036465725016,80.92999999999999,1.556346153846154,43,3510.0,0.0,43,3510.0
155.0,45,3842.0,75.33333333333333,1.3005987260195901,4165.1090719541035,81.66880533243342,80.07,1.5699999999999998,43,3725.0,0.0,43,3725.0
160.0,45,4067.0,73.94545454545455,1.281739190910855,4399.166033839856,79.98483697890647,82.035,1.4915454545454547,43,3940.0,0.007799914200452388,43,3940.0
165.0,47,4296.0,72.8135593220339,1.8324594181083713,4638.701903477512,78.62206616063581,98.341,1.6667966101694918,44,4159.0,0.0422811600976921,44,4159.0
