step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.01877521703175,28.685104862928544,1.912340324195236,18.0,1.2,0,0.0,0.41919168580024646,0,0.0
10.0,2,0.0,0.0,9.496304398584615,56.05765500062659,2.6694121428869804,54.577,2.5989047619047616,1,0.0,0.7869436394297872,1,0.0
15.0,2,2.0,0.09090909090909091,7.140802561532812,95.17846954450212,4.326294070204643,54.714,2.487,2,2.0,0.43934443384315847,2,2.0
20.0,11,40.0,1.5384615384615385,4.367613997778908,173.68686218742164,6.680263930285449,55.482000000000006,2.133923076923077,11,40.0,0.14585124148449116,11,40.0
25.0,16,112.0,4.148148148148148,4.392541378333292,258.2253889737874,9.56390329532546,56.487,2.092111111111111,16,112.0,0.14267554275189664,16,112.0
30.0,17,193.0,7.72,2.106202346166816,342.7627558855312,13.710510235421248,47.829,1.91316,17,193.0,0.028088010796193476,17,193.0
35.0,14,160.0,5.714285714285714,2.9285101287836057,437.10408371516,15.610860132684286,50.199,1.7928214285714288,13,196.0,0.06081867466837365,13,196.0
40.0,16,235.0,7.833333333333333,3.436152869258583,543.3166452358098,18.11055484119366,51.971000000000004,1.7323666666666668,15,254.0,0.15358115330255984,15,254.0
45.0,20,319.0,10.290322580645162,3.181922172356901,644.5134469502013,20.7907563532323,46.959,1.5148064516129034,20,344.0,0.013001910632878316,20,344.0
50.0,22,427.0,12.93939393939394,2.4050411670923912,721.5702149806996,21.86576409032423,40.263000000000005,1.2200909090909091,22,452.0,0.06361654885029186,22,452.0
55.0,18,447.0,12.771428571428572,3.851186563788914,796.1122467986479,22.746064194247083,33.967,0.9704857142857143,17,467.0,0.08537201552865513,17,467.0
60.0,21,546.0,15.6,4.595667984870654,877.9260495112457,25.08360141460702,34.717,0.9919142857142856,17,552.0,0.051581522571667086,17,552.0
65.0,23,647.0,16.58974358974359,3.8205574318973343,984.2147486249806,25.23627560576874,36.879999999999995,0.9456410256410255,19,643.0,0.06523027052998698,19,643.0
70.0,26,766.0,22.529411764705884,1.9884905746059252,1017.9297547137229,29.939110432756557,34.736000000000004,1.0216470588235296,21,744.0,0.00829244874044457,21,744.0
75.0,16,403.0,11.514285714285714,3.634174335275174,1146.9882613120699,32.771093180344856,35.08800000000001,1.002514285714286,10,525.0,0.18029171794016097,10,525.0
80.0,17,360.0,9.23076923076923,4.3090002049579255,1240.8990934270398,31.817925472488202,40.704000000000015,1.0436923076923081,11,443.0,0.10710681555017293,11,443.0
85.0,15,373.0,9.097560975609756,4.613454438574107,1301.4155909952376,31.741843682810675,48.498000000000026,1.1828780487804877,13,556.0,0.189646681732048,13,556.0
90.0,18,451.0,11.868421052631579,3.720079563489907,1243.4175375594486,32.72151414630129,54.27300000000002,1.4282368421052631,18,668.0,0.10838752337518073,18,668.0
95.0,19,292.0,7.487179487179487,2.6996037371198716,1272.7135233521146,32.63368008595166,54.48300000000001,1.397,18,507.0,0.002600861706403724,18,507.0
100.0,25,407.0,10.435897435897436,3.026857506619581,1226.6133680083678,31.451624820727382,55.50800000000002,1.4232820512820514,20,607.0,0.11413429787147844,20,607.0
105.0,28,529.0,12.595238095238095,3.106797959232059,1382.2355113273188,32.91036931731711,57.546000000000014,1.3701428571428569,21,709.0,0.05990697116912047,21,709.0
110.0,29,672.0,17.23076923076923,2.5495815762408776,1358.4780086971734,34.83276945377368,51.02,1.3082051282051284,23,822.0,0.039018898773814,23,822.0
115.0,20,561.0,14.025,3.452529581663917,1353.8821026429687,33.847052566074225,52.99100000000001,1.324775,14,710.0,0.15062477515445447,14,710.0
120.0,24,669.0,16.317073170731707,4.651294434844878,1477.177702003946,36.028724439120644,53.26400000000001,1.2991219512195122,15,754.0,0.0943317407602526,15,754.0
125.0,24,775.0,18.023255813953487,4.403986917357145,1611.3146568882871,37.47243388112297,54.96600000000001,1.2782790697674418,17,835.0,0.033258772863187604,17,835.0
130.0,27,900.0,25.0,2.4328841697645416,1437.4610002607844,39.92947222946624,49.958000000000006,1.3877222222222223,20,930.0,0.10059268624630595,20,930.0
135.0,22,736.0,20.444444444444443,3.0513712323391773,1538.847653426612,42.745768150739224,49.603000000000016,1.3778611111111112,14,796.0,0.15816367905679374,14,796.0
140.0,16,611.0,16.97222222222222,3.9850366888572495,1666.7690729915548,46.299140916432094,49.603000000000016,1.3778611111111112,12,706.0,0.1615872963121675,12,706.0
145.0,15,561.0,14.763157894736842,4.475179719818061,1790.9944257303082,47.13143225606074,51.46500000000001,1.354342105263158,15,747.0,0.16130976766004737,15,747.0
150.0,19,643.0,17.37837837837838,3.296417531942025,1743.0801230594527,47.11027359620144,132.64100000000002,3.584891891891891,17,839.0,0.07854061639759623,17,839.0
155.0,19,729.0,18.225,3.7050128941827296,1763.9374059883487,44.09843514970872,213.40000000000003,5.335,18,917.0,0.06993954717341098,18,917.0
160.0,21,825.0,20.121951219512194,3.60112457048415,1703.553368479998,41.55008215804873,243.97300000000004,5.950560975609757,21,1013.0,0.11073393963024368,21,1013.0
165.0,28,939.0,21.837209302325583,2.2984918150212685,1595.2138692987073,37.09799696043506,302.14099999999996,7.026534883720929,26,1127.0,0.06380505658438514,26,1127.0
