step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.822789410046035,26.691109896981526,1.9065078497843948,15.0,1.0714285714285714,0,0.0,0.49416508549464144,0,0.0
10.0,4,0.0,0.0,8.359549426292856,50.523274366090384,2.105136431920433,26.29,1.0954166666666667,2,0.0,0.6847187777480783,2,0.0
15.0,4,6.0,0.20689655172413793,7.346813105651086,98.61564015999795,3.4005393158619985,30.439,1.0496206896551725,4,6.0,0.43933024509296376,4,6.0
20.0,8,41.0,1.0789473684210527,7.390287135489857,168.74214379861036,4.440582731542376,48.75299999999999,1.2829736842105264,8,41.0,0.37412043792255667,8,41.0
25.0,15,95.0,2.0652173913043477,7.00321300800004,261.3444628295714,5.681401365860249,65.689,1.4280217391304348,13,95.0,0.3112197098467497,13,95.0
30.0,22,172.0,3.372549019607843,5.7175908975872725,363.50490738266643,7.1275472035816945,67.989,1.3331176470588233,21,172.0,0.21624963461885338,21,172.0
35.0,24,275.0,5.288461538461538,4.8583297791218225,502.6132394958794,9.665639221074603,84.59799999999998,1.626884615384615,23,275.0,0.1965053547055305,23,275.0
40.0,25,278.0,4.557377049180328,4.805155947901479,667.2198398677343,10.938030161766134,109.39699999999999,1.7933934426229508,21,307.0,0.20280254465874453,21,307.0
45.0,33,393.0,5.865671641791045,5.355211831625465,822.9661514474675,12.283076887275636,121.05999999999997,1.806865671641791,31,393.0,0.2064110502317125,31,393.0
50.0,30,532.0,7.6,5.198869194278729,983.1460984189054,14.044944263127219,142.191,2.0313000000000003,30,532.0,0.18135895648677924,30,532.0
55.0,39,709.0,9.207792207792208,4.272900040253742,1163.990389850939,15.116758309752454,172.86499999999998,2.245,35,699.0,0.13966893285753157,35,699.0
60.0,48,926.0,11.575,3.659410033757099,1355.2108587558994,16.940135734448738,189.89999999999998,2.3737500000000002,42,892.0,0.11367689758455832,42,892.0
65.0,50,1128.0,13.75609756097561,3.245818910720303,1609.893202842239,19.63284393710049,224.71299999999997,2.74040243902439,47,1112.0,0.09945380310531142,47,1112.0
70.0,52,1360.0,16.3855421686747,3.022622356207787,1834.853770712102,22.106671936290386,244.28199999999995,2.943156626506024,50,1358.0,0.0864700743115457,50,1358.0
75.0,61,1637.0,17.98901098901099,2.6997087385488956,2122.346086237315,23.322484464146324,249.46999999999997,2.7414285714285715,60,1637.0,0.06348262623549202,60,1637.0
80.0,65,1948.0,21.17391304347826,2.6255248998647294,2407.048102643522,26.163566333081768,267.38699999999994,2.906380434782608,64,1948.0,0.09183974373456166,64,1948.0
85.0,72,2279.0,23.739583333333332,2.0081614234498026,2784.2096164552995,29.002183504742703,298.8479999999999,3.113,69,2278.0,0.059597610271772676,69,2278.0
90.0,78,2655.0,25.528846153846153,1.811728747412854,3202.007954228025,30.78853802142332,327.45699999999994,3.148625,75,2646.0,0.0556894978041534,75,2646.0
