step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,6.337722265673802,26.12334463415861,1.8659531881541864,15.0,1.0714285714285714,0,0.0,0.48341833917272564,0,0.0
10.0,4,0.0,0.0,8.758545453772607,46.896998061737825,1.954041585905743,26.29,1.0954166666666667,2,0.0,0.6920509867663863,2,0.0
15.0,6,11.0,0.3793103448275862,7.471053669472269,96.8359393429654,3.339170322171221,30.439,1.0496206896551725,6,11.0,0.42218959719024823,6,11.0
20.0,8,50.0,1.3157894736842106,7.406307852321254,168.72934015221176,4.4402457934792565,48.75299999999999,1.2829736842105264,8,50.0,0.38644209510428346,8,50.0
25.0,14,99.0,2.25,6.732540167868236,255.17191776797347,5.799361767453943,62.68899999999999,1.4247500000000002,12,99.0,0.3152024806421613,12,99.0
30.0,22,176.0,3.3846153846153846,5.723955845282178,372.09377776559353,7.155649572415262,67.989,1.3074807692307693,21,176.0,0.23445376478902258,21,176.0
35.0,25,281.0,5.509803921568627,5.028755269725462,497.31176932649834,9.751211163264676,83.03099999999999,1.6280588235294118,24,281.0,0.20255400399440418,24,281.0
40.0,26,295.0,5.0,4.468464422292143,652.0055105291627,11.050940856426488,103.39699999999999,1.752491525423729,22,320.0,0.18919235454288152,22,320.0
45.0,34,420.0,6.363636363636363,5.12590642145528,819.1767346933581,12.41176870747512,115.05999999999997,1.7433333333333336,32,420.0,0.21307489936375076,32,420.0
50.0,33,569.0,8.128571428571428,5.078063062364656,1010.8350250192509,14.440500357417875,141.776,2.025371428571429,33,569.0,0.17819332047727754,33,569.0
55.0,39,751.0,10.577464788732394,3.566288316239267,1107.773430455322,15.602442682469333,147.78099999999998,2.0814225352112676,38,751.0,0.11568671388344907,38,751.0
60.0,34,739.0,9.986486486486486,4.67256011512993,1296.2304362807558,17.51662751730752,151.01100000000002,2.040689189189189,34,752.0,0.13903950899430165,34,752.0
65.0,37,918.0,11.620253164556962,5.474565227688868,1514.4778724090136,19.17060597986093,176.57399999999998,2.2351139240506326,37,918.0,0.13537317351581074,37,918.0
70.0,45,1126.0,13.404761904761905,4.895030178983729,1716.1423878324729,20.430266521815163,212.45399999999995,2.529214285714286,41,1115.0,0.12160658631438645,41,1115.0
75.0,51,1349.0,16.05952380952381,3.0289984285770464,1779.63058789388,21.186078427308093,230.009,2.738202380952381,48,1340.0,0.06854748853840102,48,1340.0
80.0,44,1391.0,16.174418604651162,3.504658375030749,2023.8386698978848,23.533007789510286,272.19599999999997,3.1650697674418606,43,1471.0,0.122645748600254,43,1471.0
85.0,48,1599.0,18.593023255813954,3.6794652436433037,2267.1211192076994,26.36187347915929,267.34799999999996,3.108697674418605,46,1627.0,0.11800198771640738,46,1627.0
90.0,55,1859.0,19.989247311827956,3.3325557044420466,2576.8377036191005,27.707932296979575,279.957,3.010290322580645,55,1887.0,0.09390080492187076,55,1887.0
95.0,68,2171.0,23.597826086956523,2.7809538376839553,2779.0457530701897,30.207019055110752,287.794,3.128195652173913,68,2199.0,0.08288543753931397,68,2199.0
100.0,49,1618.0,17.21276595744681,3.40626661820582,3026.2756972204907,32.19442231085629,306.1589999999999,3.257010638297872,48,1993.0,0.0831274715520785,48,1993.0
105.0,47,1694.0,16.94,4.435152511474323,3334.788123332085,33.34788123332084,295.4569999999999,2.95457,45,1937.0,0.1322648437361826,45,1937.0
110.0,48,1920.0,18.46153846153846,4.897244900280835,3656.1442582910267,35.15523325279833,330.3869999999999,3.176798076923077,48,2109.0,0.1324897097052284,48,2109.0
115.0,60,2187.0,22.316326530612244,3.417323631686441,3184.6115759622407,32.496036489410606,370.2009999999999,3.777561224489796,59,2376.0,0.058955379256143914,59,2376.0
120.0,55,1570.0,16.354166666666668,3.47183426292924,3312.009515130762,34.50009911594543,355.99499999999995,3.70828125,55,2270.0,0.10158930239761679,55,2270.0
125.0,52,1190.0,12.395833333333334,3.7412372591537224,3550.2755073851154,36.98203653526161,325.81499999999994,3.39390625,51,2180.0,0.13266353101478706,51,2180.0
130.0,55,1140.0,11.75257731958763,3.3407894748987554,3877.077727749616,39.969873481954814,378.59799999999996,3.9030721649484543,54,2431.0,0.09100031059836393,54,2431.0
135.0,65,1438.0,13.695238095238095,2.512727401166012,3851.928960688902,36.6850377208467,487.479,4.642657142857143,62,2724.0,0.07803047134161592,62,2724.0
140.0,48,681.0,6.080357142857143,3.6041198108170716,3953.7915156474214,35.30170996113768,656.2939999999999,5.859767857142857,47,2229.0,0.10492488724264273,47,2229.0
145.0,55,865.0,7.456896551724138,4.930346544455324,4190.1096009562,36.12163449100172,727.6829999999998,6.273129310344827,53,2257.0,0.098594720353169,53,2257.0
150.0,66,1156.0,9.633333333333333,4.6264569020392345,4429.949198873017,36.9162433239418,805.4109999999998,6.711758333333334,62,2510.0,0.09466700364770814,62,2510.0
155.0,71,1492.0,13.814814814814815,2.9253824220010536,4050.5957786139898,37.50551646864805,840.0849999999999,7.778564814814815,68,2841.0,0.06584433401802149,68,2841.0
160.0,69,1457.0,13.876190476190477,2.4276656725295394,4109.86466074285,39.141568197550946,917.7919999999999,8.740876190476191,69,3016.0,0.047666564555437954,69,3016.0
165.0,63,1635.0,15.721153846153847,3.0858478890123737,4439.7461400818975,42.689866731556705,904.8859999999999,8.700826923076924,62,3190.0,0.08076259933719872,62,3190.0
170.0,66,1943.0,17.825688073394495,3.0612799727040514,4822.472911196068,44.24287074491807,880.6169999999998,8.07905504587156,64,3487.0,0.09207621059473868,64,3487.0
175.0,75,2299.0,20.9,2.145141243144021,5020.120928142463,45.63746298311329,875.8529999999998,7.9623,75,3843.0,0.045519497094358354,75,3843.0
180.0,61,1825.0,16.59090909090909,3.3128844361618373,5308.125611601127,48.25568737819205,899.3259999999999,8.175690909090909,60,3532.0,0.08929880825706775,60,3532.0
185.0,52,1767.0,15.5,3.8788042820807904,5622.454857135322,49.31977944855545,848.2259999999999,7.440578947368422,51,3433.0,0.13091360934617824,51,3433.0
190.0,53,2012.0,17.344827586206897,4.306146908488654,5739.868534169183,49.481625294561915,903.6999999999998,7.79051724137931,52,3331.0,0.1311434768467741,52,3331.0
195.0,57,2288.0,19.895652173913042,4.177880705295402,5505.300654786458,47.872179606838756,995.8859999999997,8.659878260869567,54,3486.0,0.1259124637265246,54,3486.0
200.0,63,2565.0,23.318181818181817,3.2437067234207437,5374.925536297949,48.86295942089043,887.4019999999998,8.067290909090909,59,3762.0,0.06204509283508358,59,3762.0
205.0,66,2869.0,25.846846846846848,3.280229682662327,5539.2905173118725,49.90351817398084,869.4599999999998,7.832972972972972,65,4083.0,0.053282242311294276,65,4083.0
210.0,64,2428.0,22.69158878504673,2.925216742805109,5631.951587521834,52.63506156562461,891.3519999999999,8.330392523364486,63,4092.0,0.07646480245350709,63,4092.0
215.0,68,2107.0,20.259615384615383,2.528630062932515,5880.096177315471,56.53938632034109,806.1599999999999,7.751538461538461,65,4127.0,0.06592952528161802,65,4127.0
220.0,70,1871.0,17.009090909090908,2.257720878506876,6250.041199213088,56.81855635648263,822.5829999999997,7.478027272727274,69,4467.0,0.059316004650201384,69,4467.0
225.0,85,2261.0,19.49137931034483,2.1269538063027635,6538.756818025459,56.368593258840185,1192.4149999999995,10.279439655172416,82,4853.0,0.058886339714577525,82,4853.0
230.0,80,2503.0,21.03361344537815,2.007700195845812,6526.61282420083,54.84548591765405,1298.3779999999995,10.91073949579832,79,5160.0,0.04326305598705849,79,5160.0
235.0,85,2858.0,23.048387096774192,2.563848511491572,6923.99400938266,55.838661365989225,1512.2279999999998,12.195387096774194,83,5506.0,0.06180526146537423,83,5506.0
240.0,86,3259.0,25.865079365079364,3.1120612481544745,7334.648885695962,58.21149909282511,1577.554,12.520269841269842,85,5875.0,0.06133143759588793,85,5875.0
245.0,88,3696.0,29.568,3.0283552740657873,7655.438844577956,61.24351075662368,1439.4429999999998,11.515544,88,6275.0,0.04950177905674496,88,6275.0
250.0,92,4146.0,32.904761904761905,2.459357677942785,7958.682643748254,63.16414796625601,1456.9659999999997,11.56322222222222,92,6725.0,0.05085815765513962,92,6725.0
255.0,101,4623.0,36.984,1.9695691570784042,8344.910226445296,66.75928181156236,1361.8609999999996,10.894888000000002,99,7202.0,0.03591682405062375,99,7202.0
260.0,86,4581.0,36.943548387096776,2.523416213970951,8744.198501362198,70.51772984969514,1311.0059999999996,10.572629032258066,85,7323.0,0.05589905719459872,85,7323.0
265.0,86,4936.0,38.263565891472865,2.9011066450873764,9209.89314087455,71.39452047189575,1444.8429999999996,11.200333333333333,83,7581.0,0.07378944153432702,83,7581.0
270.0,90,5364.0,41.58139534883721,2.596864455159397,9488.426394144657,73.55369297786557,1461.6659999999997,11.33074418604651,86,7959.0,0.051759242776447396,86,7959.0
275.0,99,5815.0,45.4296875,2.2289754437545564,9711.413896487242,75.87042106630653,1466.0649999999996,11.4536328125,98,8421.0,0.03289694447854951,98,8421.0
280.0,94,6262.0,49.30708661417323,2.382782770231797,10061.842842562124,79.22710899655219,1483.8229999999996,11.683645669291339,94,8871.0,0.04236848591509161,94,8871.0
285.0,98,6743.0,53.09448818897638,2.4574905630896597,10485.206121863945,82.56067812491294,1561.9939999999997,12.299165354330707,97,9349.0,0.050151782615167846,97,9349.0
290.0,100,7235.0,55.65384615384615,2.0144435669773237,10945.022632712098,84.19248179009307,1564.3149999999996,12.033192307692309,100,9841.0,0.03571918402424181,100,9841.0
295.0,107,7752.0,58.72727272727273,1.7567010901605458,11435.496446420484,86.63254883651882,1518.483,11.50365909090909,106,10358.0,0.032967690963794115,106,10358.0
300.0,70,4047.0,30.65909090909091,3.000832932854136,11927.044939669204,90.35640105810008,1468.0759999999996,11.121787878787881,69,8656.0,0.08514515122271032,69,8656.0
305.0,53,3106.0,23.007407407407406,5.3818610236206075,12330.686829905182,91.33842096226061,1620.3230000000005,12.002392592592592,52,7402.0,0.16453460488062618,52,7402.0
310.0,55,2898.0,21.308823529411764,4.870880639539067,12376.58716482419,91.0043173884132,1632.4520000000005,12.003323529411762,54,7424.0,0.10068351017936798,54,7424.0
315.0,78,3241.0,25.3203125,3.1568226813572378,10547.9951855362,82.40621238700157,1870.3190000000002,14.6118671875,73,7759.0,0.06436050546558106,73,7759.0
320.0,64,3046.0,25.596638655462186,3.0032616987281378,9466.54655816665,79.55081141316509,1962.9570000000003,16.495436974789918,63,7742.0,0.07622403782763322,63,7742.0
325.0,70,3300.0,27.272727272727273,3.610865072836467,9740.371197566326,80.49893551707704,2121.3869999999997,17.532123966942148,67,7881.0,0.10772589685686512,67,7881.0
330.0,80,3659.0,29.991803278688526,3.3559752252727453,10020.378986746739,82.13425398972734,2212.05,18.131557377049177,77,8195.0,0.056957401535503195,77,8195.0
335.0,85,4065.0,34.743589743589745,2.6268126694985177,10019.358473399512,85.63554250768814,2222.178,18.992974358974358,85,8602.0,0.04837696428507094,85,8602.0
340.0,82,3254.0,28.051724137931036,2.442446050072868,10292.147195379242,88.7254068567176,2169.392,18.70165517241379,82,7952.0,0.05155120149111661,82,7952.0
345.0,75,2560.0,22.45614035087719,2.871410739674896,10692.813056434194,93.79660575819466,2110.022,18.508964912280696,74,7070.0,0.07073131892262526,74,7070.0
350.0,75,1982.0,16.65546218487395,2.6602916361343696,11144.548938989905,93.65167175621767,2119.966,17.81484033613445,75,7437.0,0.06575415508282119,75,7437.0
355.0,84,2260.0,18.08,2.2895588180712454,10488.24723384915,83.9059778707932,2729.2540000000004,21.834032,82,7826.0,0.06731831703129511,82,7826.0
360.0,86,2430.0,19.133858267716537,1.8661877757526852,9867.548292751731,77.69723065158841,3750.0739999999996,29.528141732283462,83,8115.0,0.04450409189506653,83,8115.0
365.0,86,2814.0,21.157894736842106,2.372400797697462,10112.36647314085,76.03283062511915,4003.8190000000004,30.103902255639102,86,8442.0,0.05776008392579385,86,8442.0
370.0,94,3275.0,24.25925925925926,3.025422475373594,10630.500423109963,78.74444757859229,4103.821000000001,30.398674074074073,94,8844.0,0.06923543775457189,94,8844.0
375.0,105,3774.0,28.16417910447761,2.198136805452542,10983.945844009048,81.96974510454508,4051.7980000000007,30.237298507462686,104,9343.0,0.030457599768715295,104,9343.0
380.0,110,4309.0,32.3984962406015,1.811124986037672,11360.595705066937,85.41801282005214,3900.4170000000004,29.326443609022554,110,9878.0,0.03343366309572422,110,9878.0
385.0,105,4548.0,33.940298507462686,1.5782947557120228,11864.033331049048,88.53756217200784,3830.5720000000006,28.586358208955225,104,9338.0,0.03343465411189162,104,9338.0
390.0,104,4788.0,34.44604316546763,2.166632189534713,12418.42309167745,89.34117332142051,3846.547,27.673,100,8886.0,0.049541084383103805,100,8886.0
395.0,99,5109.0,35.978873239436616,2.2056452464632352,13000.521996371688,91.5529718054344,4180.477000000001,29.439978873239443,98,9375.0,0.053399833932029135,98,9375.0
400.0,107,5626.0,38.013513513513516,1.7308530348069284,12707.512530358263,85.86157115106936,4750.651000000002,32.09899324324324,106,9887.0,0.03773737528881547,106,9887.0
405.0,80,2944.0,19.241830065359476,2.585755461871033,11928.361819826116,77.96314914919033,5774.3330000000005,37.74073856209151,78,8095.0,0.07359844822292055,78,8095.0
410.0,70,2259.0,14.764705882352942,4.490722297163988,12418.145121002484,81.16434719609462,5905.766,38.599777777777774,69,6772.0,0.12682003443939152,69,6772.0
415.0,77,2012.0,12.980645161290322,4.104120920177769,12545.42296469517,80.93821267545272,6055.670999999999,39.06884516129033,77,6834.0,0.07459167692118536,77,6834.0
420.0,99,2460.0,16.4,2.8220671083217654,10820.630478608848,72.13753652405897,6447.4839999999995,42.98322666666667,93,7269.0,0.050723841137360684,93,7269.0
425.0,99,2657.0,18.978571428571428,2.057216791104149,9432.21753232042,67.37298237371729,6771.621,48.368721428571426,97,6757.0,0.05047783390695794,97,6757.0
430.0,97,2929.0,21.071942446043167,2.1858060753045208,9850.063675694431,70.86376745103908,7028.057000000002,50.56156115107913,95,6230.0,0.04282194800792986,95,6230.0
