step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,4.012689503925498,32.05616680555875,2.13707778703725,18.0,1.2,0,0.0,0.32810640647301353,0,0.0
10.0,1,0.0,0.0,10.25634108153451,66.9837450561873,3.5254602661151195,45.0,2.3684210526315788,1,0.0,0.6615515865048635,1,0.0
15.0,2,1.0,0.043478260869565216,6.789316369320483,102.13145636488412,4.440498102821048,60.333000000000006,2.6231739130434786,1,2.0,0.45229769296019784,1,2.0
20.0,12,30.0,1.2,4.79785178427531,177.00069094568485,7.080027637827394,61.96200000000001,2.4784800000000002,11,31.0,0.16076217493247633,11,31.0
25.0,14,97.0,3.730769230769231,3.642154397431805,255.39493990017587,9.822882303852914,66.233,2.547423076923077,14,98.0,0.11531352302749785,14,98.0
30.0,18,178.0,5.933333333333334,2.758730344786626,353.641005422003,11.788033514066765,59.758,1.9919333333333333,18,179.0,0.08117287074099895,18,179.0
35.0,10,133.0,4.15625,4.28299530704594,451.18736813933816,14.09960525435432,61.378,1.9180625,9,182.0,0.1755158626814359,9,182.0
40.0,15,194.0,5.878787878787879,3.179866901046638,565.3149617482873,17.130756416614766,62.266,1.8868484848484848,12,220.0,0.08770638907090864,12,220.0
45.0,17,257.0,7.138888888888889,3.3765205636010256,695.5327896167123,19.3203552671309,67.06300000000002,1.8628611111111115,16,280.0,0.05733060596710632,16,280.0
50.0,20,328.0,9.11111111111111,3.3937363697205165,785.988415489682,21.83301154138006,49.785000000000004,1.3829166666666666,17,362.0,0.1014562022295681,17,362.0
55.0,24,436.0,10.9,2.6021772611980216,926.8520642414295,23.171301606035748,53.160999999999994,1.3290250000000001,21,460.0,0.054448517741807576,21,460.0
60.0,21,312.0,8.0,3.0533323999197757,938.0505057875507,24.05257707147566,48.57199999999999,1.2454358974358972,18,450.0,0.08012692480544535,18,450.0
65.0,18,394.0,8.954545454545455,4.594005085541895,1083.502693251779,24.6250612102677,52.29599999999999,1.1885454545454548,18,458.0,0.11926040933994628,18,458.0
70.0,22,499.0,10.847826086956522,5.15989072423733,1176.898389690109,25.584747601958902,50.155,1.090326086956522,22,549.0,0.1332849511887017,22,549.0
75.0,28,621.0,14.785714285714286,3.604441697012358,1116.1082143225237,26.574005102917234,45.597,1.0856428571428571,27,671.0,0.014161599178199992,27,671.0
80.0,32,762.0,17.72093023255814,2.0424585960096384,1134.0192011630504,26.372539561931404,48.101000000000006,1.1186279069767442,30,812.0,0.046198374432771916,30,812.0
85.0,21,477.0,10.840909090909092,3.298417467871557,1246.6286040915618,28.33246827480823,66.775,1.5176136363636366,21,668.0,0.08773353164636152,21,668.0
90.0,23,589.0,12.804347826086957,4.655416279143011,1398.983171673472,30.41267764507548,75.58500000000002,1.643152173913044,23,651.0,0.15676402895132097,23,651.0
95.0,30,717.0,14.63265306122449,3.0019077679421367,1560.2244675046763,31.841315663360742,76.72200000000002,1.5657551020408162,28,762.0,0.02412757350039004,28,762.0
100.0,36,886.0,19.26086956521739,2.5436292328963748,1525.1499356849629,33.155433384455726,74.07600000000001,1.6103478260869566,33,921.0,0.028005968542975365,33,921.0
105.0,27,642.0,14.266666666666667,2.4223983463112737,1466.5217066808764,32.589371259575024,71.542,1.5898222222222222,24,853.0,0.052423317472551044,24,853.0
110.0,23,539.0,11.977777777777778,4.741409324366957,1558.6020627995645,34.63560139554587,73.322,1.6293777777777778,20,798.0,0.10007123937769737,20,798.0
115.0,20,531.0,12.068181818181818,4.280391029513144,1640.6191278864353,37.28679836105534,63.623999999999995,1.446,17,827.0,0.09990021915429075,17,827.0
120.0,28,621.0,14.785714285714286,2.4695685153765137,1470.7556108158203,35.01799073371,81.197,1.9332619047619048,22,950.0,0.05556482832459166,22,950.0
125.0,19,474.0,11.023255813953488,2.6003848851338356,1449.6626859069531,33.713085718766344,102.688,2.3880930232558137,18,912.0,0.05678154952114892,18,912.0
130.0,24,575.0,12.23404255319149,4.687389829508273,1599.2211588411442,34.025982103003074,155.85800000000006,3.3161276595744686,22,963.0,0.18140085499192077,22,963.0
135.0,26,693.0,13.86,4.044963166738147,1706.232588383813,34.12465176767626,206.73700000000008,4.134740000000001,25,1068.0,0.04186234501960763,25,1068.0
140.0,31,836.0,17.06122448979592,3.431850014296125,1706.4893504817553,34.82631327513787,231.10600000000005,4.716448979591837,31,1211.0,0.03640830724866485,31,1211.0
145.0,35,1005.0,23.928571428571427,1.8014145897427605,1730.0976133828176,41.19280031863851,224.55000000000007,5.3464285714285715,33,1371.0,0.029323358602362404,33,1371.0
150.0,37,1184.0,28.19047619047619,0.8161091448381805,1903.9534994976927,45.33222617851649,224.30300000000005,5.340547619047619,35,1540.0,0.0010116082816727914,35,1540.0
155.0,30,1205.0,28.023255813953487,2.4012531551327485,2089.459631312063,48.59208444911774,224.30300000000005,5.216348837209304,28,1560.0,0.01161882628694811,28,1560.0
160.0,31,1360.0,29.565217391304348,2.728432267695689,2257.033029401428,49.06593542177017,226.33700000000005,4.920369565217392,28,1691.0,0.018161367632970552,28,1691.0
165.0,31,1508.0,30.775510204081634,3.6051865043712787,2306.173418871665,47.064763650442146,240.93700000000007,4.917081632653061,29,1834.0,0.08979536925827271,29,1834.0
170.0,34,1666.0,35.4468085106383,2.806357753285591,2439.435499685318,51.902882972028046,240.14200000000005,5.10940425531915,31,1982.0,0.08296400293030705,31,1982.0
175.0,26,1268.0,28.818181818181817,2.0341703773653936,2560.693631994301,58.19758254532503,238.50400000000008,5.420545454545455,24,1625.0,0.04081660726381423,24,1625.0
180.0,28,1201.0,26.68888888888889,2.494623055664653,2741.7270344964054,60.92726743325344,239.45600000000007,5.321244444444446,25,1746.0,0.028216307009357556,25,1746.0
185.0,30,1099.0,20.735849056603772,3.1268621430633767,2934.542532590449,55.36872703000847,243.57500000000005,4.595754716981133,26,1868.0,0.02870244323211357,26,1868.0
190.0,30,1187.0,24.729166666666668,2.78109891571494,2661.39889528877,55.44581031851603,242.22100000000006,5.046270833333334,29,2052.0,0.03684520833922003,29,2052.0
195.0,23,573.0,11.9375,2.9489944864783815,2820.247517929694,58.75515662353528,310.40100000000007,6.4666875,23,1572.0,0.09554767464522611,23,1572.0
200.0,30,709.0,13.901960784313726,3.8471417947290356,3003.0436636859095,58.883209091880595,383.3060000000001,7.5158039215686285,29,1615.0,0.02535109609863601,29,1615.0
205.0,34,874.0,17.836734693877553,3.213679835734494,2757.3896733815695,56.2732586404402,381.44100000000003,7.784510204081633,31,1766.0,1.0821065857858563e-05,31,1766.0
210.0,36,1050.0,24.41860465116279,1.2207118030231916,2399.311651707808,55.79794538855369,373.869,8.694627906976745,31,1921.0,0.0,31,1921.0
215.0,33,1061.0,23.57777777777778,1.8884205675405348,2568.918330142551,57.0870740031678,375.677,8.34837777777778,25,1745.0,0.02005087763969542,25,1745.0
220.0,29,1075.0,23.369565217391305,2.6289780058740964,2755.7057746613536,59.90664727524681,376.2850000000001,8.180108695652175,21,1510.0,0.04161060302421521,21,1510.0
225.0,29,1121.0,24.369565217391305,2.995584235362975,2867.5684431372038,62.33844441602617,351.26400000000007,7.6361739130434785,19,1404.0,0.11457253695065474,19,1404.0
230.0,32,1246.0,27.08695652173913,2.636548604006566,2748.846042679656,59.75752266694904,445.02200000000005,9.674391304347827,21,1554.0,0.09554864807794292,21,1554.0
