step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.993963802511185,0,0.0,0.4968287274236666,0,0.0
10.0,3,0.0,0.0,9.473691199970647,1,0.0,0.7676444580340909,1,0.0
15.0,4,4.0,0.16666666666666666,5.643394741718584,2,3.0,0.3306321067051478,2,3.0
20.0,14,54.0,2.076923076923077,4.624051515777769,12,48.0,0.1652887037842502,12,48.0
25.0,17,121.0,4.84,2.6746024312588816,17,121.0,0.05115819330066738,17,121.0
30.0,16,171.0,6.107142857142857,2.656974322618294,16,171.0,0.09786343817430329,16,171.0
35.0,17,182.0,6.066666666666666,3.0611568180591666,14,216.0,0.13382950420837128,14,216.0
40.0,17,267.0,8.34375,3.262041063095791,16,274.0,0.0661118810166251,16,274.0
45.0,21,357.0,10.818181818181818,3.1895266698526,21,371.0,0.026277890455744655,21,371.0
50.0,19,354.0,10.411764705882353,2.786363187195162,18,368.0,0.05368697323716589,18,368.0
55.0,13,270.0,7.714285714285714,4.059752699601243,13,363.0,0.07818570895479188,13,363.0
60.0,15,334.0,8.789473684210526,5.654154240316063,13,373.0,0.19969807270676004,13,373.0
65.0,15,400.0,10.526315789473685,4.465039673081726,15,444.0,0.11913585869768832,15,444.0
70.0,21,461.0,12.45945945945946,3.6072728440966513,21,491.0,0.10170794890116722,21,491.0
75.0,25,570.0,16.285714285714285,2.601709232202221,24,600.0,0.0908089059560293,24,600.0
80.0,28,693.0,17.325,2.761592380358095,26,723.0,0.03393314556835105,26,723.0
85.0,28,832.0,19.348837209302324,3.1469578005560255,28,862.0,0.08985459010679153,28,862.0
90.0,28,694.0,16.926829268292682,1.5010870171570494,27,722.0,0.021431825485470447,27,722.0
95.0,19,501.0,11.386363636363637,4.026053130413529,16,642.0,0.11497949281039986,16,642.0
100.0,22,601.0,12.520833333333334,5.910039471912978,17,604.0,0.05684159271123572,17,604.0
105.0,22,700.0,15.555555555555555,5.275589728611632,19,695.0,0.05754062938171593,19,695.0
110.0,23,685.0,18.026315789473685,2.780546563860518,17,641.0,0.11254458261307726,17,641.0
115.0,15,497.0,13.078947368421053,4.0170196698168485,10,609.0,0.13594173688049485,10,609.0
120.0,15,443.0,11.075,4.891370009672888,10,533.0,0.14941871525133316,10,533.0
125.0,16,491.0,11.975609756097562,4.484032672478539,14,640.0,0.10275203813841635,14,640.0
130.0,15,499.0,13.131578947368421,3.6144861599006135,15,697.0,0.09553761134456348,15,697.0
135.0,17,555.0,14.23076923076923,4.480612206331096,16,726.0,0.10700855632353128,16,726.0
140.0,23,652.0,15.902439024390244,4.703830127973307,18,811.0,0.0704692992943423,18,811.0
145.0,27,760.0,18.536585365853657,3.3774184980804973,21,909.0,0.10004217982050312,21,909.0
150.0,26,831.0,20.775,1.9716200776810588,19,915.0,0.002315850653613313,19,915.0
155.0,20,813.0,19.829268292682926,3.8183553602171685,14,923.0,0.11750351262730384,14,923.0
160.0,20,830.0,19.302325581395348,4.086111192234173,16,877.0,0.21571503313618504,16,877.0
165.0,22,879.0,20.441860465116278,2.816114591803134,21,1009.0,0.04008522275218073,21,1009.0
170.0,21,924.0,21.0,3.2408226699194813,21,1070.0,0.09600029998572886,21,1070.0
175.0,24,1002.0,21.782608695652176,3.952752385256858,22,1163.0,0.000801744841870721,22,1163.0
180.0,27,1132.0,25.155555555555555,4.168565183933148,23,1278.0,0.06160604837829535,23,1278.0
185.0,31,1264.0,28.08888888888889,2.627965890975302,24,1396.0,0.08285571844040591,24,1396.0
190.0,30,1351.0,32.166666666666664,1.8594238733354276,24,1419.0,0.04073712575278819,24,1419.0
195.0,25,1360.0,30.90909090909091,3.4810340565292734,19,1413.0,0.16036074465254302,19,1413.0
200.0,26,1378.0,28.708333333333332,3.2851081829296187,20,1450.0,0.09107719982938069,20,1450.0
205.0,23,1450.0,31.52173913043478,3.644962612395031,22,1596.0,0.0773862896551945,22,1596.0
210.0,27,1363.0,28.395833333333332,3.155060787965257,26,1529.0,0.07295747753945289,26,1529.0
215.0,26,1195.0,25.425531914893618,3.0177832370290103,25,1514.0,0.08362849162241529,25,1514.0
220.0,30,1335.0,27.8125,3.6725911991659665,26,1506.0,0.05130526192451355,26,1506.0
225.0,37,1500.0,29.41176470588235,2.406707466301415,29,1647.0,0.04657955629896934,29,1647.0
230.0,34,1625.0,33.854166666666664,2.222871116579062,27,1701.0,0.03778092863295133,27,1701.0
235.0,29,1645.0,34.270833333333336,2.9476349095432113,22,1685.0,0.1434056403587064,22,1685.0
240.0,27,1681.0,33.62,3.139193362802262,24,1748.0,0.04975111800060036,24,1748.0
245.0,27,1778.0,33.54716981132076,3.893971532359294,26,1915.0,0.13436844686031013,26,1915.0
250.0,31,1318.0,24.867924528301888,2.820913151501176,29,1470.0,0.04478320170781026,29,1470.0
255.0,30,804.0,15.461538461538462,3.011761626919456,30,1119.0,0.08416171355527385,30,1119.0
260.0,35,969.0,17.618181818181817,2.5015223739738777,33,1157.0,0.04204296311025979,33,1157.0
265.0,43,1169.0,20.875,2.5796878817200914,37,1334.0,0.019787799697751792,37,1334.0
270.0,38,1008.0,19.764705882352942,1.4008535641018751,31,1140.0,0.020102585682101864,31,1140.0
275.0,26,598.0,11.283018867924529,3.300248747144658,18,979.0,0.14266858972425847,18,979.0
280.0,27,726.0,12.964285714285714,5.931896103922081,19,802.0,0.05513308702622673,19,802.0
285.0,28,850.0,15.74074074074074,5.147838045035079,22,902.0,0.07596266883265966,22,902.0
290.0,28,760.0,16.88888888888889,3.3198109501445083,21,782.0,0.031055206897082337,21,782.0
295.0,27,747.0,17.372093023255815,2.7907040087575434,19,786.0,0.0777976187809287,19,786.0
300.0,29,876.0,18.638297872340427,3.1105153604202385,22,838.0,0.08693015733877694,22,838.0
305.0,31,1024.0,22.26086956521739,2.792036313741564,25,956.0,0.08611161739926244,25,956.0
310.0,32,1168.0,24.333333333333332,2.3780498516013844,26,1070.0,0.10277155844553704,26,1070.0
315.0,38,1334.0,29.0,1.6977014169961937,31,1206.0,0.05212342773163738,31,1206.0
320.0,43,1527.0,30.54,1.2625227847187097,34,1367.0,0.0004748110276172063,34,1367.0
325.0,42,1737.0,34.05882352941177,1.499958188385835,35,1542.0,0.028013223820833207,35,1542.0
330.0,42,1916.0,38.32,0.609746949995647,34,1687.0,0.008695006079061186,34,1687.0
335.0,43,2101.0,40.40384615384615,1.234442112670589,35,1833.0,0.00023840703455014773,35,1833.0
340.0,46,2326.0,43.074074074074076,1.517645424895955,36,2013.0,0.01735388539122683,36,2013.0
345.0,47,2557.0,47.351851851851855,0.8657384530207799,36,2193.0,0.012281137894877055,36,2193.0
350.0,49,2795.0,49.910714285714285,0.7029519430468655,39,2386.0,6.894575438302661e-05,39,2386.0
355.0,51,3045.0,52.5,0.6752727463938505,39,2581.0,0.038523447098040536,39,2581.0
360.0,55,3310.0,52.53968253968254,1.0456685547032643,41,2781.0,0.012091521797239555,41,2781.0
365.0,57,3586.0,56.03125,0.99302038987455,41,2986.0,0.06251897485851969,41,2986.0
370.0,60,3878.0,58.75757575757576,0.7805897725197212,43,3194.0,0.020482042343035186,43,3194.0
375.0,60,4178.0,60.55072463768116,0.8094737936023897,43,3409.0,1.518155665884066e-07,43,3409.0
380.0,64,4489.0,64.12857142857143,0.6586706304397,43,3624.0,0.02883140736277799,43,3624.0
385.0,62,4265.0,59.236111111111114,0.6540247214456083,39,3285.0,0.023815139920130905,39,3285.0
390.0,42,3290.0,44.45945945945946,2.6297962342122374,19,2963.0,0.14772750180123137,19,2963.0
395.0,40,3399.0,45.32,4.631545828468971,23,2750.0,0.0961495539858998,23,2750.0
400.0,43,3600.0,49.31506849315068,3.6006232644655816,27,2903.0,0.048494698112709886,27,2903.0
405.0,44,3472.0,55.111111111111114,2.5267379184119765,27,2599.0,0.07558707030072184,27,2599.0
410.0,37,2692.0,45.6271186440678,1.720490399456585,19,2424.0,0.0810753128981427,19,2424.0
415.0,36,2572.0,42.86666666666667,3.050564743970441,23,2086.0,0.03940893391262857,23,2086.0
420.0,29,2480.0,42.03389830508475,3.590728428818328,23,2342.0,0.08171171670196148,23,2342.0
425.0,35,2573.0,44.36206896551724,2.5584862762335767,27,2317.0,0.06190463158107366,27,2317.0
430.0,26,2541.0,44.578947368421055,3.3532524365845284,18,2385.0,0.11507956880872747,18,2385.0
435.0,32,2683.0,44.71666666666667,4.21842867895263,24,2420.0,0.08275242232473949,24,2420.0
440.0,38,2854.0,49.206896551724135,3.1723926169099057,27,2547.0,0.033346245473104184,27,2547.0
445.0,41,3034.0,56.18518518518518,1.929623837779309,28,2687.0,0.030131717507240436,28,2687.0
