step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,ststem_total_time_loss,system_mean_time_loss,system_total_depart_delay,system_mean_depart_delay,tl_stopped,tl_accumulated_waiting_time,tl_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,5.307440601916364,28.883468679742524,1.9255645786495017,18.0,1.2,0,0.0,0.3982461911613427,0,0.0
10.0,3,0.0,0.0,9.72301305713303,55.48918025932057,2.642341917110503,54.742999999999995,2.606809523809524,1,0.0,0.7423869288084363,1,0.0
15.0,3,2.0,0.08333333333333333,5.886378305357229,97.20453360507796,4.05018890021158,57.074,2.378083333333333,2,2.0,0.35869003351607887,2,2.0
20.0,13,45.0,1.7307692307692308,4.527328145871335,173.92284466196392,6.6893401793063045,58.003,2.2308846153846154,12,45.0,0.178348255195441,12,45.0
25.0,15,116.0,4.64,3.4202285135167254,252.08778783848211,10.083511513539285,55.761,2.2304399999999998,15,116.0,0.07341020433253735,15,116.0
30.0,16,195.0,6.964285714285714,3.501249011392892,343.84570049255564,12.280203589019846,54.394000000000005,1.9426428571428571,16,195.0,0.07812272187457783,16,195.0
35.0,21,284.0,9.793103448275861,2.7757419226938387,433.8752842032118,14.961216696662476,58.491000000000014,2.0169310344827585,19,284.0,0.001758197638691521,19,284.0
40.0,20,384.0,12.387096774193548,2.266041653067741,551.7374175533021,17.79798121139684,59.64200000000001,1.923935483870968,20,384.0,0.06688690154736912,20,384.0
45.0,14,312.0,9.75,4.2083926822257265,665.7287985571804,20.80402495491189,60.24900000000001,1.8827812499999999,14,348.0,0.09473502034688627,14,348.0
50.0,16,383.0,11.264705882352942,4.7001326451110215,769.3973082079457,22.629332594351336,61.129000000000005,1.7979117647058822,14,391.0,0.15118162254970754,14,391.0
55.0,15,456.0,12.666666666666666,4.79366976522904,834.1570405960852,23.17102890544681,61.61700000000001,1.7115833333333335,15,456.0,0.09172387162287479,15,456.0
60.0,17,540.0,15.428571428571429,5.152129526564988,857.4290674289687,24.497973355113395,61.46600000000001,1.7561714285714285,17,540.0,0.1418008258455342,17,540.0
65.0,19,628.0,17.942857142857143,4.310666322373354,829.9108849497325,23.71173956999236,64.14999999999999,1.8328571428571425,19,628.0,0.12549672320445668,19,628.0
70.0,21,726.0,21.352941176470587,3.1788449101483978,894.3716276018364,26.305047870642248,63.571999999999996,1.8697647058823528,21,726.0,0.13160409481198285,21,726.0
75.0,27,846.0,24.88235294117647,1.8628528621457552,1019.4332385458381,29.983330545465837,61.309999999999995,1.803235294117647,26,846.0,0.061101113721668654,26,846.0
80.0,20,460.0,11.794871794871796,2.5525702852766434,1166.8049871007672,29.918076592327377,65.43599999999999,1.677846153846154,17,653.0,0.08396133426365117,17,653.0
85.0,26,575.0,13.69047619047619,3.002587524086743,1322.7560068282457,31.494190638767755,72.34699999999998,1.7225476190476192,23,699.0,0.08301144309806155,23,699.0
90.0,27,684.0,16.285714285714285,2.6884751889343383,1426.0113965046867,33.952652297730616,66.63199999999999,1.5864761904761906,24,750.0,0.0959931547633584,24,750.0
95.0,30,799.0,18.15909090909091,2.4015571767427115,1531.8002673581407,34.81364243995774,54.782999999999994,1.245068181818182,30,890.0,0.015036840965275966,30,890.0
100.0,35,963.0,20.934782608695652,2.249725492777176,1626.8396467513492,35.366079277203234,56.09599999999999,1.219478260869565,33,1054.0,0.03514345756030676,33,1054.0
105.0,25,912.0,19.82608695652174,3.2297331236098565,1564.3247729868324,34.00706028232243,53.13499999999999,1.1551086956521737,25,1044.0,0.05659047404883232,25,1044.0
110.0,27,1034.0,21.541666666666668,3.6445082310164634,1647.0824880521714,34.314218501086906,52.574000000000005,1.0952916666666666,25,1137.0,0.08262448624792416,25,1137.0
115.0,29,1167.0,22.88235294117647,3.5161027361160935,1829.590118973604,35.87431605830596,54.177,1.062294117647059,29,1261.0,0.026796916033192293,29,1261.0
120.0,35,1323.0,27.0,2.9454650833104252,1870.4020275715106,38.17146995043898,52.05700000000001,1.0623877551020409,32,1417.0,0.008599252756329586,32,1417.0
